¹Û²âÈÕÆÚ,¦¤X,¦¤Y,¦¤H
2018/4/1,0.100000001,-0.4,-0.3
2018/4/2,0.3,12,7.7
2018/4/3,-0.599999999,16.7,12.8
2018/4/4,-1,18.8,15.2
2018/4/5,-1.6,22.2,19
2018/4/6,-2.1,24.9,22.1
2018/4/7,-3.8,29.6,21.4
2018/4/8,-4.9,33.3,22.6
2018/4/9,-6.299999999,37.5,22.9
2018/4/10,-7.5,41.4,28.7
2018/4/11,-4.7,46.2,32.9
2018/4/12,-3.999999999,50.7,35.2
2018/4/13,-3.6,52.9,36.4
2018/4/14,-5.999999999,57.2,40.1
2018/4/15,-7,60.4,42.6
2018/4/16,-6.2,60.9,43
2018/4/17,-6.299999999,62.7,44.5
2018/4/18,-6.599999999,67,47
2018/4/19,-6.799999999,70,49
2018/4/20,-7,73.6,51.3
2018/4/21,-8.3,78.8,56.7
2018/4/22,-9,83.2,60.6
2018/4/23,-8.599999999,82.4,59.2
2018/4/24,-8.8,85.1,61.1
2018/4/25,-8.399999999,85.1,60.9
2018/4/26,-7.799999999,84.5,59.9
2018/4/27,-6.9,84,61.5
2018/4/28,-9.3,89.2,62.8
2018/4/29,-6.299999999,92.3,64.8
2018/4/30,-9.099999999,90.3,64.6
2018/5/2,-10.2,93.8,66.9
2018/5/3,-11.6,94.3,67.7
2018/5/4,-8.899999999,99.3,71.6
2018/5/5,-8.099999999,99.7,71.1
2018/5/6,-6.7,101.7,72.4
2018/5/7,-7.900000001,102.7,72.8
2018/5/8,-7.299999999,105.2,72.9
2018/5/9,-8.899999999,101.5,73.4
2018/5/10,-10.4,99.7,74.3
2018/5/11,-8.599999999,104,76.4
2018/5/12,-9,104.3,77.6
2018/5/13,-9.5,104.1,76.4
2018/5/14,-7.5,105.4,77.3
2018/5/15,-6.7,105.9,77.2
2018/5/16,-8.2,107.5,77
2018/5/17,-8.5,108.5,76.9
2018/5/18,-8.099999999,108.9,78.9
2018/5/19,-8,109.6,79.9
2018/5/20,-7.7,110.1,81.4
2018/5/21,-8.5,113.8,81.5
2018/5/23,-8.899999999,116.1,84.1
2018/5/24,-9.3,118.1,85.1
2018/5/25,-9.099999999,119.2,85.6
2018/5/27,,,
2018/5/28,,,
2018/5/29,,,
2018/5/30,,,
2018/5/31,,,
2018/6/1,-10.3,121.2,87.8
2018/6/2,-10.9,122.2,88.9
2018/6/3,-10.6,123.9,87.8
2018/6/4,-10.7,125.2,87.8
2018/6/5,-10.9,127,89.3
2018/6/6,-11,128.5,90.1
2018/6/7,-11.4,128.3,91.2
2018/6/8,-11.6,128.9,92.2
2018/6/9,-11.9,129.1,93.3
2018/6/10,-12,130.6,92.4
2018/6/11,-12.2,131.4,92.5
2018/6/12,-12.3,132.5,92.1
2018/6/13,-12.4,133.3,96
2018/6/14,-12.7,132.3,91.9
2018/6/15,-13,132.1,91.8
2018/6/16,-13.3,131.5,89.7
2018/6/17,-11.5,133.2,92.6
2018/6/18,-9.8,134.3,93.5
2018/6/19,-11.1,135.2,93.5
2018/6/20,-10.8,138.6,94
2018/6/21,-11.7,136.1,94.6
2018/6/22,-12.1,136.7,97.3
2018/6/23,-12.5,137.1,95
2018/6/24,-12.9,137.6,95.2
2018/6/25,-12.1,139.6,96.2
2018/6/26,-11.9,141.2,95.6
2018/6/27,-12.3,140.6,96.8
2018/6/28,-12.4,141.1,97.1
2018/6/29,-12.6,143.6,98
2018/6/30,-11.2,145.1,98.6
2018/7/1,-12,144.4,99
2018/7/2,-11.7,144.8,99.5
2018/7/3,-12.9,145.5,100.5
2018/7/4,-13.3,146,101.3
2018/7/5,-12.5,146.6,100
2018/7/6,-12.3,147.1,99.8
2018/7/7,-12.5,147.3,100.3
2018/7/8,-12.5,147.6,100.5
2018/7/9,-12.6,147.8,100.9
2018/7/10,-12.6,148,101.2
2018/7/11,-12.9,149.6,103.1
2018/7/12,-13,150.5,104.2
2018/7/13,-13.2,151.7,105.7
2018/7/14,-13.2,152.5,105.6
2018/7/15,-13.3,153.5,106.3
2018/7/16,-13.2,154.9,106.4
2018/7/17,-13.2,156.1,106.8
2018/7/18,-13.4,156.6,107
2018/7/19,-13.5,157.4,107.3
2018/7/20,-13.6,158,107.6
2018/7/21,-14.5,157.2,108.5
2018/7/22,-15,157.1,109.1
2018/7/23,-14.5,158.2,108.5
2018/7/24,-15.3,158.7,109.6
