¹Û²âÈÕÆÚ,¦¤X,¦¤Y,¦¤H
2018/4/1,-0.399999999,3.1,2.9
2018/4/2,-0.699999999,5.5,6.4
2018/4/3,-1.199999999,8.5,6.2
2018/4/4,-1.6,11.5,7.6
2018/4/5,-2,14.5,8.2
2018/4/6,-2.399999999,17.5,9.2
2018/4/7,-2.899999999,22.6,14.1
2018/4/8,-3.3,26.6,17.1
2018/4/9,-3.699999999,31.1,21.1
2018/4/10,-4.1,35.3,24.6
2018/4/11,-5.999999999,40.2,23.6
2018/4/12,-7.099999999,45.2,25.1
2018/4/13,-7.599999999,47.2,25.9
2018/4/14,-7,50.2,31.4
2018/4/15,-6.9,52.7,34.6
2018/4/16,-7.599999999,53.3,33.7
2018/4/17,-7.899999999,54.8,34.9
2018/4/18,-9.099999999,60.5,37.4
2018/4/19,-9.8,64.1,39.3
2018/4/20,-10.7,68.7,41.5
2018/4/21,-10.1,72.1,44.3
2018/4/22,-10.2,76.1,46.8
2018/4/23,-11.2,76,46.5
2018/4/24,-12,78.9,48.2
2018/4/25,-11.7,78.5,46.9
2018/4/26,-12.1,78.1,49
2018/4/27,-9.699999999,77.4,49.7
2018/4/28,-11.4,81.9,50
2018/4/29,-10.9,84.4,50.7
2018/4/30,-11.8,83.8,49.2
2018/5/2,-12.3,87.7,51.9
2018/5/3,-12.8,88.9,52.4
2018/5/4,-14,85.5,56.4
2018/5/5,-12.8,91.4,54.9
2018/5/6,-10.2,92.3,56.5
2018/5/7,-13.3,93.5,55.4
2018/5/8,-13.7,95.2,56
2018/5/9,-13.7,94.9,55.5
2018/5/10,-14.3,97,55.7
2018/5/11,-13.6,96.6,56.4
2018/5/12,-13.5,97.6,56.6
2018/5/13,-13.9,98.1,56.2
2018/5/14,-14.5,97.3,57.4
2018/5/15,-15,97.1,57.8
2018/5/16,-14.3,99,57.9
2018/5/17,-14.2,99.8,58.2
2018/5/18,-15.3,101.4,58.9
2018/5/19,-15.8,102.6,59.4
2018/5/20,-16.6,104,60
2018/5/21,-16.1,105.1,62.7
2018/5/23,-16.9,108.8,64.3
2018/5/24,-17,110.4,65.8
2018/5/25,-17.1,111.5,65.9
2018/5/27,-17.7,113.6,66.8
2018/5/28,-18.5,117.2,68
2018/5/29,-17.7,114.5,67
2018/5/30,-18,115.7,67.3
2018/5/31,-17.7,112.6,67.7
2018/6/1,-18.8,115.8,69.4
2018/6/2,-19.2,115.8,70.5
2018/6/3,-19.5,117.6,68.6
2018/6/4,-19.8,118.5,68.2
2018/6/5,-19.4,119.7,72.5
2018/6/6,-19.3,120.7,74.5
2018/6/7,-20.2,123.1,73.2
2018/6/8,-20.6,124.8,73.6
2018/6/9,-21.2,126.8,73.2
2018/6/10,-21.4,124.5,76.4
2018/6/11,-21.8,124.3,77.8
2018/6/12,-22.1,123,80.1
2018/6/13,-22.5,122.3,78.4
2018/6/14,-21.6,127,74.2
2018/6/15,-21.1,130.6,78.7
2018/6/16,-20.4,131.8,78.9
2018/6/17,-22.7,126.9,74.7
2018/6/18,-24.4,122.9,77.8
2018/6/19,-23.4,128.8,75.9
2018/6/20,-23.7,129.8,76.3
2018/6/21,-24.2,131.3,78.3
2018/6/22,-24.7,133.7,79.5
2018/6/23,-24.4,132.3,78
2018/6/24,-24.5,132.8,77.9
2018/6/25,-25.1,135.5,79.8
2018/6/26,-24.5,136.6,80.6
2018/6/27,-26.1,137,80
2018/6/28,-26.6,137.7,80.1
2018/6/29,-25.9,138.2,80.8
2018/6/30,-25.8,138.8,81.2
2018/7/1,-27.3,141.6,81.5
2018/7/2,-28,143.3,81.9
2018/7/3,-27,142.5,84.1
2018/7/4,-26.8,142.9,85.4
2018/7/5,-27.7,143.1,83.7
2018/7/6,-28,143.4,83.5
2018/7/7,-28,145.4,85.5
2018/7/8,-28.1,146.5,86.4
2018/7/9,-28.1,148,87.9
2018/7/10,-28.1,149.3,89.1
2018/7/11,-29,149.4,86.6
2018/7/12,-29.4,150.1,86
2018/7/13,-30,150.5,84.5
2018/7/14,-29.5,152.2,87.3
2018/7/15,-29.5,153.2,88
2018/7/16,-30.2,154,87
2018/7/17,-30.5,154.9,86.9
2018/7/18,-30.3,155.5,88.2
2018/7/19,-30.3,156.2,88.8
2018/7/20,-30.2,156.8,89.8
2018/7/21,-31.9,157.7,90.4
2018/7/22,-32.7,158.4,91.2
2018/7/23,-31.6,160,90
2018/7/24,-31.4,161.2,89.8
2018/7/25,-31.5,161.9,92
2018/7/26,-32.2,162.8,93.4
2018/7/27,-31.8,163.4,94.1
2018/7/28,-31.9,164.1,95.2
2018/7/29,-32,165.4,96.6
2018/7/30,-32.1,166.4,97.9
2018/7/31,-32.6,167.7,97.2
2018/8/1,-32.9,168.8,97.5
2018/8/2,-32.6,168.9,98.1
2018/8/3,-31.6,169.5,98.6
2018/8/4,-33.2,170.2,97.7
2018/8/5,-33.5,170.8,97.5
2018/8/6,-33.6,172,99.4
2018/8/7,-33.8,172.9,100.3
2018/8/8,-34.1,174.5,100.3
2018/8/9,-34.3,175.7,100.8
2018/8/10,-34.3,176,101.1
2018/8/11,-34.4,176.7,101.5
2018/8/12,-34.4,177.2,101.9
2018/8/13,-35.2,178.5,101.2
2018/8/14,-35.6,179.4,101.1
2018/8/15,-34.8,179.3,101.5
2018/8/16,-34.6,179.7,101.7
2018/8/17,-34.1,179.8,102
2018/8/18,-33.7,180,102.3
2018/8/19,-33.2,180.1,102.6
2018/8/20,-35.8,183.9,104.7
2018/8/21,-36.8,185.8,105.9
2018/8/22,-38.6,188.6,107.6
2018/8/23,-40,190.9,109.1
2018/8/24,-41.6,190.5,108.6
2018/8/25,-37.1,188.7,106.7
2018/8/26,-35.6,187.6,105.5
2018/8/27,-37.1,190.6,107.5
2018/8/28,-37.1,191.5,107.9
2018/8/29,-37.2,191.9,108.7
2018/8/30,-37.2,192.5,109.3
2018/8/31,-37.8,192.9,108.6
2018/9/1,-38.1,193.4,108.6
2018/9/2,-38.5,193.8,108.3
2018/9/3,-38.8,196.4,108.7
2018/9/4,-39.1,197.9,108.8
2018/9/5,-39.3,197.3,110.5
2018/9/6,-39.5,197.7,111.4
2018/9/7,-37.8,198.2,110.1
2018/9/8,-37,198.6,109.9
2018/9/9,-38.7,200.5,111.4
2018/9/10,-39.1,201.6,112.1
2018/9/11,-38.8,202.7,112.3
2018/9/12,-38.8,203.8,112.8
2018/9/13,-38.9,203.6,112.9
2018/9/14,-38.9,204,113.2
2018/9/15,-39.6,206.2,115.3
2018/9/16,-39.9,207.5,116.5
2018/9/17,-40.4,209.2,118.2
2018/9/18,-40.1,209.2,116.1
2018/9/19,-40.2,210,115.9
2018/9/20,-40.7,211.5,114
2018/9/21,-41,212.6,113
2018/9/22,-41.7,213.3,117.5
2018/9/23,-42.2,214.2,119.3
2018/9/24,-42.8,215,122.5
2018/9/25,-40.9,215.7,121.4
2018/9/26,-40.2,216.4,122.5
2018/9/27,-38.9,217.1,122.5
2018/9/28,-41.8,218,120.4
2018/9/29,-42.6,218.8,119.4
2018/9/30,-42.2,220.9,122
2018/10/1,-42.4,222.3,122.8
2018/10/2,-42.3,224,124.5
2018/10/3,-43.1,224.9,124.3
2018/10/4,-43.4,226.2,125.1
2018/10/5,-43.9,227.3,125.4
2018/10/6,-44.3,228.5,126
2018/10/7,-43.5,227.9,126.4
2018/10/8,-43.3,228.2,126.9
2018/10/9,-43.5,229.9,127.1
2018/10/10,-43.5,230.9,127.5
2018/10/11,-44.1,230.6,128.9
2018/10/12,-43.2,229.4,128.1
2018/10/13,-44.6,233.1,129.5
2018/10/14,-44.5,231.5,128.8
2018/10/15,-45.2,233.6,129.8
2018/10/16,-44.9,235.4,130.6
2018/10/17,-45,236.1,131
2018/10/18,-44.4,233.5,130.6
2018/10/19,-44.1,236.3,130.9
2018/10/20,-46,238.9,131.8
2018/10/21,-46.7,241.4,132.4
2018/10/22,-47.8,243.6,133.1
2018/10/23,-47.2,243.1,134
2018/10/24,-46.2,240.5,131.2
2018/10/25,-45.4,238.9,130.3
2018/10/26,-46.3,240.9,130.4
2018/10/27,-46.3,241.1,130
2018/10/28,-46.6,242.3,132.8
2018/10/29,-46.7,243,134
2018/10/30,-46.9,244,133.4
2018/10/31,-47.05,244.85,133.7
2018/11/1,-47.1,244.6,136
2018/11/2,-47.2,244.9,137.3
2018/11/3,-47.8,247.1,135.5
2018/11/4,-48.1,248.3,135.3
2018/11/5,-48,248.9,135.4
2018/11/6,-48.1,249.8,135.4
2018/11/7,-48.1,250.5,135.5
2018/11/8,-47.8,249.8,136.8
2018/11/9,-47.6,249.8,137.5
2018/11/10,-47.3,249.4,138.5
2018/11/11,-48.4,252.4,137.2
2018/11/12,-48.8,253.7,137.1
2018/11/13,-49.5,255.8,136.4
2018/11/14,-49.4,254.6,139.5
2018/11/15,-49.7,255,138.7
2018/11/16,-49.3,255.3,135.3
2018/11/17,-49.2,255.6,133.2
2018/11/18,-48.9,255.9,130.5
2018/11/19,-48.7,256.2,136.1
2018/11/20,-49.8,259.1,139.9
2018/11/21,-50.2,260.7,144.6
2018/11/22,-49.9,260.2,141.1
2018/11/23,-49.9,260.7,141.7
2018/11/24,-50.2,262.1,140.3
2018/11/25,-50.3,263,139.9
2018/11/26,-51.1,263.7,142.4
2018/11/27,-51.5,264.5,143.5
2018/11/28,-54,264.9,141.6
2018/11/29,-55.4,265.5,141.2
2018/11/30,-50.9,266,142.7
2018/12/1,-49.3,266.5,143.3
2018/12/2,-51.2,266.8,143.7
2018/12/3,-51.3,267.2,144.2
2018/12/4,-51.3,268.6,145.8
2018/12/5,-51.3,269.5,146.9
2018/12/6,-52.5,272.6,145.9
2018/12/7,-53.1,274.6,146
2018/12/8,-52.2,273.4,145.3
2018/12/9,-52,273.8,145
2018/12/10,-51.4,275.4,147.5
2018/12/11,-53.4,278.6,150.6
2018/12/12,-54.1,281,153.4
2018/12/13,-55.4,283.8,156.4
2018/12/14,-54.4,282.7,153.8
2018/12/15,-54.5,283.5,154
2018/12/16,-53.9,282.4,152.3
2018/12/17,-53.6,282.2,151.6
2018/12/18,-53.1,284,154.3
2018/12/19,-55.1,286.7,156.3
2018/12/20,-55.6,288.4,158.1
2018/12/21,-55.6,289,155.8
2018/12/22,-54.6,290.1,155.7
2018/12/23,-55.7,290.8,158.2
2018/12/24,-55.1,291.7,159.5
2018/12/25,-56.3,292.5,157.6
2018/12/26,-54.5,293.4,157.3
2018/12/27,-56.3,294.1,157.4
2018/12/28,-55.7,294.9,157.3
2018/12/29,-56.2,296.1,159
2018/12/30,-57.2,299.8,160.8
2018/12/31,-58.3,303.3,163.5
2019/1/1,-59.3,307.6,166.7
2019/1/2,-60.1,311.3,168.8
2019/1/3,-60,313.7,172.1
2019/1/4,-60.56666667,317.1666667,174.9666667
2019/1/5,-61,320.7,178.4
2019/1/6,-60.7,323.2,181.9
2019/1/7,-62.4,327.2,179.6
2019/1/8,-62.2,329.9,182.3
2019/1/9,-63.2,332.1,184.4
2019/1/10,-64.3,335.1,186.3
2019/1/11,-64.5,338.1,188.2
2019/1/12,-64.6,340.2,190.7
2019/1/13,-65.1,342.3,190.2
2019/1/14,-64.7,344.1,191.9
2019/1/15,-65.5,345.8,193.4
2019/1/16,-65.2,347,194.8
2019/1/17,-67.3,354.1,199.9
2019/1/18,-67.5,358.1,203.2
2019/1/19,-67.8,359.1,202.7
2019/1/20,-68,361.6,204.2
2019/1/21,-68.2,364.5,206.1
2019/1/22,-68.3,367.8,208.5
2019/1/23,-68.1,371.6,210.3
2019/1/24,-68.8,374.8,213.7
2019/1/25,-69.7,378.5,217
2019/1/26,-71.5,382.4,219.6
2019/1/27,-71.4,385,219.9
2019/1/28,-72.3,387.2,221.6
2019/1/29,-72.3,390,223.3
2019/1/30,-71.9,391.9,225
2019/1/31,-71.4,393.6,227.1
2019/2/1,-73.1,395.8,228.8
2019/2/2,-72.7,397.1,230.1
2019/2/3,-72.3,398.2,232.5
2019/2/4,-73.9,402.3,230.9
2019/2/5,-73.9,403.9,232.5
2019/2/6,-73.6,406.5,233
2019/2/7,-74.8,407.4,233.6
2019/2/8,-74.6,409.6,234.2
2019/2/9,-75.3,411,234.3
2019/2/10,-75.4,411.6,237.3
2019/2/11,-75.4,412.3,238.9
2019/2/12,-76,413.6,240.9
2019/2/13,-76,416.3,239.5
2019/2/14,-75.5,419.1,240.4
