¹Û²âÈÕÆÚ,¦¤X,¦¤Y,¦¤H
2018/4/1,-0.099999999,0.6,-0.5
2018/4/2,0.100000001,17.7,7.5
2018/4/3,-2,20.1,12
2018/4/4,-3.1,21.6,14
2018/4/5,-4.7,23.5,17.3
2018/4/6,-5.999999999,29.2,20
2018/4/7,-5.7,33.6,18.3
2018/4/8,-6.2,38.6,18.8
2018/4/9,-6.299999999,43.3,18.2
2018/4/10,-6.599999999,48.1,22.2
2018/4/11,-8.099999999,50.2,27.6
2018/4/12,-8.899999999,53.6,30
2018/4/13,-9.3,60.3,31.2
2018/4/14,-9.8,63.8,34.1
2018/4/15,-10.2,68.9,36.2
2018/4/16,-9.599999999,68.9,36.8
2018/4/17,-9.5,71.4,38.2
2018/4/18,-11.4,77,40.5
2018/4/19,-12.3,81,42.4
2018/4/20,-13.7,85.8,44.5
2018/4/21,-13,88.8,47.8
2018/4/22,-13.3,92.7,50.5
2018/4/23,-13.9,93,49.8
2018/4/24,-14.5,91.5,51.3
2018/4/25,-14.4,96.4,52.1
2018/4/26,-14.7,99.8,52.2
2018/4/27,-14.8,107.7,53
2018/4/28,-15.7,102.4,53.8
2018/4/29,-16.3,100.6,54.9
2018/4/30,-16,104.3,56.4
2018/5/2,-16.3,108.9,58.5
2018/5/3,-15.7,112,59.9
2018/5/4,-15.3,119.3,61
2018/5/5,-16.6,117.9,60.7
2018/5/6,-16.9,120.1,61
2018/5/7,-17.3,119.4,62.5
2018/5/8,-15.9,123.6,65.7
2018/5/9,-17.5,121.2,63.4
2018/5/10,-17.8,123.9,66.7
2018/5/11,-18.3,124.2,65.5
2018/5/12,-19.6,123.9,65.1
2018/5/13,-19.2,123.9,65.6
2018/5/14,-17.7,127.9,67.1
2018/5/15,-16.7,129.9,68.1
2018/5/16,-18.6,131.5,67.6
2018/5/17,-19,133.3,67.9
2018/5/18,-18.6,132.9,69.4
2018/5/19,-18.6,133.6,70.3
2018/5/20,-18.4,133.7,71.5
2018/5/21,-19.8,136.6,71.6
2018/5/23,-19.5,142.6,73.7
2018/5/24,-19.8,145.7,76.7
2018/5/25,-21,143.8,74.8
2018/5/27,-20.9,145.7,75.2
2018/5/28,-22.1,145.7,73.2
2018/5/29,-21.5,148.1,76.5
2018/5/30,-20,151.3,78.3
2018/5/31,-18.8,154.5,81.3
2018/6/1,-22,151.3,79.6
2018/6/2,-23,151.3,80.3
2018/6/3,-22.1,153.6,79.8
2018/6/4,-22.1,154.7,79.9
2018/6/5,-22.1,158.3,81
2018/6/6,-22.1,160.6,81.6
2018/6/7,-22.8,161.1,82.4
2018/6/8,-23.1,162.5,83.1
2018/6/9,-23.6,163.4,83.9
2018/6/10,-23.3,164.3,84.6
2018/6/11,-23.4,165.2,85.4
2018/6/12,-23.3,166.1,86.2
2018/6/13,-21.8,166.9,90.2
2018/6/14,-23.9,167.9,86.6
2018/6/15,-24.4,169.5,87
2018/6/16,-25.7,170.8,85.4
2018/6/17,-24.1,169.3,89
2018/6/18,-19.6,174,91.2
2018/6/19,-24.3,174.6,90
2018/6/20,-24.4,177.5,90.6
2018/6/21,-24.6,176.4,92
2018/6/22,-29.9,177.6,93.5
2018/6/23,-25.4,177.6,92.6
2018/6/24,-25.8,178.2,92.9
2018/6/25,-25.6,180.6,94.4
2018/6/26,-22.8,181.8,94.7
2018/6/27,-25.9,183.8,95.8
2018/6/28,-26,185.4,96.5
2018/6/29,-26.2,186.4,96.6
2018/6/30,-27.1,187.7,97
2018/7/1,-25.8,189.1,97.4
2018/7/2,-25.6,190.4,97.8
2018/7/3,-26.8,192.1,99.2
2018/7/4,-27.3,193.6,100.1
2018/7/5,-26.7,192.3,100
2018/7/6,-26.6,192.4,100.4
2018/7/7,-27,194.4,99.9
2018/7/8,-27.1,195.4,99.9
2018/7/9,-27.3,196.9,99.7
2018/7/10,-27.4,198.1,99.6
2018/7/11,-27.9,199.1,102.9
2018/7/12,-28.2,200.2,104.5
2018/7/13,-28.6,201.2,107
2018/7/14,-28.7,203.1,105.2
2018/7/15,-28.9,204.5,105.6
2018/7/16,-29.5,206.5,106
2018/7/17,-29.9,208.2,106.4
2018/7/18,-29.4,209.4,107.1
2018/7/19,-29.3,210.8,107.7
2018/7/20,-29,212.1,108.4
2018/7/21,-30.8,209.5,107.2
2018/7/22,-31.2,212.2,107
2018/7/23,-29.8,214.2,108.9
2018/7/24,-29.2,216.8,109.9
2018/7/25,-30.5,216.5,110.6
2018/7/26,-30.5,217.7,112.2
2018/7/27,-30.9,220.9,111.6
2018/7/28,-31.1,223.1,112.1
2018/7/29,-31.5,222.3,112.8
2018/7/30,-31.8,223,113.4
2018/7/31,-31.8,226.3,114.7
2018/8/1,-31.9,228.3,115.7
2018/8/2,-32.3,226.7,115.2
2018/8/3,-32.5,226.3,115.5
2018/8/4,-32.8,226.4,115.6
2018/8/5,-31.8,228.1,116.9
2018/8/6,-32.9,230.9,117.1
2018/8/7,-32.9,233.1,117.9
2018/8/8,-33.4,232.7,119
2018/8/9,-33.6,233.6,120
2018/8/10,-33.3,236.4,119.4
2018/8/11,-33.2,238.2,119.6
2018/8/12,-33,240.5,119.4
2018/8/13,-33.8,238.2,120.6
2018/8/14,-34.1,238.2,121.1
2018/8/15,-33.7,241.6,121.1
2018/8/16,-33.6,243.3,121.4
2018/8/17,-33.3,245.8,121.6
2018/8/18,-33.1,247.9,121.9
2018/8/19,-32.8,248.2,122.2
