¹Û²âÈÕÆÚ,¦¤X,¦¤Y,¦¤H
2018/4/1,-0.2,-0.2,0.4
2018/4/2,-0.600000001,-0.6,0.9
2018/4/3,1.099999999,0.8,2.3
2018/4/4,1.899999999,1.4,3.2
2018/4/5,3.199999999,2.4,4.4
2018/4/6,4.299999999,3.2,5.5
2018/4/7,-1.700000001,0.7,3.2
2018/4/8,-4.1,-0.2,2.6
2018/4/9,-8.300000001,-1.9,1.2
2018/4/10,-6.600000001,-3.2,2.2
2018/4/11,-2.200000001,0.8,5.8
2018/4/12,-2.1,1.9,6.9
2018/4/13,-2,2.4,7.5
2018/4/14,-2.6,0.6,7.4
2018/4/15,-2.8,-0.1,7.7
2018/4/16,-2.3,1.1,8.9
2018/4/17,-2.1,1.3,9.7
2018/4/18,-3.200000001,0.8,8.5
2018/4/19,-3.6,0.6,8.3
2018/4/20,-4.300000001,0.2,7.6
2018/4/21,-3.4,1.4,10.8
2018/4/22,-3.3,1.8,12.1
2018/4/23,-3.3,1.4,11
2018/4/24,-3.200000001,1.4,11.2
2018/4/25,-3.200000001,1.2,11.5
2018/4/26,-3.200000001,0.8,12.4
2018/4/27,-3.200000001,1.3,13.4
2018/4/28,-3.700000001,1.9,10.8
2018/4/29,-4.000000001,2.6,9.8
2018/4/30,-3.8,1.1,11.5
2018/5/2,-4.200000001,1.8,11.8
2018/5/3,-4.200000001,1.5,12.6
2018/5/4,-4.700000001,2,11.3
2018/5/5,-2.900000001,2.3,12.3
2018/5/6,-2.400000001,2.6,11.9
2018/5/7,-2.400000001,3.4,13.2
2018/5/8,-4.800000001,4.3,14
2018/5/9,-3.700000001,1.4,12.2
2018/5/10,-5.6,-1.6,11.3
2018/5/11,-3.1,2.5,13.3
2018/5/12,-4.000000001,1.9,13.1
2018/5/13,-4.000000001,2.2,13.3
2018/5/14,-2.500000001,2.5,13.4
2018/5/15,-1.700000001,2.8,13.6
2018/5/16,-3.3,3.6,12.6
2018/5/17,-3.700000001,4.1,12.2
2018/5/18,-2.8,3.5,13.7
2018/5/19,-2.500000001,3.4,14.3
2018/5/20,-1.900000001,3,15.4
2018/5/21,-3.000000001,4.5,13.8
2018/5/23,-2.700000001,3.1,15.9
2018/5/24,-2.900000001,3.1,16.1
2018/5/25,-2.8,5.1,14.8
2018/5/27,-3.1,5,14.4
2018/5/28,-3.3,7.1,12.5
2018/5/29,-4.4,2.9,14.8
2018/5/30,-6.100000001,0,15.4
2018/5/31,-7.7,2.2,17
2018/6/1,-4.1,3.5,16.2
2018/6/2,-3.1,5.2,16.6
2018/6/3,-4.000000001,4.2,15.7
2018/6/4,-3.9,4.5,15.5
2018/6/5,-3.9,4.7,15.7
2018/6/6,-3.8,4.9,15.7
2018/6/7,-3.9,4.1,16.2
2018/6/8,-3.9,3.8,16.5
2018/6/9,-3.9,3.2,16.9
2018/6/10,-4.1,4.4,16.8
2018/6/11,-4.200000001,4.7,17
2018/6/12,-4.300000001,5.4,17.1
2018/6/13,-4.300000001,5.8,17.3
2018/6/14,-4.6,5,16.5
2018/6/15,-4.800000001,4.6,16
2018/6/16,-5.000000001,4,15.4
2018/6/17,-3.9,5.1,17.3
2018/6/18,-2.900000001,5.6,18.7
2018/6/19,-3.9,5.2,18
2018/6/20,-1.8,6.2,20.6
2018/6/21,-4.200000001,5.3,18.6
2018/6/22,-4.4,5.3,19.1
2018/6/23,-4.700000001,4.9,18
2018/6/24,-4.9,4.7,17.7
2018/6/25,-4.300000001,5.5,18.7
2018/6/26,-4.800000001,6.1,18.7
2018/6/27,-4.4,5.3,19.4
2018/6/28,-4.4,5.2,19.8
2018/6/29,-4.6,5.7,19.7
2018/6/30,-4.700000001,6.5,19.9
2018/7/1,-4.1,5.1,20.3
2018/7/2,-3.8,4.8,20.6
2018/7/3,-4.700000001,5.7,21.3
2018/7/4,-5.000000001,6,21.8
