¹Û²âÈÕÆÚ,¦¤X,¦¤Y,¦¤H
2018/4/1,-0.3,4,2.4
2018/4/2,-0.5,8.7,5
2018/4/3,-1.5,9.6,5.6
2018/4/4,-2.1,12,7.1
2018/4/5,-2.899999999,13.6,8.2
2018/4/6,-3.6,15.6,9.5
2018/4/7,-3.500000001,21.2,13.4
2018/4/8,-3.8,25,16
2018/4/9,-3.9,29.7,19.3
2018/4/10,-4.1,33.9,22.3
2018/4/11,-5.800000001,34.2,20.7
2018/4/12,-6.7,36.7,21.6
2018/4/13,-7.100000001,37.9,22.1
2018/4/14,-7.600000001,44.4,28.6
2018/4/15,-8,48.2,32.1
2018/4/16,-8,47.6,31.4
2018/4/17,-8.2,49.2,32.8
2018/4/18,-8.900000001,52.5,34
2018/4/19,-9.3,54.9,35.3
2018/4/20,-9.8,57.7,36.6
2018/4/21,-9.900000001,61.9,38.6
2018/4/22,-10.2,65.4,40.3
2018/4/23,-11.4,66.7,41.3
2018/4/24,-12.5,70.3,43.4
2018/4/25,-12.1,69.4,42.5
2018/4/26,-12.6,69.6,42.6
2018/4/27,-13.6,69,39.9
2018/4/28,-12.3,74.6,46.6
2018/4/29,-12.5,71.2,49.3
2018/4/30,-12.7,76,46.7
2018/5/2,-13.1,80.4,49.3
2018/5/3,-13.4,83.8,50.8
2018/5/4,-14.2,88.5,56
2018/5/5,-14,84.5,52.1
2018/5/6,-11.1,84.7,52.6
2018/5/7,-14.2,87.3,53.2
2018/5/8,-13,89.6,54
2018/5/9,-14.8,88.9,53.7
2018/5/10,-15.7,91.3,54.5
2018/5/11,-15.1,90.8,54.7
2018/5/12,-15.8,90.7,55
2018/5/13,-15.3,92.3,56
2018/5/14,-16,93,57.3
2018/5/15,-16.1,94.1,58.5
2018/5/16,-15.8,95.3,57.3
2018/5/17,-15.7,96.4,57.3
2018/5/18,-16.7,97.3,59.1
2018/5/19,-17.1,98.3,60
2018/5/20,-17.8,99.2,61.4
2018/5/21,-17.4,101.7,61.6
2018/5/23,-18,104.2,62.8
2018/5/24,-18,105.9,63.3
2018/5/25,-18.1,107.3,64.8
2018/5/27,-19,110.1,66
2018/5/28,-20.1,114.9,69.2
2018/5/29,-18.7,111.5,66.9
2018/5/30,-18.2,113.4,68.4
2018/5/31,-17,112.3,67.2
2018/6/1,-19.8,115.3,68.3
2018/6/2,-20.6,116.2,68.3
2018/6/3,-20.3,116.1,68.4
2018/6/4,-20.5,116.5,68.5
2018/6/5,-20.1,119.1,71.4
2018/6/6,-20,120.6,72.9
2018/6/7,-20.8,121.7,72.4
2018/6/8,-21.1,123,72.9
2018/6/9,-21.6,124.2,72.9
2018/6/10,-21.9,124.7,76.3
2018/6/11,-22.3,122.7,78
2018/6/12,-22.6,121.9,80.6
2018/6/13,-22.9,120.6,82.6
2018/6/14,-21.2,127.4,76
2018/6/15,-19.9,129.9,80.3
2018/6/16,-18.4,134.5,79.2
2018/6/17,-22.2,129.8,78.4
2018/6/18,-24.6,129.6,76.4
2018/6/19,-22.8,132.5,79.9
2018/6/20,-22.4,134,80.73333333
2018/6/21,-23.2,134.3,82.7
2018/6/22,-23.2,135.5,84.7
2018/6/23,-23.6,136.5,82.7
2018/6/24,-23.8,137.6,82.7
2018/6/25,-24.2,139.1,85.1
2018/6/26,-23.6,139.8,85.3
2018/6/27,-25,141.6,85.4
2018/6/28,-25.4,142.8,85.6
2018/6/29,-25.3,144.1,86.1
2018/6/30,-25.4,145.3,86.9
2018/7/1,-26.1,146.4,87.4
2018/7/2,-26.5,147.5,88.1
2018/7/3,-26.2,147.7,90.1
2018/7/4,-26.2,148.3,91.5
2018/7/5,-27.2,149.1,90.4
2018/7/6,-27.7,149.8,90.6
2018/7/7,-27.2,151.8,92.5
2018/7/8,-27.2,153.1,93.6
2018/7/9,-26.9,154.7,95.1
2018/7/10,-26.7,156.1,96.4
2018/7/11,-28,155.6,94
2018/7/12,-28.5,156,93.5
2018/7/13,-29.4,155.9,92.1
2018/7/14,-28.8,159,95.4
2018/7/15,-28.9,160.5,96.4
2018/7/16,-29.7,161,96.4
2018/7/17,-30.1,162,96.9
2018/7/18,-30.2,162.9,96.4
2018/7/19,-30.4,163.8,96.4
2018/7/20,-30.5,164.7,96.2
2018/7/21,-30.3,166,100.4
2018/7/22,-30.2,167.1,102.4
2018/7/23,-31.5,168.5,99.2
2018/7/24,-32.1,169.8,98.6
2018/7/25,-31,169.6,101.8
2018/7/26,-30.7,170.1,102.8
2018/7/27,-31.7,172.6,103.6
2018/7/28,-32,174.1,104.5
2018/7/29,-32,174.4,106.4
2018/7/30,-32.1,175.3,107.8
2018/7/31,-32.3,176.5,107.3
2018/8/1,-32.4,177.5,107.8
2018/8/2,-32.7,178.6,108.1
2018/8/3,-32.4,179.6,109.3
2018/8/4,-33.2,179.6,108.5
2018/8/5,-33.4,180.1,108.7
2018/8/6,-33.7,182,110.2
2018/8/7,-33.9,183.2,111.1
2018/8/8,-33.8,183.9,110.9
2018/8/9,-33.8,184.8,111.3
2018/8/10,-34.4,186,112.2
2018/8/11,-34.7,187,112.9
2018/8/12,-35.1,188.1,113.7
2018/8/13,-35.3,188.7,112.4
2018/8/14,-35.6,189.5,112.2
2018/8/15,-35.3,189.4,113
2018/8/16,-35.3,189.7,113.3
2018/8/17,-35.1,189.8,113.9
2018/8/18,-35,190,114.4
2018/8/19,-34.8,192.1,115
2018/8/20,-36.4,195.3,116.4
2018/8/21,-37.1,197.9,117.4
2018/8/22,-38.2,200.8,118.6
2018/8/23,-39.1,203.5,119.7
2018/8/24,-40.1,201.9,120.9
2018/8/25,-37.5,199.3,118.1
2018/8/26,-36.7,197.2,117.3
2018/8/27,-37.4,201.5,119.5
2018/8/28,-37.3,202.6,120.2
2018/8/29,-37.7,203.2,121.1
2018/8/30,-37.8,204,121.9
2018/8/31,-38.5,204.2,121.3
2018/9/1,-38.9,204.7,121.4
2018/9/2,-39.4,205,121.2
2018/9/3,-39.5,207.5,121.2
2018/9/4,-39.8,208.9,121.1
2018/9/5,-40.1,209.1,123.3
2018/9/6,-40.4,209.9,124.4
2018/9/7,-39.2,210.9,124.3
2018/9/8,-38.7,211.8,124.8
2018/9/9,-40,212.6,125.1
2018/9/10,-40.4,213.4,125.5
2018/9/11,-40.1,214.6,126.2
2018/9/12,-40.1,215.6,126.8
2018/9/13,-40.5,216.3,126.8
2018/9/14,-40.7,217.1,127.1
2018/9/15,-40.8,218.2,129.5
2018/9/16,-40.9,219.1,130.9
2018/9/17,-41,220.1,132.8
2018/9/18,-41.3,221.4,130.5
2018/9/19,-41.5,222.5,130.3
2018/9/20,-41.7,223.7,128.4
2018/9/21,-41.9,224.8,127.4
2018/9/22,-42.8,225.3,131.7
2018/9/23,-43.3,226.1,133.4
2018/9/24,-44,226.7,136.4
2018/9/25,-42.4,229.2,136
2018/9/26,-41.9,230.7,137.3
2018/9/27,-40.8,232.7,137.8
2018/9/28,-43.3,231.1,134.9
2018/9/29,-44,231.3,133.7
2018/9/30,-43.7,233.4,137
2018/10/1,-43.9,234.5,138.1
2018/10/2,-43.8,236.1,140.3
2018/10/3,-44.3,236.9,139.2
2018/10/4,-44.5,238.1,139.8
2018/10/5,-44.8,239.1,139.6
2018/10/6,-45,240.2,139.8
2018/10/7,-44.9,240.9,141.3
2018/10/8,-44.9,241.8,142.2
2018/10/9,-44.8,241.6,143.3
2018/10/10,-44.7,241.9,144.3
2018/10/11,-45.7,244.2,144
2018/10/12,-45.7,241.8,143.1
2018/10/13,-45.9,246.3,144.8
2018/10/14,-45.1,244.5,144
2018/10/15,-44.9,247.1,144.6
2018/10/16,-46.6,248.9,146.2
2018/10/17,-46.8,249.7,146.7
2018/10/18,-45.4,246.8,146
2018/10/19,-45.5,248.6,146.5
2018/10/20,-47.3,251.8,147.9
2018/10/21,-48.1,253.7,148.8
2018/10/22,-48.9,255.3,149.9
2018/10/23,-50.1,257,149.8
2018/10/24,-48.2,255,150.5
2018/10/25,-47.8,254.8,150.8
2018/10/26,-49,257.3,150.5
2018/10/27,-49.3,258.4,150.5
2018/10/28,-49.6,258.9,153.8
2018/10/29,-49.9,259.7,155.5
2018/10/30,-50.1,261.4,154.8
2018/10/31,-50.35,262.65,155.3
2018/11/1,-50.6,263,156
2018/11/2,-50.8,263.8,156.6
2018/11/3,-51.5,264.9,157.7
2018/11/4,-51.9,265.8,158.6
2018/11/5,-51.6,266.4,157.8
2018/11/6,-51.6,267.1,157.9
2018/11/7,-51.4,267.7,157.6
2018/11/8,-51.9,270.2,158.4
2018/11/9,-52,271.7,158.7
2018/11/10,-52.3,273.7,159.3
2018/11/11,-52.9,272.4,160.2
2018/11/12,-53.3,272.7,161
2018/11/13,-53.8,272.2,161.9
2018/11/14,-53.8,274.6,162
2018/11/15,-54,275.5,162.5
2018/11/16,-54.4,276,159.8
2018/11/17,-54.7,276.7,158.7
2018/11/18,-55,277.3,156.8
2018/11/19,-55.3,277.9,161.3
2018/11/20,-55.1,280.8,165.2
2018/11/21,-55.1,282.5,169.4
2018/11/22,-55.2,282.1,165.9
2018/11/23,-55.2,282.7,166.3
2018/11/24,-55.9,284.1,166.5
2018/11/25,-56.2,285.1,166.8
2018/11/26,-56.7,286,168.2
2018/11/27,-57.1,286.9,169.1
2018/11/28,-57.4,288.2,169
2018/11/29,-57.7,289.3,169.4
2018/11/30,-57.5,289.5,168.8
2018/12/1,-57.5,290.1,168.7
2018/12/2,-57.7,291.2,170.8
2018/12/3,-57.8,292,171.8
2018/12/4,-58.2,293.4,172.8
2018/12/5,-58.4,294.5,173.8
2018/12/6,-58.6,295.4,173.4
2018/12/7,-58.8,296.4,173.7
2018/12/8,-59,297.1,173.5
2018/12/9,-59.2,297.9,173.6
2018/12/10,-59.4,298.6,173.6
2018/12/11,-59.5,301.6,178
2018/12/12,-59.6,303.4,180.2
2018/12/13,-59.7,305.8,183.5
2018/12/14,-60.1,304.6,179.9
2018/12/15,-60.3,305.2,179.8
2018/12/16,-60.7,306.8,178.9
2018/12/17,-61,307.9,178.4
2018/12/18,-61.3,309.1,182.3
2018/12/19,-61.6,310.3,184.5
2018/12/20,-61.8,311.1,183.5
2018/12/21,-62.3,311.1,183.2
2018/12/22,-60.9,312.3,184.8
2018/12/23,-62.3,313.5,185.6
2018/12/24,-61.5,314.1,184.5
2018/12/25,-63,314.8,185.5
2018/12/26,-63.3,315.4,186.6
