¹Û²âÈÕÆÚ,¦¤X,¦¤Y,¦¤H
2018/4/1,-0.099999999,3.6,2.1
2018/4/2,0.400000001,7.5,4.6
2018/4/3,-2.499999999,9,6.1
2018/4/4,-3.999999999,11.5,7.9
2018/4/5,-6.2,13.5,9.6
2018/4/6,-8,15.7,11.4
2018/4/7,-2.999999999,15.3,15.4
2018/4/8,-1.399999999,16.2,18.3
2018/4/9,1.900000001,16.4,21.8
2018/4/10,-3.6,19.9,25
2018/4/11,-5.299999999,24.8,21.2
2018/4/12,-4.499999999,27.3,21.1
2018/4/13,-3.999999999,28.5,26.1
2018/4/14,-7.2,34.1,28.7
2018/4/15,-8.5,37.5,32.5
2018/4/16,-4.7,38.3,39.7
2018/4/17,-3.4,40.4,45.2
2018/4/18,-5.799999999,42.8,43.9
2018/4/19,-6.299999999,45,46
2018/4/20,-7.7,47.3,46.4
2018/4/21,-7.2,51.3,47.6
2018/4/22,-7.599999999,54.4,48.4
2018/4/23,-8.599999999,57.3,51.4
2018/4/24,-9.599999999,58.8,54.3
2018/4/25,-10.3,61,53.3
2018/4/26,-11.4,64.3,54.7
2018/4/27,-12.9,68.8,55.1
2018/4/28,-10.6,64.8,60.3
2018/4/29,-10,66.1,61.1
2018/4/30,-11.5,69.3,58.9
2018/5/2,-11.7,68.6,67.3
2018/5/3,-12.3,69.5,65
2018/5/4,-13.3,69.7,69.7
2018/5/5,-13.5,74.2,74.5
2018/5/6,-13.9,75.9,78.1
2018/5/7,-13.8,78,78.3
2018/5/8,-14,81.1,81.2
2018/5/9,-15.2,80.5,78.9
2018/5/10,-17.3,84.2,79.8
2018/5/11,-15.8,83.1,80.4
2018/5/12,-16.6,85.9,80.2
2018/5/13,-16,86.8,82.9
2018/5/14,-16.9,86.9,84.6
2018/5/15,-17,87.4,86.8
2018/5/16,-17,89.7,85.2
2018/5/17,-17,91.1,85.5
2018/5/18,-18.1,91,87.9
2018/5/19,-18.6,91.6,89.3
2018/5/20,-19.4,91.8,91.2
