¹Û²âÈÕÆÚ,¦¤X,¦¤Y,¦¤H
2018/4/1,0.300000002,1.3,-0.6
2018/4/2,1.200000001,17.9,7.1
2018/4/3,-2.1,18.5,12.3
2018/4/4,-3.6,19.4,14.6
2018/4/5,-5.999999999,20.1,18.4
2018/4/6,-7.899999999,28.9,21.5
2018/4/7,-5.999999999,32.2,20.8
2018/4/8,-5.999999999,38.2,22
2018/4/9,-4.999999999,42.8,22.3
2018/4/10,-4.499999999,48.1,28.1
2018/4/11,-8.8,47.7,31.4
2018/4/12,-10.4,49.8,33.2
2018/4/13,-11.2,53.8,34.1
2018/4/14,-10.6,60.2,38.4
2018/4/15,-10.7,65.4,41
2018/4/16,-11.1,65,41.1
2018/4/17,-11.3,67.4,42.5
2018/4/18,-12.5,72.6,45.3
2018/4/19,-13.2,76.4,47.4
2018/4/20,-14.1,80.9,49.9
2018/4/21,-14.7,84.2,54.1
2018/4/22,-15.4,88.1,57.5
2018/4/23,-16,87.5,56.4
2018/4/24,-16.9,86.8,54.7
2018/4/25,-16.2,90.6,58.7
2018/4/26,-16.1,92.7,60.7
2018/4/27,-15.4,97.6,64.2
2018/4/28,-17.6,96.5,60.9
2018/4/29,-18.6,99,61.1
2018/4/30,-18.3,97.2,62.7
2018/5/2,-19,101.7,65.4
2018/5/3,-19.1,102.7,67.1
2018/5/4,-20.1,97.8,67.4
2018/5/5,-19,109.9,68.1
2018/5/6,-18.9,112.6,68.5
2018/5/7,-19.8,111.8,69.9
2018/5/8,-17.9,114.5,70.2
2018/5/9,-20.2,112.5,70.5
2018/5/10,-20.8,113.5,73.1
2018/5/11,-20.8,115.4,73.3
2018/5/12,-21.7,116.6,74.4
2018/5/13,-21.8,116.1,74
2018/5/14,-20,119.5,74.5
2018/5/15,-19.1,120.9,74.6
2018/5/16,-21.1,122.5,75.1
2018/5/17,-21.6,124,75.4
2018/5/18,-21.2,123.2,77.5
2018/5/19,-21.2,123.5,78.7
2018/5/20,-21,123.2,80.4
2018/5/21,-22.3,127.1,80.3
2018/5/23,-21.7,132.6,82.7
2018/5/24,-21.9,135.8,83.6
2018/5/25,-23.8,132.6,83.9
2018/5/27,-24.2,134.8,85
2018/5/28,-26.8,133.6,86.7
2018/5/29,-25,136.3,85.9
2018/5/30,-26.1,138.3,87.2
2018/5/31,-25.6,141,87.5
2018/6/1,-25.4,139.7,88.7
2018/6/2,-25,140.4,89.5
2018/6/3,-25.6,142,89.4
2018/6/4,-25.7,143.1,89.8
2018/6/5,-25.8,146.8,90.7
2018/6/6,-25.9,149.2,91.4
2018/6/7,-26.7,148.1,93.1
2018/6/8,-27.1,148.7,94.3
2018/6/9,-27.7,148.4,95.8
2018/6/10,-27.4,151.6,94.9
2018/6/11,-27.5,153,95.2
2018/6/12,-27.4,155.3,94.9
2018/6/13,-26.4,156.9,95
2018/6/14,-28.2,154.9,96.9
2018/6/15,-28.9,154.5,98.8
2018/6/16,-30.1,153.3,100.7
2018/6/17,-28.2,156.9,98.9
2018/6/18,-27.4,159.4,99.1
2018/6/19,-28,160.8,101.1
2018/6/20,-27.8,162.9,102.4
2018/6/21,-28.5,162.7,102.9
2018/6/22,-28.8,164,105
2018/6/23,-29.1,164.4,104.3
2018/6/24,-29.4,165.2,105
2018/6/25,-29.5,167.4,105.6
2018/6/26,-28.6,168.3,105.6
2018/6/27,-29.5,169.7,107.3
2018/6/28,-29.5,170.8,108.2
2018/6/29,-30.1,172,108.3
2018/6/30,-30.2,173.1,108.8
2018/7/1,-29.4,174.8,109.7
2018/7/2,-29,176.2,110.4
2018/7/3,-30.5,176.8,111.7
2018/7/4,-31,177.8,112.7
2018/7/5,-30.2,178.5,111.9
2018/7/6,-30,179.3,112
2018/7/7,-30.6,179.9,112.4
2018/7/8,-30.8,180.6,112.7
2018/7/9,-31.2,181.2,113.1
2018/7/10,-31.5,181.8,113.5
2018/7/11,-31.7,183.2,115.9
2018/7/12,-31.9,184.2,117.3
2018/7/13,-32.1,185.4,119.2
2018/7/14,-32.5,187.1,118.1
2018/7/15,-32.8,188.5,118.5
2018/7/16,-33.1,189.6,119.1
2018/7/17,-33.4,190.8,119.6
2018/7/18,-33,193.1,120.1
2018/7/19,-32.9,194.8,120.6
2018/7/20,-32.6,196.8,121.1
2018/7/21,-34.4,193.4,120.4
2018/7/22,-35.7,194.4,120.3
2018/7/23,-33.6,197.1,122.5
2018/7/24,-32.9,199.1,123.7
2018/7/25,-34.6,198.2,124.9
2018/7/26,-35.7,198.7,126.1
2018/7/27,-34.8,201.3,125.6
2018/7/28,-34.9,202.8,126
2018/7/29,-35.5,203.2,127.9
2018/7/30,-35.8,204.1,129.1
2018/7/31,-35.5,206.6,130
2018/8/1,-35.5,208.3,131.1
2018/8/2,-36.4,207,130.1
2018/8/3,-36.8,207.2,130.7
2018/8/4,-36.8,207.5,131.3
2018/8/5,-37,207.7,131.9
2018/8/6,-36.9,210,132.7
2018/8/7,-36.9,211.2,133.4
2018/8/8,-37.2,211.7,134.5
2018/8/9,-37.3,212.5,135.4
2018/8/10,-37.1,216,135.2
2018/8/11,-37,218.1,135.6
2018/8/12,-36.8,220.9,135.7
2018/8/13,-37.8,218.2,136.1
2018/8/14,-38.2,218.2,136.4
2018/8/15,-37.8,219.9,136.9
2018/8/16,-37.8,220.7,137.3
2018/8/17,-37.6,221.9,137.8
2018/8/18,-37.5,222.9,138.3
2018/8/19,-37.3,224,138.8
2018/8/20,-39,224,140.8
2018/8/21,-39.7,224.5,142.1
2018/8/22,-39.8,226.1,142.3
2018/8/23,-40.2,227.1,143.1
2018/8/24,-40.4,228.4,143.6
2018/8/25,-39.7,231.3,143.5
2018/8/26,-39.4,233.4,143.7
2018/8/27,-40.2,233,144.7
2018/8/28,-40.4,233.8,145.3
2018/8/29,-40.9,233.8,145.7
2018/8/30,-41.2,234.2,146.2
2018/8/31,-40.7,236.3,146.1
2018/9/1,-40.6,237.5,146.3
2018/9/2,-40.3,239.1,146.4
2018/9/3,-41.9,237.2,147.5
2018/9/4,-42.5,237,148.1
2018/9/5,-41.5,239.8,149.6
2018/9/6,-41.3,241.1,150.7
2018/9/7,-42.5,242.5,149.9
2018/9/8,-43,243.8,150.1
2018/9/9,-43.3,243.5,150.6
2018/9/10,-43.7,244,151
2018/9/11,-43.5,246.7,152.4
2018/9/12,-43.6,248.3,153.3
2018/9/13,-44,248,153.4
2018/9/14,-44.2,248.6,153.9
2018/9/15,-44.5,249.7,154.3
2018/9/16,-44.7,250.5,154.8
2018/9/17,-44.9,251.4,155.3
2018/9/18,-45.5,253.8,156
2018/9/19,-45.9,255.4,156.6
2018/9/20,-45.6,255.2,157.4
2018/9/21,-45.6,255.9,158.1
2018/9/22,-45.7,257.8,159.2
2018/9/23,-45.7,259.1,160.1
2018/9/24,-45.7,260.7,161.1
2018/9/25,-47.7,260.6,161.1
2018/9/26,-48.7,261.3,161.6
2018/9/27,-50.2,261.6,161.9
2018/9/28,-47.1,264.5,163.2
2018/9/29,-46.3,266.1,164
2018/9/30,-47.7,266.4,164.5
2018/10/1,-48,267.3,165.2
2018/10/2,-48.8,267.9,165.8
2018/10/3,-48.8,269.1,166.2
2018/10/4,-49.2,270,166.7
2018/10/5,-49.4,271,167.2
2018/10/6,-49.7,271.9,167.7
2018/10/7,-49.6,274.7,168.5
2018/10/8,-49.7,276.5,169.2
2018/10/9,-50.2,274,169.7
2018/10/10,-50.5,273.6,170.3
2018/10/11,-51.2,275.5,171.5
2018/10/12,-49.8,275.3,170.5
2018/10/13,-51.6,278.1,173.2
2018/10/14,-51.3,275.8,171.7
2018/10/15,-51.1,280.7,173.8
2018/10/16,-51.6,284.4,175.3
2018/10/17,-51.6,286.5,176
2018/10/18,-50.8,281.2,174.9
2018/10/19,-49.2,282.6,175.3
2018/10/20,-52.5,284.6,176.7
2018/10/21,-53.3,286.2,177.6
2018/10/22,-55.1,287.8,178.7
2018/10/23,-55.3,289.8,178.1
2018/10/24,-52.9,289.9,177.9
2018/10/25,-51.8,290.9,177.5
2018/10/26,-53.6,291.1,178.3
2018/10/27,-53.9,291.7,178.5
2018/10/28,-54.3,292.5,179.5
2018/10/29,-54.6,293.2,180.1
2018/10/30,-54.3,294.2,180.7
2018/10/31,-54.3,295.05,181.3
2018/11/1,-54.6,297.6,183
2018/11/2,-54.7,299.3,184.2
2018/11/3,-55.2,296.2,183.3
2018/11/4,-55.5,296.5,183.5
2018/11/5,-55.9,300.6,184
2018/11/6,-56.2,302.8,184.4
2018/11/7,-56.5,305.9,184.9
2018/11/8,-56.6,304.1,185.4
2018/11/9,-56.8,304.7,185.9
2018/11/10,-56.9,304.1,186.4
2018/11/11,-57.5,306.6,187.6
2018/11/12,-57.8,307.5,188.5
2018/11/13,-58.2,309.2,189.6
2018/11/14,-58.2,308.8,188
2018/11/15,-58.4,309.4,187.8
2018/11/16,-58.2,310.7,189.3
2018/11/17,-58.2,311.6,190
2018/11/18,-58.1,312.7,191.1
2018/11/19,-58,313.7,192
2018/11/20,-59.8,314.4,191.3
2018/11/21,-60.6,315.2,191.4
2018/11/22,-59.8,317.9,192.5
2018/11/23,-59.8,319.6,193.1
2018/11/24,-60.5,318,193.6
2018/11/25,-60.8,318,194.2
2018/11/26,-61.1,317.5,195.1
2018/11/27,-61.4,317.2,195.9
2018/11/28,-61.2,321.6,196
2018/11/29,-61.2,323.6,196.5
2018/11/30,-61.5,323.6,197.1
2018/12/1,-61.6,324.6,197.7
2018/12/2,-62.7,323.9,197.9
2018/12/3,-63.3,324,198.3
2018/12/4,-62.8,328,199.1
2018/12/5,-62.8,330,199.7
2018/12/6,-63.5,329.4,201.4
2018/12/7,-63.8,330.1,202.6
2018/12/8,-64.2,331.8,202.1
2018/12/9,-64.5,333,202.5
2018/12/10,-64.8,334.4,202.5
2018/12/11,-64.6,334.6,205.4
2018/12/12,-64.6,335.4,206.9
2018/12/13,-64.5,335.9,209.1
2018/12/14,-66.4,337.9,206.2
2018/12/15,-67.3,339.1,205.9
2018/12/16,-66.5,342.6,207.9
2018/12/17,-66.5,344.9,208.8
2018/12/18,-66.1,347.5,210.2
2018/12/19,-66.9,343.6,210.7
2018/12/20,-67,345.3,211.5
2018/12/21,-67,347.5,212
2018/12/22,-65.3,349.4,212.7
2018/12/23,-67.6,349.6,213.1
2018/12/24,-67.9,350.6,213.7
2018/12/25,-68.4,349.5,214.1
2018/12/26,-68.8,350.9,215
2018/12/27,-68.8,352.8,215.6
2018/12/28,-69,354.4,216.3
2018/12/29,-70,354.9,216.8
2018/12/30,-70.6,357.8,217.5
2018/12/31,-71.1,360.5,219.7
2019/1/1,-71.3,364,221.2
2019/1/2,-71.5,367.1,225.1
2019/1/3,-73.4,371.1,228.3
2019/1/4,-74.7,374.6333333,231.1666667
2019/1/5,-75.4,379,232.1
2019/1/6,-75.8,382,235.5
2019/1/7,-76.4,384.2,236.9
2019/1/8,-76.4,386.7,240
2019/1/9,-76.9,391.6,240.8
2019/1/10,-77.9,394,242.6
2019/1/11,-78.2,397.5,244.4
2019/1/12,-78.1,401.7,245.5
2019/1/13,-78.9,401.8,246.3
2019/1/14,-79.7,403.9,248.2
2019/1/15,-80.1,406.2,249.5
2019/1/16,-80.1,407,251.7
2019/1/17,-81.6,411.9,253
2019/1/18,-82.23333333,415.2,255.2
2019/1/19,-82.3,418.3,257.7
2019/1/20,-82.6,421.5,260.1
2019/1/21,-82.7,424.1,262.2
2019/1/22,-82.8,427.6,264.1
