¹Û²âÈÕÆÚ,¦¤X,¦¤Y,¦¤H
2018/4/1,0.3,3,2.3
2018/4/2,0.999999998,6.7,5.2
2018/4/3,-0.600000001,7,5.5
2018/4/4,-1.200000001,8.6,6.8
2018/4/5,-2.3,9.5,7.6
2018/4/6,-3.1,10.7,8.7
2018/4/7,-1.700000001,15.4,11.2
2018/4/8,-1.400000001,18.3,13
2018/4/9,-0.5,22.1,15.2
2018/4/10,0.099999999,25.4,17.2
2018/4/11,-2.700000001,23.5,16.4
2018/4/12,-3.6,24.4,17.1
2018/4/13,-4.000000001,24.8,17.5
2018/4/14,-3.700000001,30,21.5
2018/4/15,-3.700000001,32.8,23.7
2018/4/16,-4.1,33.6,24.2
2018/4/17,-4.300000001,35.4,25.6
2018/4/18,-4.9,36.6,26.6
2018/4/19,-5.300000001,38.1,27.8
2018/4/20,-5.800000001,39.4,28.9
2018/4/21,-5.200000001,42.7,29.7
2018/4/22,-5.1,45,30.7
2018/4/23,-5.9,46.9,32.4
2018/4/24,-6.4,43.7,34.5
2018/4/25,-7.100000001,49.7,34.2
2018/4/26,-8.000000002,52.9,35.2
2018/4/27,-9.300000002,50.7,35.8
2018/4/28,-6.500000001,53.5,41.1
2018/4/29,-5.500000001,53.9,38.3
2018/4/30,-7.500000002,56.4,38.8
2018/5/2,-7.7,59.6,41.6
2018/5/3,-8.5,61.7,40.4
2018/5/4,-9.700000001,68.5,42.4
2018/5/5,-8.2,64.1,45.3
2018/5/6,-7.000000001,65,47.2
2018/5/7,-8.000000002,67,48.1
2018/5/8,-7.100000001,69,50.5
2018/5/9,-9.300000002,69,47.8
2018/5/10,-11.2,72,47.4
2018/5/11,-9.2,72.1,49.3
2018/5/12,-9.600000001,73.5,48.9
2018/5/13,-9.5,74,51.1
2018/5/14,-9.800000002,74.8,53
2018/5/15,-9.900000001,75.4,55.1
2018/5/16,-9.800000002,76.9,53.6
2018/5/17,-9.800000002,77.9,53.9
2018/5/18,-10.8,78.2,55.2
2018/5/19,-11.3,78.8,56
2018/5/20,-12,79.2,57.1
2018/5/21,-10.9,81.3,58.6
2018/5/23,-11.8,84.9,59.4
2018/5/24,-11.7,86.8,60.3
2018/5/25,-11.9,86.1,60.9
2018/5/27,-12.8,88.9,62.3
2018/5/28,-14,91.5,64.6
2018/5/29,-12.4,90.8,63.9
2018/5/30,-12,93.4,66.1
2018/5/31,-10.3,91.2,68
2018/6/1,-12.8,94.4,67.4
2018/6/2,-13.2,94.9,68.1
2018/6/3,-13.8,96.3,65.8
2018/6/4,-14.3,97.2,65
2018/6/5,-13.3,97.6,69.8
2018/6/6,-13,98.2,71.8
2018/6/7,-13.9,100.4,70.5
2018/6/8,-14.2,101.8,70.9
2018/6/9,-14.8,103.6,70.5
