¹Û²âÈÕÆÚ,¦¤X,¦¤Y,¦¤H
2018/4/1,0.199999999,0.7,1.8
2018/4/2,0.399999999,1.7,4.7
2018/4/3,0.199999999,1.8,-0.3
2018/4/4,0.199999999,2.2,-1.9
2018/4/5,0.099999999,2.4,-5.2
2018/4/6,0.099999999,2.7,-2.6
2018/4/7,0.399999999,3.3,0.6
2018/4/8,0.599999999,3.7,3.5
2018/4/9,0.899999999,4.2,6.6
2018/4/10,1.199999999,4.6,3.6
2018/4/11,0.5,5.1,1.3
2018/4/12,0.3,5.6,1.7
2018/4/13,0.199999999,5.8,1.9
2018/4/14,0.699999999,6,3
2018/4/15,0.899999999,6.2,3.7
2018/4/16,0.699999999,7.8,3.2
2018/4/17,0.699999999,8.7,3.3
2018/4/18,0.8,8.4,3
2018/4/19,0.899999999,8.7,2.9
2018/4/20,0.999999998,8.7,2.7
2018/4/21,1.099999999,9.4,3.5
2018/4/22,1.199999999,9.7,3.8
2018/4/23,0.899999999,10.4,3.4
2018/4/24,0.8,11.1,3.4
2018/4/25,0.899999999,11.1,3.1
2018/4/26,1.099999999,11.5,2.7
2018/4/27,2.6,11.8,4.3
2018/4/28,1.099999999,12.8,4.5
2018/4/29,1.099999999,13.6,5.7
2018/4/30,1.199999999,12.8,4.4
2018/5/2,1.3,13.9,5.4
2018/5/3,1.699999999,14,3.3
2018/5/4,2.399999999,12,2
2018/5/5,1.499999998,14.7,6.3
2018/5/6,2.3,15.3,7.5
2018/5/7,1.399999999,15.1,6.3
2018/5/8,0.8,15.4,8
2018/5/9,1.399999999,15.6,6.5
2018/5/10,3.1,16.3,7.9
2018/5/11,1.6,16.7,6.4
2018/5/12,2.799999998,17.3,5.9
2018/5/13,1.6,17.2,6.8
2018/5/14,1.199999999,17.2,7.4
2018/5/15,0.399999999,17.1,8.2
2018/5/16,1.8,18.1,7.3
2018/5/17,2.1,18.5,7.3
2018/5/18,1.699999999,18.8,7.9
2018/5/19,1.699999999,19.1,8.2
2018/5/20,1.499999998,19.4,8.7
2018/5/21,1.899999999,19.9,8.1
2018/5/23,1.499999998,20,9.2
2018/5/24,1.499999998,20.2,9.9
2018/5/25,1.999999999,20.9,9.2
2018/5/27,1.399999999,22.2,9.4
2018/5/28,1.3,24.4,8.9
2018/5/29,1.8,22.1,9.9
2018/5/30,3.1,22.6,10.6
2018/5/31,4.199999999,21.5,11.6
2018/6/1,1.699999999,23.2,10.2
2018/6/2,0.999999998,23.5,10
2018/6/3,1.399999999,22.8,9.9
2018/6/4,1.3,22.6,9.8
2018/6/5,1.8,23.6,11.1
2018/6/6,1.999999999,24,11.7
2018/6/7,1.899999999,24.4,10.6
2018/6/8,1.999999999,24.8,10.4
2018/6/9,1.999999999,25.2,9.8
2018/6/10,1.199999999,25.3,12.1
2018/6/11,0.8,25.5,13
2018/6/12,0.199999999,25.6,14.6
2018/6/13,-0.2,25.9,14.3
2018/6/14,1.8,27,10.9
2018/6/15,3.299999998,28.6,14.3
2018/6/16,5.099999998,29.9,14.3
2018/6/17,1.699999999,28.8,11.5
2018/6/18,0,29,8.5
2018/6/19,1.8,29.6,12.6
2018/6/20,0.3,30,13.3
2018/6/21,1.899999999,30.6,13.7
2018/6/22,1.999999999,31.5,15.3
2018/6/23,2.1,31.4,12.5
2018/6/24,2.199999999,31.8,11.9
2018/6/25,2.199999999,32,13.8
2018/6/26,2.3,32,13.4
2018/6/27,2.1,32.6,13.2
2018/6/28,2.1,32.9,12.9
2018/6/29,2.199999999,33.3,12.9
2018/6/30,2.3,34.4,12.8
2018/7/1,2.199999999,33.9,12.9
2018/7/2,2.199999999,34.2,12.9
2018/7/3,2.399999999,34.6,14.8
2018/7/4,2.499999999,34.9,15.8
2018/7/5,1.6,34.8,15.2
2018/7/6,1.199999999,34.9,15.4
2018/7/7,2.199999999,35.5,15.9
2018/7/8,2.499999999,35.8,16.3
