¹Û²âÈÕÆÚ,¦¤X,¦¤Y,¦¤H
2018/4/1,0.3,0.8,0.2
2018/4/2,0.899999999,2.5,0.6
2018/4/3,1.499999998,1.8,1.1
2018/4/4,1.999999999,1.8,1.5
2018/4/5,2.6,1.4,2
2018/4/6,3.199999999,1.2,2.5
2018/4/7,0.199999999,1.1,0.8
2018/4/8,-1,0.9,0.2
2018/4/9,-3.1,0.7,-0.9
2018/4/10,-4.700000001,0.5,-1.7
2018/4/11,0.099999999,1.2,1.3
2018/4/12,1.499999998,1.4,2.3
2018/4/13,2.199999999,1.5,2.8
2018/4/14,0.3,1.8,1.4
2018/4/15,-0.300000002,2,1
2018/4/16,1.099999999,1.9,1.3
2018/4/17,1.499999998,1.9,1.3
2018/4/18,0.399999999,2.6,1.4
2018/4/19,0.099999999,2.9,1.5
2018/4/20,-0.600000001,3.4,1.6
2018/4/21,0.599999999,3.3,2.9
2018/4/22,0.899999999,3.5,3.6
2018/4/23,0.3,2.2,2.3
2018/4/24,0.099999999,1.3,1.9
2018/4/25,0.399999999,2.1,2.7
2018/4/26,0.3,2.4,2.4
2018/4/27,0.5,3.3,5.9
2018/4/28,0.399999999,2.1,2.1
2018/4/29,0.599999999,1.9,1.9
2018/4/30,0.3,1.3,2.7
2018/5/2,0.5,1.6,3.2
2018/5/3,0.5,2.9,4.7
2018/5/4,0.8,4.9,7.2
2018/5/5,0.899999999,3.5,3.1
2018/5/6,1.099999999,3.9,5.2
2018/5/7,0.699999999,3,3.4
2018/5/8,0.599999999,2.5,3.7
2018/5/9,0.599999999,2.7,3
2018/5/10,0,2.2,2.4
2018/5/11,0.199999999,2.6,3.9
2018/5/12,-0.600000001,4.4,4
2018/5/13,-0.400000001,1.8,3.7
2018/5/14,1.499999998,3.7,3.9
2018/5/15,2.6,3.3,3.9
2018/5/16,0.8,4.3,4
2018/5/17,0.5,4.6,4.1
2018/5/18,1,3.6,4.5
2018/5/19,1.099999999,3.2,4.8
2018/5/20,1.399999999,2.5,5.2
2018/5/21,0.5,3.7,5.1
2018/5/23,1.699999999,4.5,5
2018/5/24,1.899999999,5.1,5
2018/5/25,0.399999999,3.3,4.9
2018/5/27,0.899999999,3.5,5.1
2018/5/28,-0.2,1.6,5.3
2018/5/29,0.199999999,2.9,4.8
2018/5/30,-0.900000001,2,4.4
2018/5/31,0.399999999,2.2,5.5
2018/6/1,0.399999999,3.7,6.1
2018/6/2,1.099999999,4.5,7
2018/6/3,0.5,3,5.6
2018/6/4,0.599999999,2.6,5.4
2018/6/5,1,4.8,5.1
2018/6/6,1.3,5.7,4.9
2018/6/7,0.5,3.3,5.7
2018/6/8,0.3,2.5,6
2018/6/9,-0.2,0.9,6.6
2018/6/10,0.399999999,3.6,6
2018/6/11,0.5,4.1,6
2018/6/12,0.899999999,5.7,5.7
2018/6/13,1.199999999,7.6,7.6
2018/6/14,0.3,3.2,6.4
2018/6/15,-0.2,0.9,7
2018/6/16,-0.900000001,-2.5,6.7
2018/6/17,0.399999999,3.9,7.6
2018/6/18,1.099999999,7.1,8.3
2018/6/19,0.5,5,8.3
2018/6/20,-1.100000001,5.6,8.7
2018/6/21,0.5,5.3,8.9
2018/6/22,1.399999999,5.5,10.4
2018/6/23,0.099999999,4.3,8.8
2018/6/24,-0.100000001,3.8,8.8
2018/6/25,0.5,5.3,9.2
2018/6/26,0.699999999,4.8,8.7
2018/6/27,0.5,5.4,9.9
2018/6/28,0.5,5.4,10.3
2018/6/29,0.599999999,5.8,9.7
2018/6/30,0.699999999,6,9.6
2018/7/1,1.399999999,6.1,9.8
2018/7/2,1.8,6.2,9.9
2018/7/3,0.699999999,6.3,11.2
2018/7/4,0.399999999,6.4,11.9
2018/7/5,1.199999999,6.3,10.8
2018/7/6,1.499999998,6.3,10.6
