date,x,y,z,dis_xy,sum_xy
2018-04-01,0.3,0.8,0.2,,
2018-04-02,0.899999999,2.5,0.6,1.8027756373991746,1.8027756373991746
2018-04-03,1.499999998,1.8,1.1,0.9219544450784973,2.724730082477672
2018-04-04,1.9999999990000001,1.8,1.5,0.5000000010000001,3.224730083477672
2018-04-05,2.6,1.4,2.0,0.7211102559248481,3.94584033940252
2018-04-06,3.1999999989999997,1.2,2.5,0.6324555310849922,4.578295870487512
2018-04-07,0.19999999899999998,1.1,0.8,3.0016662039607267,7.579962074448239
2018-04-08,-1.0,0.9,0.2,1.2165525050732502,8.796514579521489
2018-04-09,-3.1,0.7,-0.9,2.1095023109728985,10.906016890494387
2018-04-10,-4.700000001,0.5,-1.7,1.612451550651988,12.518468441146375
2018-04-11,0.099999999,1.2,1.3,4.850773134253962,17.369241575400338
2018-04-12,1.499999998,1.4,2.3,1.4142135613831457,18.783455136783484
2018-04-13,2.199999999,1.5,2.8,0.7071067821764971,19.49056191895998
2018-04-14,0.3,1.8,1.4,1.9235384051793716,21.41410032413935
2018-04-15,-0.300000002,2.0,1.0,0.6324555339310425,22.046555858070395
2018-04-16,1.099999999,1.9,1.3,1.4035668857592787,23.450122743829674
2018-04-17,1.499999998,1.9,1.3,0.39999999900000005,23.850122742829672
2018-04-18,0.399999999,2.6,1.4,1.3038404801968684,25.15396322302654
2018-04-19,0.099999999,2.9,1.5,0.4242640687119284,25.578227291738468
2018-04-20,-0.6000000010000001,3.4,1.6,0.8602325267042628,26.43845981844273
2018-04-21,0.599999999,3.3,2.9,1.2041594578792296,27.64261927632196
2018-04-22,0.899999999,3.5,3.6,0.36055512754639907,28.003174403868357
2018-04-23,0.3,2.2,2.3,1.4317821059085771,29.434956509776935
2018-04-24,0.099999999,1.3,1.9,0.9219544459462193,30.356910955723155
2018-04-25,0.399999999,2.1,2.7,0.8544003745317532,31.211311330254908
2018-04-26,0.3,2.4,2.4,0.31622776570061,31.527539095955518
2018-04-27,0.5,3.3,5.9,0.9219544457292886,32.44949354168481
2018-04-28,0.399999999,2.1,2.1,1.2041594579622747,33.653652999647086
2018-04-29,0.599999999,1.9,1.9,0.2828427124746191,33.936495712121705
2018-04-30,0.3,1.3,2.7,0.6708203928027232,34.60731610492443
2018-05-01,0.4,1.4500000000000002,2.95,0.1802775637731996,34.78759366869763
2018-05-02,0.5,1.6,3.2,0.1802775637731994,34.967871232470834
2018-05-03,0.5,2.9,4.7,1.2999999999999998,36.26787123247083
2018-05-04,0.8,4.9,7.2,2.022374841615669,38.2902460740865
2018-05-05,0.899999999,3.5,3.1,1.4035668846905733,39.69381295877707
2018-05-06,1.099999999,3.9,5.2,0.4472135954999578,40.14102655427703
2018-05-07,0.6999999990000001,3.0,3.4,0.9848857801796104,41.12591233445664
2018-05-08,0.599999999,2.5,3.7,0.5099019513592785,41.63581428581592
2018-05-09,0.599999999,2.7,3.0,0.20000000000000018,41.83581428581592
2018-05-10,0.0,2.2,2.4,0.7810249668224442,42.616839252638364
2018-05-11,0.19999999899999998,2.6,3.9,0.4472135950527443,43.06405284769111
2018-05-12,-0.6000000010000001,4.4,4.0,1.9697715603592212,45.03382440805033
2018-05-13,-0.400000001,1.8,3.7,2.60768096208106,47.64150537013139
2018-05-14,1.499999998,3.7,3.9,2.687005767801774,50.32851113793316
2018-05-15,2.6,3.3,3.9,1.1704699929515496,51.498981130884715
2018-05-16,0.8,4.3,4.0,2.0591260281974,53.55810715908211
2018-05-17,0.5,4.6,4.1,0.42426406871192845,53.98237122779404
2018-05-18,1.0,3.6,4.5,1.1180339887498945,55.10040521654393
2018-05-19,1.099999999,3.2,4.8,0.4123105623192303,55.51271577886316
2018-05-20,1.399999999,2.5,5.2,0.761577310586391,56.27429308944955
2018-05-21,0.5,3.7,5.1,1.4999999994000002,57.774293088849554
2018-05-22,1.0999999995,4.1,5.05,0.7211102546767725,58.49540334352633
2018-05-23,1.699999999,4.5,5.0,0.7211102546767729,59.2165135982031
2018-05-24,1.899999999,5.1,5.0,0.6324555320336755,59.848969130236775
2018-05-25,0.399999999,3.3,4.9,2.3430749027719964,62.19204403300877
2018-05-26,0.649999999,3.4,5.0,0.2692582403567253,62.4613022733655
2018-05-27,0.899999999,3.5,5.1,0.26925824035672524,62.730560513722224
2018-05-28,-0.2,1.6,5.3,2.1954498395089788,64.9260103532312
2018-05-29,0.19999999899999998,2.9,4.8,1.3601470505794584,66.28615740381066
2018-05-30,-0.900000001,2.0,4.4,1.4212670403551895,67.70742444416585
2018-05-31,0.399999999,2.2,5.5,1.3152946437965907,69.02271908796244
2018-06-01,0.399999999,3.7,6.1,1.5,70.52271908796244
2018-06-02,1.099999999,4.5,7.0,1.0630145812734648,71.5857336692359
2018-06-03,0.5,3.0,5.6,1.6155494417689606,73.20128311100487
2018-06-04,0.599999999,2.6,5.4,0.4123105623192303,73.6135936733241
2018-06-05,1.0,4.8,5.1,2.236067977678675,75.84966165100278
2018-06-06,1.3,5.7,4.9,0.9486832980505141,76.79834494905329
2018-06-07,0.5,3.3,5.7,2.529822128134704,79.328167077188
2018-06-08,0.3,2.5,6.0,0.8246211251235319,80.15278820231153
2018-06-09,-0.2,0.9,6.6,1.6763054614240211,81.82909366373555
2018-06-10,0.399999999,3.6,6.0,2.765863336970936,84.59495700070649
2018-06-11,0.5,4.1,6.0,0.5099019515553942,85.10485895226188
2018-06-12,0.899999999,5.7,5.7,1.6492422500045292,86.75410120226641
2018-06-13,1.199999999,7.6,7.6,1.923538406167134,88.67763960843355
2018-06-14,0.3,3.2,6.4,4.491102314376727,93.16874192281028
2018-06-15,-0.2,0.9,7.0,2.353720459187964,95.52246238199825
2018-06-16,-0.900000001,-2.5,6.7,3.471310991743609,98.99377337374186
2018-06-17,0.399999999,3.9,7.6,6.5306967469022785,105.52447012064414
2018-06-18,1.099999999,7.1,8.3,3.27566787083184,108.80013799147598
2018-06-19,0.5,5.0,8.3,2.184032966509434,110.98417095798541
2018-06-20,-1.100000001,5.6,8.7,1.7088007499998352,112.69297170798525
2018-06-21,0.5,5.3,8.9,1.6278820605928428,114.32085376857809
2018-06-22,1.399999999,5.5,10.4,0.9219544447531017,115.24280821333119
2018-06-23,0.099999999,4.3,8.8,1.7691806012954134,117.0119888146266
2018-06-24,-0.10000000099999999,3.8,8.8,0.5385164807134505,117.55050529534006
2018-06-25,0.5,5.3,9.2,1.6155494425117418,119.1660547378518
2018-06-26,0.6999999990000001,4.8,8.7,0.5385164803420598,119.70457121819385
2018-06-27,0.5,5.4,9.9,0.6324555317174486,120.3370267499113
2018-06-28,0.5,5.4,10.3,0.0,120.3370267499113
2018-06-29,0.599999999,5.8,9.7,0.4123105623192299,120.74933731223054
2018-06-30,0.6999999990000001,6.0,9.6,0.22360679774997916,120.97294410998052
2018-07-01,1.399999999,6.1,9.8,0.7071067811865475,121.68005089116707
2018-07-02,1.8,6.2,9.9,0.4123105635319087,122.09236145469897
2018-07-03,0.6999999990000001,6.3,11.2,1.1045361027146192,123.19689755741359
2018-07-04,0.399999999,6.4,11.9,0.3162277660168382,123.51312532343043
2018-07-05,1.199999999,6.3,10.8,0.8062257748298551,124.31935109826028
2018-07-06,1.499999998,6.3,10.6,0.29999999899999996,124.61935109726028
2018-07-07,1.3,6.6,10.4,0.3605551264369984,124.97990622369727
2018-07-08,1.399999999,6.7,10.2,0.1414213555302031,125.12132757922747
2018-07-09,1.399999999,6.9,10.0,0.20000000000000018,125.32132757922747
2018-07-10,1.499999998,7.0,9.8,0.1414213555302025,125.46274893475767
2018-07-11,1.099999999,6.6,12.1,0.5656854242421315,126.0284343589998
2018-07-12,1.0,6.4,13.2,0.22360679730276475,126.25204115630257
2018-07-13,0.8,6.1,14.9,0.36055512754639946,126.61259628384897
2018-07-14,1.0,7.1,12.5,1.019803902718557,127.63240018656752
