date,x,y,z,dis_xy,sum_xy
2018-04-01,-0.5,0.1,3.6,,
2018-04-02,-1.6,-0.6,9.9,1.3038404810405297,1.3038404810405297
2018-04-03,-1.899999999,3.3,3.8,3.911521443044893,5.215361924085423
2018-04-04,-2.3,5.3,2.6,2.03960780563323,7.254969729718653
2018-04-05,-2.6,8.2,-1.0,2.9154759474226495,10.170445677141302
2018-04-06,-2.899999999,10.6,5.6,2.4186773243655306,12.589123001506833
2018-04-07,-2.199999999,9.7,7.8,1.140175425099138,13.72929842660597
2018-04-08,-1.9999999990000001,10.4,12.2,0.7280109889280528,14.457309415534024
2018-04-09,-1.5,10.3,15.5,0.5099019503786979,14.967211365912721
2018-04-10,-1.099999999,10.6,14.4,0.5000000007999993,15.467211366712721
2018-04-11,-2.199999999,12.3,11.0,2.0248456731316598,17.492057039844383
2018-04-12,-2.499999999,13.1,11.0,0.8544003745317521,18.346457414376136
2018-04-13,-2.6,13.5,11.0,0.41231056280430206,18.758767977180437
2018-04-14,-1.0,12.5,4.6,1.886796226411321,20.645564203591757
2018-04-15,-0.19999999899999998,12.2,1.4,0.8544003754680826,21.49996457905984
2018-04-16,0.7000000009999999,15.2,6.7,3.132091952673165,24.632056531733003
2018-04-17,1.600000001,16.5,7.8,1.5811388300841902,26.213195361817192
2018-04-18,-2.3,16.0,8.2,3.931920651259381,30.145116013076574
2018-04-19,-3.7999999989999997,16.4,9.0,1.552417468659767,31.69753348173634
2018-04-20,-6.5,16.3,9.6,2.701851218220574,34.39938469995691
2018-04-21,-1.6,18.9,10.4,5.5470712993434645,39.946455999300376
2018-04-22,-0.5,20.1,11.1,1.6278820596099728,41.57433805891035
2018-04-23,-2.999999999,20.1,10.0,2.499999999,44.07433805791035
2018-04-24,-3.999999999,21.0,10.3,1.34536240470737,45.419700462617726
2018-04-25,-2.499999999,21.8,9.9,1.7000000000000004,47.11970046261773
2018-04-26,-3.1,22.3,10.9,0.7810249683588868,47.900725430976614
2018-04-27,-2.3,23.3,11.4,1.28062484748657,49.181350278463185
2018-04-28,-2.199999999,22.7,13.9,0.6082762531942223,49.789626531657404
2018-04-29,-1.6,22.6,15.9,0.6082762520434277,50.39790278370083
2018-04-30,-3.4,24.2,13.9,2.4083189157584575,52.806221699459286
2018-05-01,-3.5,25.4,15.2,1.204159457879229,54.010381157338514
2018-05-02,-3.6,26.6,16.5,1.2041594578792323,55.21454061521775
2018-05-03,-4.4,28.1,16.8,1.7000000000000002,56.91454061521775
2018-05-04,-5.499999999,29.2,20.5,1.555634917903296,58.47017553312105
2018-05-05,-2.6,26.1,16.6,4.244997054675066,62.71517258779612
2018-05-06,-1.899999999,27.8,17.9,1.8384776314657727,64.5536502192619
2018-05-07,-2.499999999,27.4,16.0,0.7211102550927989,65.2747604743547
2018-05-08,-1.399999999,28.4,18.5,1.4866068747318506,66.76136734908654
2018-05-09,-2.999999999,27.1,19.9,2.0615528128088285,68.82292016189537
2018-05-10,-3.6999999989999997,26.6,23.8,0.8602325267042624,69.68315268859963
2018-05-11,-4.6,26.9,-2.1,0.9486832989991962,70.63183598759883
2018-05-12,-5.999999999,27.8,16.2,1.6643316968681467,72.29616768446698
2018-05-13,-2.999999999,30.3,19.8,3.905124837953327,76.2012925224203
2018-05-14,-3.1999999989999997,29.4,20.2,0.9219544457292908,77.12324696814959
2018-05-15,-1.8,30.2,22.2,1.6124515487914668,78.73569851694106
2018-05-16,-3.499999999,29.9,21.6,1.7262676491784232,80.46196616611948
2018-05-17,-3.6,30.1,22.3,0.22360679819719517,80.68557296431668
2018-05-18,-4.1,31.4,20.4,1.3928388277184092,82.07841179203508
