date,x,y,z,dis_xy,sum_xy
2018-04-01,-0.099999999,0.6,-0.5,,
2018-04-02,0.10000000099999999,17.7,7.5,17.101169550647697,17.101169550647697
2018-04-03,-2.0,20.1,12.0,3.189043744478901,20.2902132951266
2018-04-04,-3.1,21.6,14.0,1.8601075237738274,22.150320818900425
2018-04-05,-4.7,23.5,17.3,2.483948469674843,24.63426928857527
2018-04-06,-5.999999999,29.2,20.0,5.846366392675026,30.480635681250295
2018-04-07,-5.7,33.6,18.3,4.410215414171967,34.89085109542226
2018-04-08,-6.2,38.6,18.8,5.024937810560445,39.91578890598271
2018-04-09,-6.299999999,43.3,18.2,4.701063709395988,44.6168526153787
2018-04-10,-6.599999999,48.1,22.2,4.809365862564423,49.426218477943124
2018-04-11,-8.099999999,50.2,27.6,2.580697580112789,52.006916058055914
2018-04-12,-8.899999999,53.6,30.0,3.492849839314595,55.49976589737051
2018-04-13,-9.3,60.3,31.2,6.711929677879525,62.21169557525003
2018-04-14,-9.8,63.8,34.1,3.5355339059327378,65.74722948118277
2018-04-15,-10.2,68.9,36.2,5.115662224971474,70.86289170615424
2018-04-16,-9.599999999,68.9,36.8,0.6000000009999997,71.46289170715424
2018-04-17,-9.5,71.4,38.2,2.5019992005993927,73.96489090775364
2018-04-18,-11.4,77.0,40.5,5.913543776789002,79.87843468454264
2018-04-19,-12.3,81.0,42.4,4.1000000000000005,83.97843468454263
2018-04-20,-13.7,85.8,44.5,4.999999999999997,88.97843468454263
2018-04-21,-13.0,88.8,47.8,3.080584360149872,92.0590190446925
2018-04-22,-13.3,92.7,50.5,3.9115214431215946,95.9705404878141
2018-04-23,-13.9,93.0,49.8,0.6708203932499354,96.64136088106405
2018-04-24,-14.5,91.5,51.3,1.6155494421403511,98.2569103232044
2018-04-25,-14.4,96.4,52.1,4.9010203019371446,103.15793062514155
2018-04-26,-14.7,99.8,52.2,3.4132096331751938,106.57114025831675
2018-04-27,-14.8,107.7,53.0,7.900632886041477,114.47177314435822
2018-04-28,-15.7,102.4,53.8,5.375872022286242,119.84764516664447
