date,x,y,z,dis_xy,sum_xy
2018-04-01,0.800000002,2.0,1.8,,
2018-04-02,2.400000001,3.8,3.9,2.408318915094095,2.408318915094095
2018-04-03,-0.999999998,5.8,1.9,3.9446165838012694,6.352935498895365
2018-04-04,-2.3,7.8,1.8,2.3853720894652892,8.738307588360653
2018-04-05,-4.599999998,9.8,0.8,3.047950129316424,11.786257717677078
2018-04-06,-6.399999997999999,11.8,6.3,2.6907248094147413,14.476982527091819
2018-04-07,-2.199999999,13.5,9.7,4.531004302756728,19.007986829848548
2018-04-08,-0.999999998,15.3,14.2,2.1633307658330945,21.171317595681643
2018-04-09,1.700000001,17.0,18.2,3.19061122586253,24.361928821544172
2018-04-10,-1.3,18.7,15.5,3.448187930783355,27.810116752327527
2018-04-11,-4.7,19.7,12.1,3.5440090293338704,31.3541257816614
2018-04-12,-4.999999999,21.0,12.4,1.3341664061877745,32.68829218784917
2018-04-13,-5.099999998,21.6,12.6,0.6082762528654244,33.296568440714594
2018-04-14,-3.6,26.5,12.0,5.124451189542153,38.42101963025675
2018-04-15,-2.899999999,29.2,11.8,2.789265136447232,41.210284766703985
2018-04-16,-4.799999999,29.6,14.7,1.9416487838947603,43.15193355059875
2018-04-17,-5.4,31.1,16.1,1.6155494425117423,44.76748299311049
2018-04-18,-6.599999999,33.8,15.3,2.9546573401326888,47.72214033324318
2018-04-19,-7.5,35.9,15.6,2.2847319321530932,50.006872265396275
2018-04-20,-8.5,38.3,15.4,2.5999999999999988,52.60687226539628
2018-04-21,-4.999999999,38.4,18.5,3.5014282810019113,56.10830054639819
2018-04-22,-3.6999999989999997,39.6,20.0,1.7691806012954154,57.87748114769361
2018-04-23,-5.599999999,41.3,18.5,2.5495097567963896,60.42699090449
2018-04-24,-5.999999999,43.4,19.9,2.1377558326431965,62.56474673713319
2018-04-25,-6.899999997999999,45.0,20.2,1.8357559745783216,64.40050271171151
2018-04-26,-8.699999998,47.1,21.0,2.7658633371878674,67.16636604889938
2018-04-27,-10.9,46.1,22.0,2.4166091965396483,69.58297524543903
2018-04-28,-11.4,44.6,26.1,1.5811388300841898,71.16411407552322
2018-04-29,-13.2,42.9,25.3,2.4758836806279905,73.6399977561512
2018-04-30,-7.5,48.0,22.7,7.6485292703891785,81.28852702654038
2018-05-01,-7.5499999995,49.2,23.95,1.2010412149256189,82.489568241466
2018-05-02,-7.599999999,50.4,25.2,1.2010412149256118,83.69060945639161
2018-05-03,-5.499999999,53.2,24.2,3.500000000000003,87.19060945639161
2018-05-04,-6.2,55.2,24.9,2.1189620103720594,89.30957146676367
2018-05-05,-10.5,45.9,26.0,10.245974819410796,99.55554628617446
2018-05-06,-12.3,48.7,26.7,3.3286633954186517,102.88420968159312
2018-05-07,-13.4,57.0,29.3,8.372574275573788,111.2567839571669
2018-05-08,-15.8,56.1,32.1,2.563201123595259,113.81998508076217
2018-05-09,-8.0,55.8,27.4,7.805767098754614,121.62575217951678
2018-05-10,-3.9,54.0,24.6,4.477722635447621,126.1034748149644
2018-05-11,-8.3,56.0,31.0,4.833218389437829,130.93669320440222
2018-05-12,-4.9,57.5,30.7,3.7161808352124095,134.65287403961463
2018-05-13,-7.899999998999999,57.8,28.1,3.014962685341229,137.66783672495586
