date,x,y,z,dis_xy,sum_xy
2018-04-01,-0.399999999,3.1,2.9,,
2018-04-02,-0.6999999990000001,5.5,6.4,2.4186773244895647,2.4186773244895647
2018-04-03,-1.199999999,8.5,6.2,3.0413812651491097,5.460058589638674
2018-04-04,-1.6,11.5,7.6,3.0265491902164747,8.486607779855149
2018-04-05,-2.0,14.5,8.2,3.026549190084311,11.513156969939459
2018-04-06,-2.3999999990000003,17.5,9.2,3.0265491899521475,14.539706159891606
2018-04-07,-2.899999999,22.6,14.1,5.124451190127584,19.66415735001919
2018-04-08,-3.3,26.6,17.1,4.01995024854786,23.684107598567053
2018-04-09,-3.6999999989999997,31.1,21.1,4.517742799142067,28.20185039770912
2018-04-10,-4.1,35.3,24.6,4.219004622040602,32.42085501974972
2018-04-11,-5.999999999,40.2,23.6,5.255473337026842,37.676328356776565
2018-04-12,-7.099999999,45.2,25.1,5.119570294468081,42.79589865124465
2018-04-13,-7.599999999,47.2,25.9,2.0615528128088303,44.857451464053476
2018-04-14,-7.0,50.2,31.4,3.059411707959555,47.91686317201303
2018-04-15,-6.9,52.7,34.6,2.5019992006393608,50.41886237265239
2018-04-16,-7.599999999,53.3,33.7,0.9219544449700278,51.34081681762242
2018-04-17,-7.899999998999999,54.8,34.9,1.5297058540778354,52.87052267170025
2018-04-18,-9.099999999,60.5,37.4,5.824946351684282,58.69546902338453
2018-04-19,-9.8,64.1,39.3,3.6674241643693137,62.36289318775385
2018-04-20,-10.7,68.7,41.5,4.687216658103194,67.05010984585704
2018-04-21,-10.1,72.1,44.3,3.452535300326405,70.50264514618344
2018-04-22,-10.2,76.1,46.8,4.001249804748512,74.50389495093195
2018-04-23,-11.2,76.0,46.5,1.0049875621120885,75.50888251304404
2018-04-24,-12.0,78.9,48.2,3.00832179129827,78.51720430434231
2018-04-25,-11.7,78.5,46.9,0.500000000000005,79.01720430434231
2018-04-26,-12.1,78.1,49.0,0.5656854249492423,79.58288972929155
2018-04-27,-9.699999999,77.4,49.7,2.5000000009599974,82.08288973025155
2018-04-28,-11.4,81.9,50.0,4.810405388675679,86.89329511892723
2018-04-29,-10.9,84.4,50.7,2.5495097567963922,89.44280487572362
2018-04-30,-11.8,83.8,49.2,1.0816653826392018,90.52447025836283
2018-05-01,-12.05,85.75,50.55,1.9659603251337527,92.49043058349658
2018-05-02,-12.3,87.7,51.9,1.9659603251337527,94.45639090863033
2018-05-03,-12.8,88.9,52.4,1.3000000000000027,95.75639090863032
2018-05-04,-14.0,85.5,56.4,3.605551275463994,99.36194218409432
2018-05-05,-12.8,91.4,54.9,6.020797289396153,105.38273947349047
2018-05-06,-10.2,92.3,56.5,2.7513632984395193,108.13410277192999
2018-05-07,-13.3,93.5,55.4,3.3241540277189343,111.45825679964892
2018-05-08,-13.7,95.2,56.0,1.7464249196573005,113.20468171930622
2018-05-09,-13.7,94.9,55.5,0.29999999999999716,113.50468171930622
2018-05-10,-14.3,97.0,55.7,2.1840329667841507,115.68871468609036
2018-05-11,-13.6,96.6,56.4,0.8062257748298587,116.49494046092022
2018-05-12,-13.5,97.6,56.6,1.004987562112089,117.49992802303231
2018-05-13,-13.9,98.1,56.2,0.6403124237432851,118.14024044677559
2018-05-14,-14.5,97.3,57.4,0.9999999999999976,119.14024044677559
2018-05-15,-15.0,97.1,57.8,0.5385164807134515,119.67875692748905
2018-05-16,-14.3,99.0,57.9,2.0248456731316637,121.70360260062071
2018-05-17,-14.2,99.8,58.2,0.8062257748298522,122.50982837545057
2018-05-18,-15.3,101.4,58.9,1.9416487838947676,124.45147715934533
2018-05-19,-15.8,102.6,59.4,1.2999999999999894,125.75147715934531
2018-05-20,-16.6,104.0,60.0,1.6124515496597152,127.36392870900502
2018-05-21,-16.1,105.1,62.7,1.208304597359452,128.57223330636447
2018-05-22,-16.5,106.94999999999999,63.5,1.892749323074764,130.46498262943922
2018-05-23,-16.9,108.8,64.3,1.892749323074778,132.357731952514
2018-05-24,-17.0,110.4,65.8,1.6031219541881483,133.96085390670214
2018-05-25,-17.1,111.5,65.9,1.1045361017187205,135.06539000842085
2018-05-26,-17.4,112.55,66.35,1.0920164833920742,136.15740649181294
