date,x,y,z,dis_xy,sum_xy
2018-04-01,3.6,0.4,5.8,,
2018-04-02,5.7,1.0,8.2,2.1840329667841556,2.1840329667841556
2018-04-03,0.9,-4.6,1.1,7.375635565834309,9.559668532618465
2018-04-04,-0.7,-4.8,5.9,1.61245154965971,11.172120082278175
2018-04-05,-2.3,-1.4,-0.6,3.757658845611187,14.929778927889362
2018-04-06,-2.0,4.5,3.1,5.907622195096772,20.837401122986137
2018-04-07,1.2,8.6,2.7,5.200961449578338,26.038362572564473
2018-04-08,-0.6,-1.6,4.5,10.357605900979241,36.39596847354372
2018-04-09,-0.5,3.7,5.6,5.300943312279429,41.69691178582315
2018-04-10,-0.2,6.3,4.5,2.61725046566048,44.31416225148363
2018-04-11,0.0,10.2,4.5,3.9051248379533265,48.21928708943695
2018-04-12,-0.2,1.4,5.9,8.802272433866154,57.02155952330311
2018-04-13,0.3,4.2,4.9,2.844292530665579,59.86585205396869
2018-04-14,0.5,1.2,5.1,3.0066592756745814,62.87251132964327
2018-04-15,0.9,1.1,4.7,0.41231056256176607,63.28482189220503
2018-04-16,-1.6,-2.6,14.5,4.465422712353221,67.75024460455825
2018-04-17,-0.6,3.7,19.2,6.378871373526826,74.12911597808507
2018-04-18,0.9,10.3,12.2,6.768308503607087,80.89742448169216
2018-04-19,1.0,9.6,10.0,0.7071067811865486,81.60453126287871
2018-04-20,1.1,10.5,9.0,0.905538513813742,82.51006977669245
2018-04-21,1.2,6.6,7.4,3.901281840626232,86.41135161731867
2018-04-22,1.3,1.6,6.1,5.000999900019995,91.41235151733866
2018-04-23,2.2,-3.8,9.9,5.474486277268398,96.88683779460706
2018-04-24,-0.7,3.6,5.4,7.947955712005447,104.83479350661251
2018-04-25,0.9,9.6,6.4,6.20966987850401,111.04446338511653
2018-04-26,0.4,11.5,6.6,1.9646882704388504,113.00915165555539
2018-04-27,0.5,8.2,6.0,3.301514803843836,116.31066645939922
2018-04-28,0.5,4.0,6.9,4.199999999999999,120.51066645939922
2018-04-29,0.6,7.1,6.8,3.101612483854164,123.61227894325339
2018-04-30,0.0,7.4,5.0,0.6708203932499373,124.28309933650333
2018-05-01,-0.1,8.7,5.15,1.3038404810405286,125.58693981754385
2018-05-02,-0.2,10.0,5.3,1.3038404810405304,126.89078029858437
2018-05-03,0.3,5.3,14.3,4.72652091923859,131.61730121782296
2018-05-04,0.5,3.9,12.4,1.414213562373095,133.03151478019606
2018-05-05,-0.4,6.7,7.6,2.941088233970549,135.97260301416662
2018-05-06,-0.6,5.8,11.7,0.921954445729289,136.8945574598959
2018-05-07,-0.6,-2.5,13.4,8.3,145.19455745989592
2018-05-08,-1.6,7.8,13.7,10.348429832588131,155.54298729248404
2018-05-09,-2.7,10.8,6.9,3.1953090617340925,158.73829635421814
2018-05-10,-3.5,3.6,4.2,7.244308110509935,165.98260446472807
2018-05-11,-0.8,-2.9,8.8,7.0384657419071095,173.0210702066352
2018-05-12,-0.3,-0.6,7.2,2.3537204591879637,175.37479066582316
2018-05-13,-4.0,1.2,10.6,4.114608122288197,179.48939878811134
2018-05-14,-4.2,2.0,12.3,0.8246211251235323,180.3140199132349
2018-05-15,-7.1,4.8,9.9,4.031128874149275,184.34514878738418
2018-05-16,-4.3,-6.4,16.4,11.544695751729448,195.88984453911362
2018-05-17,-4.3,-10.6,14.2,4.199999999999999,200.0898445391136
2018-05-18,-3.0,-2.8,12.1,7.907591289387685,207.9974358285013
2018-05-19,-0.7,6.0,9.7,9.095603333479314,217.0930391619806
2018-05-20,-2.9,13.2,10.2,7.528612089887484,224.6216512518681
2018-05-21,-3.5,5.0,12.4,8.221921916437786,232.84357316830588
2018-05-22,-6.2,8.5,6.3,4.420407221060069,237.26398038936594
2018-05-23,-5.7,8.2,3.4,0.5830951894845304,237.84707557885048
2018-05-24,-5.7,9.7,10.2,1.5,239.34707557885048
2018-05-25,-3.3,8.3,9.9,2.77848879788996,242.12556437674044
2018-05-26,-3.8,9.65,9.65,1.4396180048887965,243.56518238162923
2018-05-27,-4.3,11.0,9.4,1.4396180048887965,245.004800386518
2018-05-28,-3.5,11.7,5.4,1.0630145812734642,246.0678149677915
2018-05-29,-5.1,5.3,9.0,6.596969000988256,252.66478396877974
2018-05-30,-4.2,8.3,9.2,3.1320919526731656,255.7968759214529
2018-05-31,-5.6,6.9,10.8,1.979898987322333,257.7767749087752
2018-06-01,-3.2,11.3,10.6,5.011985634456667,262.7887605432319
2018-06-02,-2.7,12.8,11.3,1.5811388300841898,264.36989937331606
2018-06-03,-7.1,10.3,9.0,5.060632371551998,269.43053174486806
2018-06-04,-3.9,11.3,9.9,3.352610922848042,272.7831426677161
2018-06-05,-4.5,10.5,9.2,1.0000000000000007,273.7831426677161
2018-06-06,-4.9,8.1,12.3,2.433105012119288,276.2162476798354
2018-06-07,-4.4,13.5,12.0,5.4230987451825,281.63934642501795
2018-06-08,-5.5,8.5,11.7,5.119570294468081,286.758916719486
2018-06-09,-5.6,2.9,15.6,5.600892785976178,292.3598095054622
2018-06-10,-7.3,2.7,13.1,1.711724276862369,294.07153378232454
2018-06-11,-8.2,-0.2,13.8,3.0364452901377956,297.10797907246234
2018-06-12,-5.8,13.7,9.5,14.105672617780407,311.2136516902427
2018-06-13,-5.1,18.2,8.1,4.5541190146942805,315.767770704937
2018-06-14,-7.6,5.8,9.7,12.649505919204906,328.4172766241419
2018-06-15,-7.1,8.3,10.7,2.549509756796393,330.9667863809383
2018-06-16,-6.3,12.6,12.2,4.373785545725807,335.3405719266641
2018-06-17,-7.7,12.2,9.6,1.456021977856104,336.7965939045202
2018-06-18,-8.1,9.0,12.1,3.224903099319419,340.0214970038396
2018-06-19,-7.1,12.1,7.1,3.2572994949804657,343.2787964988201
2018-06-20,-7.4,14.4,6.7,2.319482700948641,345.59827919976874
2018-06-21,-7.2,15.4,-1.5,1.019803902718557,346.6180831024873
2018-06-22,-7.9,9.9,10.5,5.544366510251645,352.1624496127389
2018-06-23,-8.1,13.7,8.4,3.8052595180880884,355.96770913082696
2018-06-24,-9.9,7.8,7.4,6.168468205316454,362.1361773361434
2018-06-25,-9.2,17.5,7.0,9.725224933131367,371.8614022692748
2018-06-26,-13.8,4.7,9.7,13.601470508735446,385.46287277801025
2018-06-27,-9.8,4.6,10.2,4.001249804748512,389.46412258275876
2018-06-28,-10.0,4.9,7.7,0.3605551275463991,389.82467771030514
2018-06-29,-11.7,6.9,7.7,2.624880949681337,392.44955865998645
2018-06-30,-9.7,11.8,9.7,5.292447448959697,397.74200610894616
2018-07-01,-8.6,13.5,9.7,2.024845673131658,399.7668517820778
2018-07-02,-11.0,7.7,9.3,6.276941930590087,406.04379371266793
2018-07-03,-8.2,9.4,8.1,3.2756678708318407,409.3194615834998
2018-07-04,-10.2,13.9,10.1,4.924428900898052,414.24389048439787
2018-07-05,-10.6,5.9,9.1,8.009993757800315,422.2538842421982
2018-07-06,-9.6,10.2,9.1,4.414748010928822,426.668632253127
2018-07-07,-10.5,8.9,9.5,1.5811388300841889,428.24977108321116
2018-07-08,-11.7,7.8,6.5,1.6278820596099706,429.87765314282115
2018-07-09,-10.9,5.3,8.6,2.6248809496813372,432.50253409250246
2018-07-10,-10.4,14.5,8.5,9.213576938409968,441.71611103091243
2018-07-11,-11.5,6.3,9.8,8.27345151674922,449.98956254766165
2018-07-12,-10.4,15.6,9.4,9.364827814754525,459.35439036241615
2018-07-13,-12.3,5.8,8.1,9.982484660644364,469.33687502306054
2018-07-14,-12.7,4.9,9.5,0.9848857801796095,470.3217608032401
2018-07-15,-10.6,12.4,10.2,7.788452991448302,478.11021379468843
2018-07-16,-10.7,13.6,8.5,1.204159457879229,479.3143732525677
2018-07-17,-12.1,14.1,10.0,1.4866068747318508,480.80098012729957
2018-07-18,-12.9,5.1,7.3,9.035485598461214,489.8364657257608
2018-07-19,-11.3,12.5,7.6,7.57099729229908,497.40746301805984
2018-07-20,-11.7,14.1,13.2,1.6492422502470634,499.0567052683069
2018-07-21,-11.2,15.8,19.9,1.772004514666936,500.8287097829739
2018-07-22,-12.0,6.1,9.3,9.732933781753578,510.56164356472743
2018-07-23,-12.7,9.6,10.0,3.569313659514949,514.1309572242424
2018-07-24,-13.3,0.6,11.2,9.019977827023745,523.1509350512661
2018-07-25,-14.6,-2.9,12.9,3.7336309405188937,526.8845659917849
2018-07-26,-14.1,4.8,9.8,7.71621668954417,534.6007826813291
2018-07-27,-11.9,3.0,11.2,2.8425340807103785,537.4433167620394
2018-07-28,-13.2,8.3,12.6,5.457105459856901,542.9004222218963
