date,x,y,z,dis_xy,sum_xy
2018-04-01,5.0,5.6,7.9,,
2018-04-02,8.4,10.7,14.7,6.129437168288781,6.129437168288781
2018-04-03,6.3,15.7,15.2,5.4230987451825,11.552535913471282
2018-04-04,7.6,14.0,18.8,2.1400934559032687,13.69262936937455
2018-04-05,8.7,22.4,17.7,8.471717653463196,22.164347022837745
2018-04-06,9.8,27.0,22.9,4.729693436154189,26.894040458991935
2018-04-07,10.7,26.6,26.8,0.9848857801796086,27.878926239171545
2018-04-08,9.9,24.8,33.4,1.9697715603592212,29.848697799530765
2018-04-09,13.4,37.7,36.1,13.366375724181932,43.2150735237127
2018-04-10,15.4,45.2,38.9,7.762087348130012,50.977160871842706
2018-04-11,18.2,55.4,41.7,10.577334257741876,61.55449512958458
2018-04-12,16.2,57.1,43.0,2.6248809496813394,64.17937607926592
2018-04-13,16.9,45.0,50.5,12.120231020900551,76.29960710016647
2018-04-14,16.3,39.8,54.9,5.234500931320963,81.53410803148743
2018-04-15,16.4,37.1,60.9,2.7018512172212548,84.2359592487087
2018-04-16,18.9,50.0,61.3,13.140015220691335,97.37597446940003
2018-04-17,23.7,61.4,64.5,12.36931687685298,109.74529134625301
2018-04-18,26.2,72.4,68.6,11.280514172678485,121.02580551893149
2018-04-19,25.9,69.3,69.0,3.1144823004794957,124.14028781941099
2018-04-20,25.6,68.0,69.4,1.33416640641263,125.47445422582362
2018-04-21,25.3,65.8,69.8,2.2203603311174547,127.69481455694108
2018-04-22,25.0,64.0,70.2,1.8248287590894632,129.51964331603054
2018-04-23,25.7,66.0,78.2,2.118962010041709,131.63860532607225
2018-04-24,27.1,73.3,77.1,7.43303437365925,139.0716396997315
2018-04-25,29.4,78.9,77.4,6.053924347066132,145.12556404679762
2018-04-26,31.0,78.3,79.7,1.7088007490635104,146.83436479586112
2018-04-27,31.3,79.4,81.9,1.1401754250991465,147.97454022096028
2018-04-28,30.5,80.6,86.6,1.4422205101855867,149.41676073114587
2018-04-29,30.3,86.7,89.5,6.10327780786686,155.52003853901272
2018-04-30,33.7,92.8,89.6,6.983552104767312,162.50359064378003
2018-05-01,34.6,95.4,92.05,2.751363298439528,165.25495394221954
2018-05-02,35.5,98.0,94.5,2.7513632984395153,168.00631724065906
2018-05-03,36.4,94.3,98.1,3.8078865529319565,171.81420379359102
2018-05-04,37.5,94.9,101.5,1.252996408614172,173.06720020220519
2018-05-05,39.4,105.9,101.9,11.16288493177279,184.23008513397798
2018-05-06,39.7,105.6,108.1,0.42426406871193956,184.65434920268993
2018-05-07,40.2,101.7,111.1,3.9319206502674917,188.58626985295743
2018-05-08,38.7,105.1,112.2,3.7161808352124015,192.30245068816984
2018-05-09,40.0,113.9,115.9,8.895504482602446,201.19795517077227
2018-05-10,42.4,113.4,117.9,2.4515301344262515,203.64948530519854
2018-05-11,41.8,111.9,121.4,1.6155494421403518,205.2650347473389
2018-05-12,43.4,116.3,124.5,4.681879964287843,209.94691471162673
2018-05-13,43.8,120.1,130.6,3.820994634908557,213.76790934653528
2018-05-14,47.1,123.1,136.3,4.4598206241955545,218.22772997073082
2018-05-15,43.7,127.2,141.1,5.3263495942343155,223.55407956496515
2018-05-16,48.3,129.2,149.4,5.01597448159377,228.5700540465589
2018-05-17,48.9,132.2,152.3,3.0594117081556713,231.62946575471457
2018-05-18,52.9,138.6,153.6,7.547184905645288,239.17665066035985
2018-05-19,55.9,149.8,158.4,11.594826432508613,250.77147709286848
2018-05-20,56.9,157.8,164.1,8.06225774829855,258.83373484116703
2018-05-21,57.5,156.4,168.5,1.5231546211727873,260.35688946233984
2018-05-22,56.9,162.2,173.6,5.830951894845283,266.1878413571851
2018-05-23,54.8,163.2,177.7,2.325940669922603,268.5137820271077
2018-05-24,61.5,174.6,185.5,13.22308587282107,281.73686789992877
2018-05-25,63.4,172.6,190.9,2.758622844826743,284.4954907447555
2018-05-26,66.15,182.7,194.10000000000002,10.467688379007082,294.9631791237626
2018-05-27,68.9,192.8,197.3,10.467688379007107,305.4308675027697
2018-05-28,70.5,194.2,198.7,2.1260291625469105,307.5568966653166
2018-05-29,70.3,194.5,206.7,0.36055512754641,307.917451792863
2018-05-30,74.3,205.7,213.2,11.892854997854794,319.8103067907178
2018-05-31,76.0,210.8,218.8,5.375872022286267,325.18617881300406
2018-06-01,78.5,213.4,226.9,3.6069377593742824,328.7931165723783
2018-06-02,80.6,217.2,233.8,4.341658669218464,333.1347752415968
2018-06-03,79.6,226.1,238.4,8.956003573022965,342.09077881461974
2018-06-04,86.0,236.1,245.7,11.872657663724667,353.9634364783444
2018-06-05,88.7,245.5,251.7,9.780081799248928,363.74351827759335
2018-06-06,90.0,245.1,264.9,1.3601470508735434,365.1036653284669
2018-06-07,92.8,254.5,271.3,9.808159868191387,374.9118251966583
2018-06-08,93.8,257.1,277.6,2.785677655436845,377.69750285209517
2018-06-09,95.1,255.9,283.3,1.7691806012954228,379.4666834533906
2018-06-10,98.5,269.6,292.5,14.115594213493122,393.5822776668837
2018-06-11,100.9,275.8,300.0,6.648308055437855,400.23058572232156
2018-06-12,103.5,284.7,302.6,9.272000862812707,409.5025865851343
2018-06-13,105.6,290.9,306.8,6.545991139621244,416.04857772475555
2018-06-14,109.0,302.3,322.3,11.896217886370474,427.94479561112604
2018-06-15,114.0,314.9,336.1,13.555810562264403,441.50060617339045
2018-06-16,122.1,335.2,357.5,21.856349191939636,463.35695536533007
2018-06-17,128.6,355.5,385.6,21.315252754776342,484.6722081201064
2018-06-18,137.4,377.8,414.2,23.973527066328824,508.6457351864352
2018-06-19,148.0,405.5,437.1,29.658894112896377,538.3046292993316
2018-06-20,157.0,431.8,461.0,27.797302027355112,566.1019313266868
2018-06-21,165.1,454.7,490.8,24.29032729297814,590.392258619665
2018-06-22,173.4,473.7,515.6,20.73378884815798,611.1260474678229
2018-06-23,182.3,500.0,544.2,27.765085989422055,638.8911334572449
2018-06-24,188.7,519.8,566.6,20.80865204668476,659.6997855039297
2018-06-25,197.9,546.8,590.4,28.524375540929906,688.2241610448596
2018-06-26,202.9,564.0,617.0,17.912007146045962,706.1361681909056
2018-06-27,213.1,584.8,635.9,23.16635491396948,729.302523104875
2018-06-28,220.4,603.5,661.6,20.074361758222896,749.376884863098
2018-06-29,226.5,624.6,680.3,21.964061555186028,771.340946418284
2018-06-30,234.5,643.3,707.3,20.33937068839637,791.6803171066804
2018-07-01,240.6,658.2,725.1,16.100310556011106,807.7806276626915
2018-07-02,248.9,683.3,745.0,26.436716891474926,834.2173445541664
2018-07-03,255.9,696.0,760.2,14.501379244747762,848.7187237989142
2018-07-04,262.0,714.6,779.0,19.57472860603694,868.2934524049512
2018-07-05,268.1,733.1,797.8,19.47973305771925,887.7731854626704
2018-07-06,274.4,751.1,820.0,19.070658090375368,906.8438435530458
2018-07-07,280.5,767.2,839.3,17.216852209390687,924.0606957624365
2018-07-08,285.5,785.0,854.9,18.488915598271262,942.5496113607078
2018-07-09,293.6,802.7,879.6,19.465353837010053,962.0149651977179
2018-07-10,300.9,826.9,898.8,25.277064703006875,987.2920299007247
2018-07-11,305.7,837.6,917.3,11.727318534089585,999.0193484348143
2018-07-12,311.3,854.0,932.1,17.32974321794756,1016.3490916527619
2018-07-13,317.4,871.7,950.4,18.721645226849088,1035.0707368796109
2018-07-14,321.8,882.1,970.2,11.292475370794476,1046.3632122504052
2018-07-15,331.4,908.1,989.0,27.715699522112,1074.0789117725171
2018-07-16,335.4,920.5,1005.9,13.029197979921843,1087.108109752439
2018-07-17,339.4,932.6,1021.7,12.744018204632342,1099.8521279570714
2018-07-18,345.0,947.5,1039.0,15.917600321656513,1115.7697282787278
2018-07-19,351.8,965.4,1056.9,19.148106956041353,1134.9178352347692
2018-07-20,356.8,980.0,1071.5,15.432433379088362,1150.3502686138575
2018-07-21,365.4,1000.4,1091.5,22.138653978957223,1172.4889225928146
2018-07-22,367.2,1006.5,1100.5,6.3600314464631635,1178.8489540392777
2018-07-23,370.1,1017.6,1114.4,11.472575996697547,1190.3215300359752
2018-07-24,375.1,1029.4,1130.4,12.815615474880698,1203.1371455108558
2018-07-25,379.3,1042.4,1147.9,13.66162508635045,1216.7987705972062
2018-07-26,384.3,1050.6,1160.2,9.604165762834219,1226.4029363600405
2018-07-27,389.5,1065.9,1174.6,16.159517319524287,1242.5624536795647
2018-07-28,392.8,1079.7,1186.4,14.189080308462518,1256.7515339880272
2018-07-29,396.1,1086.5,1200.0,7.5584389922787265,1264.309972980306
2018-07-30,398.7,1094.8,1217.9,8.69770084562576,1273.0076738259318
2018-07-31,403.4,1107.8,1226.1,13.8235306633291,1286.831204489261
2018-08-01,408.9,1126.5,1234.6,19.492049661336328,1306.3232541505972
2018-08-02,411.1,1127.7,1252.5,2.505992817228395,1308.8292469678256
2018-08-03,415.6,1142.4,1258.9,15.373353570382791,1324.2026005382083
2018-08-04,416.5,1139.5,1274.8,3.0364452901378756,1327.2390458283462
2018-08-05,421.8,1151.4,1286.7,13.02689525558574,1340.265941083932
2018-08-06,427.4,1161.1,1296.7,11.200446419674355,1351.4663875036063
2018-08-07,430.7,1174.5,1307.7,13.800362314084458,1365.2667498176907
2018-08-08,434.1,1187.9,1318.8,13.824615727028462,1379.091365544719
2018-08-09,438.0,1206.9,1329.8,19.396133635340828,1398.48749918006
2018-08-10,441.6,1209.9,1342.0,4.6861498055440105,1403.1736489856041
