date,x,y,z,dis_xy,sum_xy
2018-04-01,9.1,4.2,3.1,,
2018-04-02,13.3,0.8,3.4,5.403702434442519,5.403702434442519
2018-04-03,9.6,7.9,2.2,8.00624756049924,13.409949994941758
2018-04-04,7.6,4.0,1.8,4.382921400162226,17.792871395103983
2018-04-05,6.7,5.8,-1.3,2.01246117974981,19.805332574853793
2018-04-06,1.8,1.2,0.1,6.720863039818622,26.526195614672414
2018-04-07,-0.3,-1.3,-0.3,3.2649655434629015,29.791161158135317
2018-04-08,4.1,3.0,2.2,6.152235366108809,35.94339652424413
2018-04-09,6.7,6.4,1.2,4.28018691180654,40.22358343605067
2018-04-10,7.0,6.7,1.9,0.4242640687119283,40.647847504762595
2018-04-11,8.5,8.5,1.8,2.3430749027719964,42.99092240753459
2018-04-12,0.4,-1.9,2.1,13.182184947875674,56.17310735541027
2018-04-13,0.4,-1.2,1.6,0.7,56.87310735541027
2018-04-14,-3.6,-6.1,1.5,6.325345840347387,63.19845319575766
2018-04-15,-5.6,-8.2,1.2,2.8999999999999995,66.09845319575766
2018-04-16,-7.8,-10.5,6.4,3.18276609256791,69.28121928832557
2018-04-17,-4.6,-6.0,8.9,5.52177507691141,74.80299436523698
2018-04-18,-1.1,-1.5,7.5,5.70087712549569,80.50387149073268
2018-04-19,-1.1,-1.9,5.5,0.3999999999999999,80.90387149073268
2018-04-20,-1.2,-2.5,1.6,0.608276253029822,81.51214774376251
2018-04-21,-1.2,-3.0,-1.3,0.5,82.01214774376251
2018-04-22,-1.2,-3.6,-4.7,0.6000000000000001,82.6121477437625
2018-04-23,-0.5,-2.3,0.1,1.4764823060233403,84.08863004978585
2018-04-24,-6.1,-7.2,0.4,7.441102068914255,91.52973211870011
2018-04-25,2.1,1.0,-0.3,11.59655121145938,103.1262833301595
2018-04-26,-1.3,4.4,0.0,4.8083261120685235,107.93460944222802
2018-04-27,-4.7,-3.9,0.2,8.969392398596463,116.90400184082449
2018-04-28,-7.0,-9.2,0.7,5.777542730261715,122.6815445710862
2018-04-29,-3.5,-5.3,0.5,5.24022900262956,127.92177357371577
2018-04-30,0.5,0.0,-0.2,6.640030120413612,134.56180369412937
2018-05-01,2.2,3.0,-0.4,3.448187929913334,138.0099916240427
2018-05-02,3.9,6.0,-0.6,3.4481879299133333,141.45817955395603
2018-05-03,-1.6,-2.9,-0.1,10.462313319720453,151.9204928736765
2018-05-04,-0.2,-1.3,1.0,2.1260291625469296,154.04652203622342
2018-05-05,4.5,5.2,-1.4,8.02122185206219,162.0677438882856
2018-05-06,-6.6,-8.5,1.3,17.632356620712955,179.70010050899856
2018-05-07,3.4,-0.5,4.7,12.806248474865697,192.50634898386426
2018-05-08,-1.6,-0.3,1.5,5.0039984012787215,197.51034738514298
2018-05-09,2.4,5.9,1.0,7.378346698278687,204.88869408342165
2018-05-10,2.0,2.4,-0.5,3.522782990761708,208.41147707418335
2018-05-11,-1.8,-1.3,1.0,5.303772242470448,213.7152493166538
2018-05-12,-1.6,-2.5,0.9,1.2165525060596438,214.93180182271345
2018-05-13,-2.0,-2.0,4.0,0.6403124237432848,215.57211424645675
2018-05-14,-0.9,-2.7,4.2,1.30384048104053,216.8759547274973
2018-05-15,-6.7,-2.6,3.6,5.80086200490927,222.67681673240656
2018-05-16,0.3,-2.8,10.0,7.002856560004639,229.6796732924112
2018-05-17,0.9,-2.9,5.3,0.608276253029822,230.28794954544102
2018-05-18,-3.5,-5.7,1.6,5.215361924162119,235.50331146960315
2018-05-19,-4.2,-5.3,2.5,0.8062257748298554,236.30953724443302
2018-05-20,-6.7,-6.0,1.7,2.596150997149434,238.90568824158245
2018-05-21,-7.4,-8.5,2.5,2.596150997149434,241.5018392387319
2018-05-22,-11.3,-6.7,0.5,4.295346318982906,245.79718555771478
2018-05-23,-11.1,-5.0,-0.6,1.7117242768623693,247.50890983457714
2018-05-24,-5.8,-1.5,2.0,6.351377803280167,253.8602876378573
2018-05-25,-6.0,-4.3,3.4,2.80713376952364,256.66742140738097
2018-05-26,-0.5,3.2,2.05,9.300537618869138,265.9679590262501
2018-05-27,5.0,10.7,0.7,9.300537618869136,275.2684966451193
2018-05-28,-2.6,1.6,-2.8,11.856221995222592,287.1247186403419
2018-05-29,1.1,6.1,1.2,5.825804665451804,292.9505233057937
2018-05-30,-1.8,2.1,2.1,4.94064773081425,297.89117103660794
2018-05-31,-1.0,2.3,4.2,0.8246211251235321,298.7157921617315
2018-06-01,0.0,2.3,2.4,1.0,299.7157921617315
2018-06-02,0.9,2.4,2.6,0.9055385138137417,300.6213306755452
2018-06-03,-6.3,0.4,1.9,7.472616676907762,308.093947352453
2018-06-04,-0.2,3.4,1.4,6.797793759742936,314.8917411121959
2018-06-05,-0.7,3.9,0.8,0.7071067811865475,315.59884789338247
2018-06-06,-3.4,-1.0,3.1,5.594640292279746,321.1934881856622
2018-06-07,-8.0,-5.0,2.2,6.095900261651268,327.28938844731346
2018-06-08,-9.4,-5.7,2.8,1.5652475842498532,328.8546360315633
2018-06-09,-9.7,-9.0,4.8,3.313608305156178,332.16824433671945
2018-06-10,0.7,3.7,4.2,16.41493222648208,348.5831765632015
2018-06-11,5.8,8.4,4.9,6.935416353759881,355.5185929169614
2018-06-12,-7.6,-2.3,0.7,17.14788616710526,372.6664790840666
2018-06-13,-11.0,-4.8,-0.7,4.220189569201839,376.8866686532685
2018-06-14,-4.2,2.1,1.7,9.687620966986684,386.5742896202552
2018-06-15,-2.8,3.2,1.9,1.780449381476486,388.3547390017317
2018-06-16,-0.6,4.9,2.0,2.7802877548915688,391.13502675662323
2018-06-17,-5.1,0.9,1.4,6.020797289396148,397.1558240460194
2018-06-18,-2.1,3.7,1.2,4.1036569057366385,401.259480951756
2018-06-19,-0.3,5.5,0.4,2.545584412271571,403.8050653640276
2018-06-20,1.4,7.3,-0.2,2.475883680627989,406.2809490446556
2018-06-21,-5.9,-0.3,1.2,10.538026380684384,416.81897542533994
2018-06-22,-8.5,-2.9,-1.6,3.676955262170047,420.49593068751
2018-06-23,0.8,7.7,0.1,14.101418368376992,434.597349055887
2018-06-24,-11.7,-4.1,-1.7,17.189822570346678,451.78717162623366
2018-06-25,-3.1,5.8,-1.8,13.113733259449804,464.9009048856835
2018-06-26,-11.9,-2.3,1.2,11.960351165413163,476.86125605109663
2018-06-27,-3.6,2.7,-0.3,9.689685237405806,486.55094128850243
2018-06-28,-12.1,-5.8,0.1,12.020815280171307,498.5717565686737
2018-06-29,-8.3,-0.1,-0.8,6.850547423381579,505.4223039920553
2018-06-30,-6.1,-0.4,2.1,2.220360331117453,507.6426643231727
2018-07-01,-9.6,-2.9,-0.7,4.301162633521313,511.943826956694
2018-07-02,-8.9,-2.0,0.1,1.1401754250991376,513.0840023817932
2018-07-03,-3.6,0.8,0.3,5.994163828258284,519.0781662100514
2018-07-04,-9.1,-1.2,-1.7,5.852349955359813,524.9305161654113
2018-07-05,-7.5,-1.4,-1.6,1.6124515496597096,526.542967715071
2018-07-06,-9.8,-4.2,-0.8,3.6235341863986887,530.1665019014697
2018-07-07,-10.9,-5.9,0.7,2.0248456731316584,532.1913475746013
2018-07-08,-8.5,0.2,-2.3,6.555150646628955,538.7464982212302
2018-07-09,-8.0,-2.3,0.7,2.5495097567963922,541.2960079780266
2018-07-10,-6.7,-0.1,0.5,2.555386467836127,543.8513944458628
2018-07-11,-8.5,-2.7,1.9,3.1622776601683795,547.0136721060311
2018-07-12,-1.3,6.9,0.2,12.000000000000002,559.0136721060311
2018-07-13,-8.7,0.1,-0.4,10.04987562112089,569.063547727152
2018-07-14,-14.4,-6.6,-0.6,8.7965902484997,577.8601379756517
2018-07-15,0.7,7.7,-0.2,20.796634343085422,598.6567723187371
2018-07-16,-8.9,-0.8,0.0,12.822246293064254,611.4790186118014
2018-07-17,-6.9,0.9,0.4,2.6248809496813377,614.1038995614828
2018-07-18,-8.1,0.3,-1.8,1.3416407864998732,615.4455403479826
2018-07-19,-8.0,-1.1,-0.3,1.4035668847618201,616.8491072327445
2018-07-20,-4.1,3.1,0.8,5.73149195236284,622.5805991851073
2018-07-21,-1.4,3.5,0.0,2.729468812791236,625.3100679978985
2018-07-22,-7.7,-1.9,0.2,8.2975900115636,633.607658009462
2018-07-23,-8.4,-1.4,-0.4,0.8602325267042628,634.4678905361664
2018-07-24,-12.6,-6.9,0.5,6.920260110718382,641.3881506468847
