,date,sum_xy
85,2018-06-25,1157.8746838203833
86,2018-06-26,1212.7994505472434
87,2018-06-27,1245.4198429421856
88,2018-06-28,1295.036473218737
89,2018-06-29,1333.7204492294834
90,2018-06-30,1374.2482174878023
91,2018-07-01,1413.5731459683475
92,2018-07-02,1456.7681688297837
93,2018-07-03,1482.480811634443
94,2018-07-04,1526.1946538357413
95,2018-07-05,1558.0858751983674
96,2018-07-06,1591.8011536341146
97,2018-07-07,1625.3047355321744
98,2018-07-08,1658.9347816219436
99,2018-07-09,1698.5268262774046
100,2018-07-10,1738.4279540810144
101,2018-07-11,1772.2795419315128
102,2018-07-12,1802.5028772868307
103,2018-07-13,1841.917214779677
104,2018-07-14,1872.6256826672159
105,2018-07-15,1913.030137867107
106,2018-07-16,1944.992615868664
107,2018-07-17,1979.0844037361253
108,2018-07-18,2010.9331085763536
109,2018-07-19,2043.500730534366
110,2018-07-20,2076.745579759472
111,2018-07-21,2118.7799704413887
112,2018-07-22,2141.468293429216
113,2018-07-23,2169.14246911703
114,2018-07-24,2196.801102488909
115,2018-07-25,2229.93975062066
116,2018-07-26,2256.062537608269
117,2018-07-27,2282.9418977197
118,2018-07-28,2312.974546620521
119,2018-07-29,2337.155944429581
120,2018-07-30,2363.086621242963
121,2018-07-31,2387.874723227584
122,2018-08-01,2420.313742941502
123,2018-08-02,2443.7242106856547
124,2018-08-03,2469.543583257427
125,2018-08-04,2487.5324687148427
126,2018-08-05,2510.6690198839333
127,2018-08-06,2541.540527783614
128,2018-08-07,2569.686042523977
129,2018-08-08,2583.603657262143
130,2018-08-09,2617.517223869033
131,2018-08-10,2637.32530302881
132,2018-08-11,2662.888753500137
133,2018-08-12,2687.995923790713
134,2018-08-13,2710.880416356641
135,2018-08-14,2726.7322301329878
136,2018-08-15,2742.2747524508104
137,2018-08-16,2774.7802904405125
138,2018-08-17,2793.88133753223
139,2018-08-18,2813.4415011307287
140,2018-08-19,2833.155962827665
141,2018-08-20,2856.3775045508155
142,2018-08-21,2878.7795133893105
143,2018-08-22,2897.1892933988597
144,2018-08-23,2919.8266519020067
145,2018-08-24,2938.2443064758118
146,2018-08-25,2961.097096239865
147,2018-08-26,2981.1532673599963
148,2018-08-27,2993.150350338788
149,2018-08-28,3018.1961084626696
150,2018-08-29,3031.333079194159
151,2018-08-30,3060.225465734561
152,2018-08-31,3073.0804258667426
153,2018-09-01,3090.4611623298506
154,2018-09-02,3115.2873581721456
155,2018-09-03,3128.864176650715
156,2018-09-04,3147.0644513739153
157,2018-09-05,3164.148069257725
158,2018-09-06,3182.261600111757
159,2018-09-07,3201.8679766255354
160,2018-09-08,3212.7086408118294
161,2018-09-09,3237.502188359528
162,2018-09-10,3247.3617015320947
163,2018-09-11,3264.476023020251
164,2018-09-12,3288.643770122536
165,2018-09-13,3299.7379127212225
166,2018-09-14,3320.492189388937
167,2018-09-15,3338.2308477373012
168,2018-09-16,3355.9034253647997
169,2018-09-17,3373.5411689846633
170,2018-09-18,3381.613343412907
171,2018-09-19,3405.166899407703
172,2018-09-20,3417.0597544055577
173,2018-09-21,3434.741666066914
174,2018-09-22,3443.461757809551
175,2018-09-23,3455.1544905953456
176,2018-09-24,3479.568011439337
177,2018-09-25,3490.5452606393874
178,2018-09-26,3510.245514444859
179,2018-09-27,3522.904503346031
180,2018-09-28,3530.920113116972
181,2018-09-29,3552.8018406538918
182,2018-09-30,3563.7804562314586
183,2018-10-01,3580.981618982854
184,2018-10-02,3594.4278080340314
185,2018-10-03,3599.883997180313
186,2018-10-04,3619.729651616486
187,2018-10-05,3639.8545118644483
188,2018-10-06,3650.3354469372357
189,2018-10-07,3661.0709022140277
190,2018-10-08,3675.0143594610668
191,2018-10-09,3687.294424607474
192,2018-10-10,3695.4968632692376
193,2018-10-11,3705.29992401576
194,2018-10-12,3736.125400492207
195,2018-10-13,3743.726058358471
196,2018-10-14,3753.9383059073693
197,2018-10-15,3762.980982502273
198,2018-10-16,3780.681264985895
199,2018-10-17,3792.4816887071
200,2018-10-18,3800.4666746181706
201,2018-10-19,3807.7357873563255
202,2018-10-20,3827.78896665538
203,2018-10-21,3842.1893138734163
204,2018-10-22,3853.3723367205707
205,2018-10-23,3866.892691745495
206,2018-10-24,3876.0975817502704
207,2018-10-25,3887.1030349440275
208,2018-10-26,3900.3668956188094
209,2018-10-27,3912.400598290888
210,2018-10-28,3926.4433900361214
211,2018-10-29,3938.4450565870643
212,2018-10-30,3947.313540110192
213,2018-10-31,3967.0198842663262
214,2018-11-01,3973.087008791173
215,2018-11-02,3998.150927080219
216,2018-11-03,4010.229420363738
217,2018-11-04,4025.132440191947
218,2018-11-05,4031.894836217026
219,2018-11-06,4043.055929353453
220,2018-11-07,4059.071234533186
221,2018-11-08,4062.903988112533
222,2018-11-09,4080.2688952530852
223,2018-11-10,4086.235468809156
224,2018-11-11,4096.883473317044
225,2018-11-12,4117.103512881793
226,2018-11-13,4129.909761356659
227,2018-11-14,4135.992523886956
228,2018-11-15,4142.656606719575
229,2018-11-16,4155.118147555282
230,2018-11-17,4162.710907264373
231,2018-11-18,4180.3222672345755
232,2018-11-19,4186.603986744391
233,2018-11-20,4203.54860240837
234,2018-11-21,4212.353714559842
235,2018-11-22,4226.888156413591
236,2018-11-23,4251.4165073569375
237,2018-11-24,4262.438303943702
238,2018-11-25,4270.295148093867
239,2018-11-26,4280.995615373384
240,2018-11-27,4287.355646819847
241,2018-11-28,4303.322174307063
242,2018-11-29,4310.608462799841
243,2018-11-30,4315.957294447967
244,2018-12-01,4326.288315694677
245,2018-12-02,4336.727185365288
246,2018-12-03,4344.1602197389475
247,2018-12-04,4349.161219638968
248,2018-12-05,4353.848436297071
249,2018-12-06,4371.017012242676
250,2018-12-07,4378.460129869047
251,2018-12-08,4382.442591419394
252,2018-12-09,4392.767319018706
253,2018-12-10,4399.868023209137
254,2018-12-11,4404.815749959878
255,2018-12-12,4419.681818707198
256,2018-12-13,4425.203593784108
257,2018-12-14,4442.01133009808
258,2018-12-15,4449.1562583692385
259,2018-12-16,4456.145535871242
260,2018-12-17,4461.7464286572185
261,2018-12-18,4465.606480470342
262,2018-12-19,4469.9630846525015
263,2018-12-20,4494.110341225452
264,2018-12-21,4498.091547072932
265,2018-12-22,4503.2267199035205
266,2018-12-23,4508.799869820757
267,2018-12-24,4517.390562458722
268,2018-12-25,4522.220676329016
269,2018-12-26,4524.413847548962
270,2018-12-27,4530.720986361451
271,2018-12-28,4537.615912031826
272,2018-12-29,4541.726872990045
273,2018-12-30,4545.2779291709585
274,2018-12-31,4548.828985351872
275,2019-01-01,4559.198652656082
276,2019-01-02,4566.89280628075
277,2019-01-03,4571.817235181648
278,2019-01-04,4580.5057333257455
279,2019-01-05,4592.250093674442
280,2019-01-06,4597.551036986722
281,2019-01-07,4603.691069559925
282,2019-01-08,4609.857105563712
283,2019-01-09,4616.7600035058795
284,2019-01-10,4628.911135140424
285,2019-01-11,4632.990350751298
286,2019-01-12,4641.410564525307
287,2019-01-13,4646.164510254908
288,2019-01-14,4650.813165974577
289,2019-01-15,4652.066162383191
290,2019-01-16,4663.444211425097
291,2019-01-17,4668.061569977343
292,2019-01-18,4672.3720223897935
293,2019-01-19,4677.4759424518625
294,2019-01-20,4680.800096479582
295,2019-01-21,4685.196686066978
296,2019-01-22,4691.399911034687
297,2019-01-23,4694.980413792679
298,2019-01-24,4699.060854945302
299,2019-01-25,4705.245513383728
300,2019-01-26,4711.097863339088
301,2019-01-27,4715.2173293238975
302,2019-01-28,4721.383365327683
303,2019-01-29,4722.523540752783
304,2019-01-30,4733.344354030905
305,2019-01-31,4755.079348854922
306,2019-02-01,4761.458220228449
307,2019-02-02,4769.100209498266
308,2019-02-03,4770.218243487016
309,2019-02-04,4774.5286958994675
310,2019-02-05,4787.2742833712155
311,2019-02-06,4795.628922800897
312,2019-02-07,4813.798402705396
313,2019-02-08,4824.946945211034
314,2019-02-09,4827.577534498627
315,2019-02-10,4832.529301859882
316,2019-02-11,4849.482472654751
317,2019-02-12,4854.656445982862
318,2019-02-13,4856.8105119057145
319,2019-02-14,4860.416063181179
320,2019-02-15,4865.469774688578
321,2019-02-16,4868.60186664125
322,2019-02-17,4871.322160742998
323,2019-02-18,4878.217086413373
324,2019-02-19,4884.768422155037
325,2019-02-20,4892.804590396183
326,2019-02-21,4898.394760339932
327,2019-02-22,4904.913962745135
328,2019-02-23,4920.891759839854
329,2019-02-24,4922.901734964078
330,2019-02-25,4936.584205501228
331,2019-02-26,4957.962699367728
332,2019-02-27,4959.806608259189
333,2019-02-28,4961.776379819547
334,2019-03-01,4965.768872775083
335,2019-03-02,4973.128899948944
336,2019-03-03,4977.593202806055
337,2019-03-04,4983.794009205226
338,2019-03-05,4985.23622971541
339,2019-03-06,4986.509021921547
340,2019-03-07,4988.509021921547
341,2019-03-08,5009.54708266868
342,2019-03-09,5023.729113552864
343,2019-03-10,5038.961316282608
344,2019-03-11,5040.464645920445
345,2019-03-12,5053.426513069895
346,2019-03-13,5055.81188515827
347,2019-03-14,5068.930192975973
348,2019-03-15,5074.7310549808835
349,2019-03-16,5088.1153741641665
350,2019-03-17,5098.584853616364
351,2019-03-18,5100.646406429172
352,2019-03-19,5103.201792897008
353,2019-03-20,5106.113836852721
354,2019-03-21,5108.024334170175
355,2019-03-22,5113.9749643889
356,2019-03-23,5114.540649813849
357,2019-03-24,5128.186528312502
358,2019-03-25,5140.664108206054
359,2019-03-26,5144.620116295025
360,2019-03-27,5146.778819609517
361,2019-03-28,5148.578819609517
362,2019-03-29,5158.668418214021
363,2019-03-30,5168.50965797332
364,2019-03-31,5171.1516269360445
365,2019-04-01,5182.331966823544
366,2019-04-02,5187.061660259698
367,2019-04-03,5193.285806787537
368,2019-04-04,5195.325414592974
369,2019-04-05,5200.417565415564
370,2019-04-06,5203.716049916058
371,2019-04-07,5211.820986683239
372,2019-04-08,5216.793913386902
373,2019-04-09,5221.312762797979
374,2019-04-10,5228.059613915353
375,2019-04-11,5236.816896598925
376,2019-04-12,5240.813144839462
377,2019-04-13,5243.095687281566
378,2019-04-14,5247.147847199437
379,2019-04-15,5255.435790249434
380,2019-04-16,5260.178152529986
381,2019-04-17,5269.03478846018
382,2019-04-18,5271.019731784308
383,2019-04-19,5273.36280668708
384,2019-04-20,5277.303618786127
385,2019-04-21,5278.735400892455
386,2019-04-22,5282.955590461657
387,2019-04-23,5287.419893318767
388,2019-04-24,5289.702435760871
389,2019-04-25,5295.87981384546
390,2019-04-26,5312.741901497943
391,2019-04-27,5328.625540879395
392,2019-04-28,5342.158094223091
393,2019-04-29,5343.770545772751
394,2019-04-30,5344.692500218481
395,2019-05-01,5350.6833265387795
396,2019-05-02,5352.38332653878
397,2019-05-03,5356.560646253622
398,2019-05-04,5359.75125748033
399,2019-05-05,5364.404213529982
400,2019-05-06,5368.485879856374
401,2019-05-07,5373.510817666935
402,2019-05-08,5379.108138454597
403,2019-05-09,5382.460749377445
404,2019-05-10,5383.6976810651295
405,2019-05-11,5388.6956806649705
406,2019-05-12,5390.276819495054
407,2019-05-13,5398.0646304840275
408,2019-05-14,5408.235667795925
409,2019-05-15,5414.542013806095
410,2019-05-16,5417.896115772345
411,2019-05-17,5419.827436563928
412,2019-05-18,5423.628752125677
413,2019-05-19,5426.655301315762
414,2019-05-20,5430.48805489511
415,2019-05-21,5431.2690798627
416,2019-05-22,5434.181123818412
417,2019-05-23,5436.23295227128
418,2019-05-24,5444.8781821699
419,2019-05-25,5446.143093233967
420,2019-05-26,5448.5451756638595
421,2019-05-27,5449.959389226234
422,2019-05-28,5455.980186515631
423,2019-05-29,5463.166979959164
424,2019-05-30,5464.869918595757
425,2019-05-31,5467.822883207803
426,2019-06-01,5485.16445176431
427,2019-06-02,5492.213565183741
428,2019-06-03,5497.843840487845
429,2019-06-04,5508.729151691482
430,2019-06-05,5517.60608809995
431,2019-06-06,5520.177080126386
432,2019-06-07,5520.905091115314
433,2019-06-08,5525.222497744299
434,2019-06-09,5527.730484985096
435,2019-06-10,5529.342936534756
436,2019-06-11,5533.283748633802
437,2019-06-12,5540.994131244283
438,2019-06-13,5543.371104109085
439,2019-06-14,5545.773186538977
440,2019-06-15,5549.546778991799
441,2019-06-16,5552.501436332338
442,2019-06-17,5553.605972434058
443,2019-06-18,5561.973170292362
444,2019-06-19,5572.590608778172
445,2019-06-20,5581.615574152068
446,2019-06-21,5583.7742774665585
447,2019-06-22,5585.355416296644
448,2019-06-23,5586.459952398362
449,2019-06-24,5590.082106453617
450,2019-06-25,5593.395714758774
451,2019-06-26,5598.971555502552
452,2019-06-27,5600.796384261643
453,2019-06-28,5604.940054132663
454,2019-06-29,5610.960851422061
455,2019-06-30,5614.092943374732
456,2019-07-01,5616.302015578171
457,2019-07-02,5620.1072750962585
458,2019-07-03,5620.554488691759
459,2019-07-04,5621.869783335555
460,2019-07-05,5624.571634552776
461,2019-07-06,5628.195168739175
462,2019-07-07,5631.415417176794
463,2019-07-08,5637.916186362053
464,2019-07-09,5640.386004169099
465,2019-07-10,5643.610907268418
466,2019-07-11,5647.9062535874
467,2019-07-12,5653.240107728638
468,2019-07-13,5657.363213354255
469,2019-07-14,5660.6873673819755
470,2019-07-15,5662.6571389423325
471,2019-07-16,5667.835941892824
472,2019-07-17,5674.660896105123
473,2019-07-18,5678.775504227411
474,2019-07-19,5682.9348310960295
475,2019-07-20,5690.793584177784
476,2019-07-21,5696.169456200071
477,2019-07-22,5700.070738040696
478,2019-07-23,5707.567403966292
479,2019-07-24,5717.370464712813
480,2019-07-25,5722.279639796268
481,2019-07-26,5724.302014637883
482,2019-07-27,5728.499633010247
483,2019-07-28,5731.107313972329
484,2019-07-29,5733.809165189549
485,2019-07-30,5737.320575162765
486,2019-07-31,5740.694000721452
487,2019-08-01,5742.9075950835695
488,2019-08-02,5748.382081360836
489,2019-08-03,5749.02239378458
490,2019-08-04,5750.662515731266
491,2019-08-05,5754.860134103629
492,2019-08-06,5755.468410356661
493,2019-08-07,5761.129682298548
494,2019-08-08,5765.462118103033
495,2019-08-09,5771.070148060157
496,2019-08-10,5774.023112672205
497,2019-08-11,5775.575530141829
498,2019-08-12,5784.311662008969
499,2019-08-13,5792.0911221444785
500,2019-08-14,5795.56243313602
501,2019-08-15,5800.750881844449
502,2019-08-16,5802.944053064396
503,2019-08-17,5807.0671586900135
504,2019-08-18,5810.972283527966
505,2019-08-19,5812.375850412729
506,2019-08-20,5816.425541758992
507,2019-08-21,5819.0255417589915
508,2019-08-22,5820.653423818602
509,2019-08-23,5822.489179793671
510,2019-08-24,5825.690741912386
511,2019-08-25,5827.411206965796
512,2019-08-26,5829.213982603526
513,2019-08-27,5836.016923144205
514,2019-08-28,5839.322978195169
515,2019-08-29,5841.655358953107
516,2019-08-30,5845.039143816244
517,2019-08-31,5847.286364321669
518,2019-09-01,5849.188994080713
519,2019-09-02,5852.637182010628
520,2019-09-03,5854.051395572999
521,2019-09-04,5857.380058968418
522,2019-09-05,5863.9565321874015
523,2019-09-06,5866.364851103161
524,2019-09-07,5868.766933533053
525,2019-09-08,5871.929211193222
526,2019-09-09,5873.0108765758605
527,2019-09-10,5873.643332107894
528,2019-09-11,5875.724197312562
529,2019-09-12,5878.838679613042
530,2019-09-13,5881.6458133825645
531,2019-09-14,5881.787234738803
532,2019-09-15,5886.125437131498
533,2019-09-16,5888.696429157934
534,2019-09-17,5894.293749945597
535,2019-09-18,5898.433798254493
536,2019-09-19,5900.061680314106
537,2019-09-20,5903.966805152058
538,2019-09-21,5909.351969959193
539,2019-09-22,5914.309792061688
540,2019-09-23,5920.226716938683
541,2019-09-24,5921.3580877885815
542,2019-09-25,5928.2457579316715
543,2019-09-26,5929.377128781569
544,2019-09-27,5936.311103110913
545,2019-09-28,5942.231407157159
546,2019-09-29,5943.6314071571605
547,2019-09-30,5947.320580506299
548,2019-10-01,5948.537133012358
549,2019-10-02,5949.485816310409
550,2019-10-03,5954.186880019825
551,2019-10-04,5956.704815682229
552,2019-10-05,5961.061419864389
553,2019-10-06,5965.862461418051
554,2019-10-07,5968.9769437185305
555,2019-10-08,5970.117119143629
556,2019-10-09,5972.330713505746
557,2019-10-10,5975.842123478962
558,2019-10-11,5977.951625789935
559,2019-10-12,5978.895023903141
560,2019-10-13,5982.095023903141
561,2019-10-14,5984.1173987447555
562,2019-10-15,5985.039353190486
563,2019-10-16,5987.918589200263
564,2019-10-17,5989.036623189014
565,2019-10-18,5990.176798614112
566,2019-10-19,5993.138217193105
567,2019-10-20,5996.761751379504
568,2019-10-21,5999.924029039672
569,2019-10-22,6001.632829788736
570,2019-10-23,6007.095429902234
571,2019-10-24,6008.698551856423
572,2019-10-25,6010.326433916032
573,2019-10-26,6011.856139770111
574,2019-10-27,6013.66721679774
575,2019-10-28,6015.7767191087105
576,2019-10-29,6017.579494746444
577,2019-10-30,6018.528178044493
578,2019-10-31,6020.748538375611
579,2019-11-01,6023.248538375611
580,2019-11-02,6024.810588310794
581,2019-11-03,6027.090939160991
582,2019-11-04,6029.748005212108
583,2019-11-05,6030.914195591076
584,2019-11-06,6031.943758605175
585,2019-11-07,6033.466913226349
586,2019-11-08,6035.25576760835
587,2019-11-09,6039.9981298889015
588,2019-11-10,6044.339788558119
589,2019-11-11,6047.098411402945
590,2019-11-12,6050.212893703424
591,2019-11-13,6051.3833636944955
592,2019-11-14,6054.129269738046
593,2019-11-15,6055.345822244107
594,2019-11-16,6059.590819299464
595,2019-11-17,6060.590819299464
596,2019-11-18,6062.892992186108
597,2019-11-19,6063.092992186108
598,2019-11-20,6069.89078594585
599,2019-11-21,6071.590785945851
600,2019-11-22,6078.790785945851
601,2019-11-23,6085.77648562448
602,2019-11-24,6088.691961571903
603,2019-11-25,6093.926462503224
604,2019-11-26,6099.025482016817
605,2019-11-27,6106.549443739206
606,2019-11-28,6107.77009930078
607,2019-11-29,6109.8316521135885
608,2019-11-30,6111.393702048771
609,2019-12-01,6112.614357610344
610,2019-12-02,6116.422244163276
611,2019-12-03,6118.8264072193115
612,2019-12-04,6121.76749545328
613,2019-12-05,6123.10913623978
614,2019-12-06,6123.556349835279
615,2019-12-07,6125.082783587528
616,2019-12-08,6125.6910598405575
617,2019-12-09,6128.692726044518
618,2019-12-10,6132.23108724711
619,2019-12-11,6135.254330538675
620,2019-12-12,6136.519241602742
621,2019-12-13,6137.325467377572
622,2019-12-14,6143.028975070211
623,2019-12-15,6144.147009058961
624,2019-12-16,6145.823314520386
625,2019-12-17,6146.9049799030245
626,2019-12-18,6150.067257563194
627,2019-12-19,6150.927490089897
628,2019-12-20,6151.068911446136
629,2019-12-21,6152.333822510202
630,2019-12-22,6153.338810072313
631,2019-12-23,6155.182718963772
632,2019-12-24,6160.286639025841
633,2019-12-25,6163.003254567283
634,2019-12-26,6164.489861442014
635,2019-12-27,6165.196968223201
636,2019-12-28,6165.805244476232
637,2019-12-29,6171.413274433356
638,2019-12-30,6174.366239045403
639,2019-12-31,6181.113831208538
640,2020-01-01,6187.771157999377
641,2020-01-02,6193.774490407297
642,2020-01-03,6196.8355359803
643,2020-01-04,6202.2355359803005
644,2020-01-05,6207.061507385105
645,2020-01-06,6212.641829956427
646,2020-01-07,6214.666675629558
647,2020-01-08,6216.413100549215
648,2020-01-09,6218.5344208927745
649,2020-01-10,6221.787112086234
650,2020-01-11,6225.076488926914
651,2020-01-12,6225.783595708101
652,2020-01-13,6226.504705963193
653,2020-01-14,6228.706977517748
654,2020-01-15,6230.7318231908785
655,2020-01-16,6231.794837772153
656,2020-01-17,6235.93488608105
657,2020-01-18,6238.4188345507255
658,2020-01-19,6239.324373064538
659,2020-01-20,6241.462128897181
660,2020-01-21,6247.755776488206
661,2020-01-22,6249.877096831765
662,2020-01-23,6255.877930107236
663,2020-01-24,6256.639507417824
664,2020-01-25,6258.999592162064
665,2020-01-26,6259.720702417157
666,2020-01-27,6260.669385715208
667,2020-01-28,6264.030932978
668,2020-01-29,6266.915373998371
669,2020-01-30,6268.940219671504
670,2020-01-31,6269.6613299265955
671,2020-02-01,6273.556198345426
672,2020-02-02,6276.886363506495
673,2020-02-03,6278.166988353982
674,2020-02-04,6280.887282455728
675,2020-02-05,6285.027330764627
676,2020-02-06,6292.144212104089
677,2020-02-07,6297.224566422443
678,2020-02-08,6299.954035235234
679,2020-02-09,6307.80323901651
680,2020-02-10,6315.419012122375
681,2020-02-11,6316.140122377466
682,2020-02-12,6317.045660891279
683,2020-02-13,6317.82668585887
684,2020-02-14,6319.388735794051
685,2020-02-15,6320.432766444943
686,2020-02-16,6321.287166819475
687,2020-02-17,6324.072844474912
688,2020-02-18,6325.077832037024
689,2020-02-19,6327.5476498440685
690,2020-02-20,6328.936894243016
691,2020-02-21,6330.8682150345985
692,2020-02-22,6333.272378090633
693,2020-02-23,6338.880408047757
694,2020-02-24,6343.469525609989
695,2020-02-25,6346.299719949607
696,2020-02-26,6348.421040293167
697,2020-02-27,6350.880715068415
698,2020-02-28,6354.487652827789
699,2020-02-29,6360.627685400992
700,2020-03-01,6364.429000962742
701,2020-03-02,6368.530220293625
702,2020-03-03,6372.916562733516
