date,x,y,z,dis_xy,sum_xy
2019-10-24,0.0,0.0,0.0,,
2019-10-25,3.5,0.3,2.0,3.5128336140500593,3.5128336140500593
2019-10-26,2.6,0.5,0.9,0.9219544457292886,4.434788059779348
2019-10-27,2.6,1.2,1.3,0.7,5.134788059779348
2019-10-28,1.9,1.0,2.1,0.728010988928052,5.8627990487074
2019-10-29,1.9,2.8,2.2,1.7999999999999998,7.6627990487074
2019-10-30,3.5,2.2,2.5,1.7088007490635062,9.371599797770905
2019-10-31,0.9,0.9,2.5,2.906888370749727,12.278488168520632
2019-11-01,1.1,1.4,3.3,0.5385164807134504,12.817004649234082
2019-11-02,0.6,0.7,2.9,0.8602325267042626,13.677237175938345
2019-11-03,2.7,0.1,2.5,2.1840329667841556,15.8612701427225
2019-11-04,3.5,1.8,3.4,1.8788294228055935,17.740099565528094
2019-11-05,3.6,2.2,2.4,0.4123105625617662,18.152410128089862
2019-11-06,0.7,1.1,1.5,3.101612483854165,21.254022611944027
2019-11-07,2.2,0.7,3.7,1.5524174696260027,22.80644008157003
2019-11-08,0.2,1.1,5.8,2.039607805437114,24.846047887007146
2019-11-09,1.7,0.9,6.1,1.5132745950421556,26.3593224820493
2019-11-10,1.5,2.3,6.8,1.414213562373095,27.773536044422396
2019-11-11,1.3,1.2,6.3,1.1180339887498947,28.89157003317229
2019-11-12,1.4,1.8,6.2,0.608276253029822,29.49984628620211
2019-11-13,1.6,0.6,7.2,1.216552506059644,30.716398792261757
2019-11-14,0.0,3.5,6.2,3.312099032335839,34.02849782459759
2019-11-15,-1.4,0.4,6.9,3.4014702703389896,37.429968094936584
2019-11-16,-0.6,1.1,6.2,1.0630145812734648,38.49298267621005
2019-11-17,0.9,-0.5,4.6,2.193171219946131,40.68615389615618
2019-11-18,1.2,1.3,6.4,1.8248287590894658,42.51098265524564
2019-11-19,0.2,-1.3,6.4,2.785677655436824,45.29666031068246
2019-11-20,0.3,0.0,6.5,1.3038404810405297,46.60050079172299
2019-11-21,1.0,-0.8,7.6,1.063014581273465,47.66351537299646
2019-11-22,0.5,2.8,6.1,3.634556369077249,51.29807174207371
2019-11-23,0.8,-0.3,7.4,3.114482300479487,54.4125540425532
2019-11-24,1.4,1.1,4.9,1.5231546211727818,55.935708663725975
