ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat,date,sum_xy,,
2019/8/8,1068.928006,1054.87087,1061.063684,1068.928006,1068.928006,-11.04030421,-11.04030421,-11.04030421,-0.048884656,-0.048884656,-0.048884656,-10.99141955,-10.99141955,-10.99141955,0,0,0,1057.887702,2019/8/8,1060.137135,,
2019/8/9,1071.701306,1056.691908,1063.326435,1071.701306,1071.701306,-11.56156923,-11.56156923,-11.56156923,0.054602161,0.054602161,0.054602161,-11.61617139,-11.61617139,-11.61617139,0,0,0,1060.139737,2019/8/9,1062.733286,,
2019/8/10,1074.474605,1058.944698,1065.340646,1074.474605,1074.474605,-12.30016367,-12.30016367,-12.30016367,0.010490173,0.010490173,0.010490173,-12.31065385,-12.31065385,-12.31065385,0,0,0,1062.174442,2019/8/10,1064.037126,,
2019/8/11,1077.247905,1060.958475,1067.498476,1077.247905,1077.247905,-12.96843373,-12.96843373,-12.96843373,0.109746576,0.109746576,0.109746576,-13.0781803,-13.0781803,-13.0781803,0,0,0,1064.279471,2019/8/11,1066.80299,,
2019/8/12,1080.021205,1062.773046,1069.373977,1080.021205,1080.021205,-13.90762998,-13.90762998,-13.90762998,0.011840532,0.011840532,0.011840532,-13.91947052,-13.91947052,-13.91947052,0,0,0,1066.113575,2019/8/12,1067.510096,,
2019/8/13,1082.794504,1064.848279,1071.194813,1082.794504,1082.794504,-14.86581683,-14.86581683,-14.86581683,-0.033205421,-0.033205421,-0.033205421,-14.83261141,-14.83261141,-14.83261141,0,0,0,1067.928688,2019/8/13,1069.213035,,
2019/8/14,1085.567804,1066.375392,1072.945597,1085.567804,1085.567804,-15.91767953,-15.91767953,-15.91767953,-0.104589365,-0.104589365,-0.104589365,-15.81309016,-15.81309016,-15.81309016,0,0,0,1069.650124,2019/8/14,1069.974612,,
2019/8/15,1088.341104,1068.305594,1074.668794,1088.341104,1088.341104,-16.90278356,-16.90278356,-16.90278356,-0.048884656,-0.048884656,-0.048884656,-16.8538989,-16.8538989,-16.8538989,0,0,0,1071.43832,2019/8/15,1073.055197,,
2019/8/16,1091.114403,1069.795538,1076.352057,1091.114403,1091.114403,-17.89110609,-17.89110609,-17.89110609,0.054602161,0.054602161,0.054602161,-17.94570825,-17.94570825,-17.94570825,0,0,0,1073.223297,2019/8/16,1073.726017,,
2019/8/17,1093.887703,1071.384847,1078.034926,1093.887703,1093.887703,-19.06661509,-19.06661509,-19.06661509,0.010490173,0.010490173,0.010490173,-19.07710526,-19.07710526,-19.07710526,0,0,0,1074.821088,2019/8/17,1074.580418,,
2019/8/18,1096.661003,1073.281909,1079.902369,1096.661003,1096.661003,-20.12514284,-20.12514284,-20.12514284,0.109746576,0.109746576,0.109746576,-20.23488942,-20.23488942,-20.23488942,0,0,0,1076.53586,2019/8/18,1075.301528,,
2019/8/19,1099.434302,1074.820895,1081.255907,1099.434302,1099.434302,-21.39257831,-21.39257831,-21.39257831,0.011840532,0.011840532,0.011840532,-21.40441885,-21.40441885,-21.40441885,0,0,0,1078.041724,2019/8/19,1076.538459,,
2019/8/20,1102.207602,1076.523192,1082.753693,1102.207602,1102.207602,-22.60320294,-22.60320294,-22.60320294,-0.033205421,-0.033205421,-0.033205421,-22.56999752,-22.56999752,-22.56999752,0,0,0,1079.604399,2019/8/20,1077.178772,,
2019/8/21,1104.980902,1078.158575,1084.496909,1104.980902,1104.980902,-23.8198825,-23.8198825,-23.8198825,-0.104589365,-0.104589365,-0.104589365,-23.71529314,-23.71529314,-23.71529314,0,0,0,1081.161019,2019/8/21,1080.151986,MAPE,MAE
2019/8/22,1107.754201,1079.594496,1086.088126,1107.754201,1107.756098,-24.8726592,-24.8726592,-24.8726592,-0.048884656,-0.048884656,-0.048884656,-24.82377455,-24.82377455,-24.82377455,0,0,0,1082.881542,2019/8/22,1080.784441,0.001940351,2.097100808
2019/8/23,1110.527501,1081.2809,1087.903624,1110.099944,1110.87763,-25.82455483,-25.82455483,-25.82455483,0.054602161,0.054602161,0.054602161,-25.87915699,-25.87915699,-25.87915699,0,0,0,1084.702946,2019/8/23,1081.789429,0.002693239,2.913517266
2019/8/24,1113.3008,1082.995976,1090.044433,1112.351035,1114.257282,-26.85535321,-26.85535321,-26.85535321,0.010490173,0.010490173,0.010490173,-26.86584339,-26.86584339,-26.86584339,0,0,0,1086.445447,2019/8/24,1084.850474,0.001470224,1.594972952
2019/8/25,1116.0741,1084.594593,1092.376241,1114.398632,1117.709614,-27.65960324,-27.65960324,-27.65960324,0.109746576,0.109746576,0.109746576,-27.76934981,-27.76934981,-27.76934981,0,0,0,1088.414497,2019/8/25,1090.372249,0.00179549,1.957752501
2019/8/26,1118.8474,1086.075065,1094.27763,1116.25112,1121.597313,-28.56486336,-28.56486336,-28.56486336,0.011840532,0.011840532,0.011840532,-28.5767039,-28.5767039,-28.5767039,0,0,0,1090.282536,2019/8/26,1091.872249,0.001455951,1.589712985
2019/8/27,1121.620699,1087.002632,1097.57647,1118.086313,1125.616528,-29.310011,-29.310011,-29.310011,-0.033205421,-0.033205421,-0.033205421,-29.27680557,-29.27680557,-29.27680557,0,0,0,1092.310688,2019/8/27,1095.874749,0.003252251,3.56406019
2019/8/28,1124.393999,1088.741904,1100.269411,1119.698917,1129.958771,-29.96532995,-29.96532995,-29.96532995,-0.104589365,-0.104589365,-0.104589365,-29.86074059,-29.86074059,-29.86074059,0,0,0,1094.428669,2019/8/28,1097.955614,0.003212284,3.526944707
