ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat,date,sum_xy,,
2017/3/14,426.7657861,-120.3805731,142.2767175,426.7657861,426.7657861,-416.9067804,-416.9067804,-416.9067804,-1.274277413,-1.274277413,-1.274277413,-415.6325029,-415.6325029,-415.6325029,0,0,0,9.859005797,2017/3/14,0.852536216,,
2017/3/15,441.2747845,-124.7755249,139.6960889,441.2747845,441.2747845,-427.4969242,-427.4969242,-427.4969242,1.09654402,1.09654402,1.09654402,-428.5934682,-428.5934682,-428.5934682,0,0,0,13.77786033,2017/3/15,1.607626277,,
2017/3/16,455.7837829,-121.565944,150.5335273,455.7837829,455.7837829,-443.0769142,-443.0769142,-443.0769142,-1.300729432,-1.300729432,-1.300729432,-441.7761847,-441.7761847,-441.7761847,0,0,0,12.70686868,2017/3/16,3.638666405,,
2017/3/17,470.2927812,-117.9010297,147.4096744,470.2927812,470.2927812,-457.2471694,-457.2471694,-457.2471694,-2.093899262,-2.093899262,-2.093899262,-455.1532701,-455.1532701,-455.1532701,0,0,0,13.04561184,2017/3/17,8.265376899,,
2017/3/18,484.8017796,-116.0962191,145.9354325,484.8017796,484.8017796,-470.181561,-470.181561,-470.181561,-1.48973613,-1.48973613,-1.48973613,-468.6918249,-468.6918249,-468.6918249,0,0,0,14.62021852,2017/3/18,10.73133108,,
2017/3/19,499.3107779,-116.7119359,154.056277,499.3107779,499.3107779,-479.9406886,-479.9406886,-479.9406886,2.413788619,2.413788619,2.413788619,-482.3544772,-482.3544772,-482.3544772,0,0,0,19.37008928,2017/3/19,12.34336644,,
2017/3/20,513.8197763,-117.1726799,153.296029,513.8197763,513.8197763,-493.4522596,-493.4522596,-493.4522596,2.648309598,2.648309598,2.648309598,-496.1005692,-496.1005692,-496.1005692,0,0,0,20.36751669,2017/3/20,12.97294169,,
2017/3/21,528.3287746,-122.372091,148.7438012,528.3287746,528.3287746,-511.1617275,-511.1617275,-511.1617275,-1.274277413,-1.274277413,-1.274277413,-509.8874501,-509.8874501,-509.8874501,0,0,0,17.16704712,2017/3/21,13.16515251,,
2017/3/22,542.3638216,-106.9083987,163.1985309,542.3638216,542.3638216,-522.5752943,-522.5752943,-522.5752943,1.09654402,1.09654402,1.09654402,-523.6718383,-523.6718383,-523.6718383,0,0,0,19.78852737,2017/3/22,13.35736333,,
2017/3/23,556.3988686,-120.2697909,160.2505401,556.3988686,556.3988686,-538.7119388,-538.7119388,-538.7119388,-1.300729432,-1.300729432,-1.300729432,-537.4112094,-537.4112094,-537.4112094,0,0,0,17.68692981,2017/3/23,15.09374693,,
2017/3/24,570.4339157,-121.0447466,155.4626868,570.4339157,570.4339157,-553.159069,-553.159069,-553.159069,-2.093899262,-2.093899262,-2.093899262,-551.0651697,-551.0651697,-551.0651697,0,0,0,17.27484668,2017/3/24,15.84510903,,
2017/3/25,584.4689627,-105.2129194,161.2491257,584.4689627,584.4689627,-566.086508,-566.086508,-566.086508,-1.48973613,-1.48973613,-1.48973613,-564.5967719,-564.5967719,-564.5967719,0,0,0,18.38245466,2017/3/25,20.50598555,,
2017/3/26,598.5040097,-110.6293985,161.0746302,598.5040097,598.5040097,-575.5599441,-575.5599441,-575.5599441,2.413788619,2.413788619,2.413788619,-577.9737327,-577.9737327,-577.9737327,0,0,0,22.94406557,2017/3/26,22.47595535,,
2017/3/27,612.5390567,-106.5487773,158.7557021,612.5390567,612.5390567,-588.5212051,-588.5212051,-588.5212051,2.648309598,2.648309598,2.648309598,-591.1695147,-591.1695147,-591.1695147,0,0,0,24.01785159,2017/3/27,23.82977144,,
2017/3/28,626.2971063,-122.8214596,165.9947792,626.2971063,626.2971063,-605.4385141,-605.4385141,-605.4385141,-1.274277413,-1.274277413,-1.274277413,-604.1642367,-604.1642367,-604.1642367,0,0,0,20.85859214,2017/3/28,23.98828958,,
2017/3/29,640.0551558,-120.0912848,171.4537788,640.0551558,640.0551558,-615.848841,-615.848841,-615.848841,1.09654402,1.09654402,1.09654402,-616.945385,-616.945385,-616.945385,0,0,0,24.20631484,2017/3/29,24.87723614,,
2017/3/30,653.8132054,-105.7790096,162.602563,653.8132054,653.8132054,-630.8090295,-630.8090295,-630.8090295,-1.300729432,-1.300729432,-1.300729432,-629.5083001,-629.5083001,-629.5083001,0,0,0,23.00417589,2017/3/30,27.24535101,,
2017/3/31,667.571255,-108.3233469,164.3507744,667.571255,667.571255,-643.9503217,-643.9503217,-643.9503217,-2.093899262,-2.093899262,-2.093899262,-641.8564225,-641.8564225,-641.8564225,0,0,0,23.62093328,2017/3/31,27.8411127,,
2017/4/1,681.3293046,-120.2589304,160.9967462,681.3293046,681.3293046,-655.4910233,-655.4910233,-655.4910233,-1.48973613,-1.48973613,-1.48973613,-654.0012872,-654.0012872,-654.0012872,0,0,0,25.83828123,2017/4/1,30.08404338,,
2017/4/2,695.0873541,-119.3939823,167.4545905,695.0873541,695.0873541,-663.5484759,-663.5484759,-663.5484759,2.413788619,2.413788619,2.413788619,-665.9622645,-665.9622645,-665.9622645,0,0,0,31.53887823,2017/4/2,33.5622603,,
2017/4/3,708.8454037,-109.8021919,167.9405418,708.8454037,708.8454037,-675.1177413,-675.1177413,-675.1177413,2.648309598,2.648309598,2.648309598,-677.7660509,-677.7660509,-677.7660509,0,0,0,33.72766239,2017/4/3,34.40475198,,
2017/4/4,722.5048225,-111.8444485,157.7905621,722.5048225,722.5048225,-690.7202012,-690.7202012,-690.7202012,-1.274277413,-1.274277413,-1.274277413,-689.4459238,-689.4459238,-689.4459238,0,0,0,31.78462133,2017/4/4,35.24724365,,
2017/4/5,736.1642413,-106.3783335,170.2850949,736.1642413,736.1642413,-699.9442347,-699.9442347,-699.9442347,1.09654402,1.09654402,1.09654402,-701.0407787,-701.0407787,-701.0407787,0,0,0,36.22000665,2017/4/5,36.08973533,,
2017/4/6,749.8236601,-96.1144805,165.8381948,749.8236601,749.8236601,-713.8947053,-713.8947053,-713.8947053,-1.300729432,-1.300729432,-1.300729432,-712.5939759,-712.5939759,-712.5939759,0,0,0,35.92895479,2017/4/6,37.87427617,,
2017/4/7,763.4830789,-103.4454732,171.5704933,763.4830789,763.4830789,-726.2459276,-726.2459276,-726.2459276,-2.093899262,-2.093899262,-2.093899262,-724.1520283,-724.1520283,-724.1520283,0,0,0,37.23715131,2017/4/7,38.43745731,,
2017/4/8,777.1424977,-98.01095684,175.3786827,777.1424977,777.1424977,-737.2529047,-737.2529047,-737.2529047,-1.48973613,-1.48973613,-1.48973613,-735.7631686,-735.7631686,-735.7631686,0,0,0,39.88959298,2017/4/8,40.22331537,,
2017/4/9,790.8019165,-86.32897016,181.7262417,790.8019165,790.8019165,-745.0620479,-745.0620479,-745.0620479,2.413788619,2.413788619,2.413788619,-747.4758365,-747.4758365,-747.4758365,0,0,0,45.73986868,2017/4/9,40.46236858,,
2017/4/10,804.4613353,-82.03296992,201.3007864,804.4613353,804.4613353,-756.6888218,-756.6888218,-756.6888218,2.648309598,2.648309598,2.648309598,-759.3371314,-759.3371314,-759.3371314,0,0,0,47.77251357,2017/4/10,40.7014218,,
2017/4/11,818.979416,-82.75010104,173.6274127,818.979416,818.979416,-772.6655535,-772.6655535,-772.6655535,-1.274277413,-1.274277413,-1.274277413,-771.3912761,-771.3912761,-771.3912761,0,0,0,46.31386257,2017/4/11,40.94047501,,
2017/4/12,833.4974967,-75.44068253,189.8086628,833.4974967,833.4974967,-782.5815937,-782.5815937,-782.5815937,1.09654402,1.09654402,1.09654402,-783.6781377,-783.6781377,-783.6781377,0,0,0,50.91590303,2017/4/12,41.17952823,,
2017/4/13,848.0155775,-89.79451898,188.7342384,848.0155775,848.0155775,-797.5325813,-797.5325813,-797.5325813,-1.300729432,-1.300729432,-1.300729432,-796.2318519,-796.2318519,-796.2318519,0,0,0,50.48299616,2017/4/13,41.41858144,,
2017/4/14,862.5336582,-91.61392949,174.3566505,862.5336582,862.5336582,-811.1734911,-811.1734911,-811.1734911,-2.093899262,-2.093899262,-2.093899262,-809.0795918,-809.0795918,-809.0795918,0,0,0,51.36016708,2017/4/14,41.87773393,,
2017/4/15,877.0517389,-87.2888822,180.9641641,877.0517389,877.0517389,-823.7302598,-823.7302598,-823.7302598,-1.48973613,-1.48973613,-1.48973613,-822.2405236,-822.2405236,-822.2405236,0,0,0,53.32147912,2017/4/15,45.79905934,,
2017/4/16,891.5698196,-83.5336215,184.263467,891.5698196,891.5698196,-833.3111915,-833.3111915,-833.3111915,2.413788619,2.413788619,2.413788619,-835.7249801,-835.7249801,-835.7249801,0,0,0,58.2586281,2017/4/16,48.01302975,,
2017/4/17,907.3066481,-68.11948676,200.2345116,907.3066481,907.3066481,-846.8855735,-846.8855735,-846.8855735,2.648309598,2.648309598,2.648309598,-849.5338831,-849.5338831,-849.5338831,0,0,0,60.42107464,2017/4/17,49.82549906,,
2017/4/18,923.0434766,-70.06178903,195.7943914,923.0434766,923.0434766,-864.9327127,-864.9327127,-864.9327127,-1.274277413,-1.274277413,-1.274277413,-863.6584353,-863.6584353,-863.6584353,0,0,0,58.11076392,2017/4/18,51.73772107,,
2017/4/19,938.7803052,-78.35816808,204.8668612,938.7803052,938.7803052,-876.9835526,-876.9835526,-876.9835526,1.09654402,1.09654402,1.09654402,-878.0800966,-878.0800966,-878.0800966,0,0,0,61.79675262,2017/4/19,52.90668172,,
2017/4/20,954.5171337,-68.53974159,191.2660379,954.5171337,954.5171337,-894.0715792,-894.0715792,-894.0715792,-1.300729432,-1.300729432,-1.300729432,-892.7708498,-892.7708498,-892.7708498,0,0,0,60.44555449,2017/4/20,54.99997052,,
2017/4/21,970.2539622,-65.67964625,198.4401525,970.2539622,970.2539622,-909.7876546,-909.7876546,-909.7876546,-2.093899262,-2.093899262,-2.093899262,-907.6937554,-907.6937554,-907.6937554,0,0,0,60.4663076,2017/4/21,56.93857543,,
2017/4/22,985.9907908,-81.43604401,197.7602522,985.9907908,985.9907908,-924.2935196,-924.2935196,-924.2935196,-1.48973613,-1.48973613,-1.48973613,-922.8037835,-922.8037835,-922.8037835,0,0,0,61.69727113,2017/4/22,58.39428316,,
2017/4/23,1001.727619,-72.68240867,200.2337302,1001.727619,1001.727619,-935.6351167,-935.6351167,-935.6351167,2.413788619,2.413788619,2.413788619,-938.0489053,-938.0489053,-938.0489053,0,0,0,66.09250257,2017/4/23,59.24771037,,
2017/4/24,1017.346253,-68.5330829,197.0901309,1017.346253,1017.346253,-950.7231077,-950.7231077,-950.7231077,2.648309598,2.648309598,2.648309598,-953.3714173,-953.3714173,-953.3714173,0,0,0,66.62314565,2017/4/24,61.97982256,,
2017/4/25,1032.964887,-80.876838,197.9623142,1032.964887,1032.964887,-969.9837424,-969.9837424,-969.9837424,-1.274277413,-1.274277413,-1.274277413,-968.709465,-968.709465,-968.709465,0,0,0,62.98114502,2017/4/25,64.92525597,,
2017/4/26,1048.583522,-70.02965392,189.7552314,1048.583522,1048.583522,-982.9021828,-982.9021828,-982.9021828,1.09654402,1.09654402,1.09654402,-983.9987269,-983.9987269,-983.9987269,0,0,0,65.6813387,2017/4/26,66.90429109,,
2017/4/27,1064.202156,-68.72577678,200.2695279,1064.202156,1064.202156,-1000.474942,-1000.474942,-1000.474942,-1.300729432,-1.300729432,-1.300729432,-999.1742129,-999.1742129,-999.1742129,0,0,0,63.72721324,2017/4/27,67.95759874,,
2017/4/28,1079.82079,-72.39823098,197.6137611,1079.82079,1079.82079,-1016.266029,-1016.266029,-1016.266029,-2.093899262,-2.093899262,-2.093899262,-1014.17213,-1014.17213,-1014.17213,0,0,0,63.5547602,2017/4/28,69.63647038,,
2017/4/29,1095.439424,-67.48477418,206.2742034,1095.439424,1095.439424,-1030.421498,-1030.421498,-1030.421498,-1.48973613,-1.48973613,-1.48973613,-1028.931762,-1028.931762,-1028.931762,0,0,0,65.01792543,2017/4/29,73.11954905,,
2017/4/30,1111.058058,-64.28479058,204.4398065,1111.058058,1111.058058,-1040.983522,-1040.983522,-1040.983522,2.413788619,2.413788619,2.413788619,-1043.397311,-1043.397311,-1043.397311,0,0,0,70.07453595,2017/4/30,75.46098536,,
2017/5/1,1125.387615,-62.27035015,205.5444976,1125.387615,1125.387615,-1054.871336,-1054.871336,-1054.871336,2.648309598,2.648309598,2.648309598,-1057.519645,-1057.519645,-1057.519645,0,0,0,70.51627929,2017/5/1,75.67525855,,
2017/5/2,1139.717172,-82.59421586,208.0956635,1139.717172,1139.717172,-1072.532191,-1072.532191,-1072.532191,-1.274277413,-1.274277413,-1.274277413,-1071.257914,-1071.257914,-1071.257914,0,0,0,67.18498113,2017/5/2,75.96165687,,
2017/5/3,1154.046729,-64.72364767,207.2578019,1154.046729,1154.046729,-1083.484413,-1083.484413,-1083.484413,1.09654402,1.09654402,1.09654402,-1084.580957,-1084.580957,-1084.580957,0,0,0,70.56231649,2017/5/3,77.14411026,,
2017/5/4,1168.376287,-58.38875605,200.2278674,1168.376287,1168.376287,-1098.769224,-1098.769224,-1098.769224,-1.300729432,-1.300729432,-1.300729432,-1097.468494,-1097.468494,-1097.468494,0,0,0,69.607063,2017/5/4,77.88894447,,
2017/5/5,1182.705844,-65.41478268,209.7629892,1182.705844,1182.705844,-1112.005932,-1112.005932,-1112.005932,-2.093899262,-2.093899262,-2.093899262,-1109.912032,-1109.912032,-1109.912032,0,0,0,70.69991216,2017/5/5,79.18159484,,
2017/5/6,1197.035401,-54.27171735,206.3596114,1197.035401,1197.035401,-1123.405208,-1123.405208,-1123.405208,-1.48973613,-1.48973613,-1.48973613,-1121.915472,-1121.915472,-1121.915472,0,0,0,73.63019255,2017/5/6,80.86348247,,
2017/5/7,1210.49985,-62.77632598,224.8770701,1210.49985,1210.49985,-1131.081597,-1131.081597,-1131.081597,2.413788619,2.413788619,2.413788619,-1133.495386,-1133.495386,-1133.495386,0,0,0,79.41825293,2017/5/7,82.36685635,,
2017/5/8,1223.964299,-52.20404318,221.0594092,1223.964299,1223.964299,-1142.032638,-1142.032638,-1142.032638,2.648309598,2.648309598,2.648309598,-1144.680947,-1144.680947,-1144.680947,0,0,0,81.9316609,2017/5/8,84.37376541,,
2017/5/9,1237.428748,-56.77806321,221.1265169,1237.428748,1237.428748,-1156.787796,-1156.787796,-1156.787796,-1.274277413,-1.274277413,-1.274277413,-1155.513518,-1155.513518,-1155.513518,0,0,0,80.64095218,2017/5/9,86.73020722,,
2017/5/10,1250.893197,-58.64893697,220.2350016,1250.893197,1250.893197,-1164.94933,-1164.94933,-1164.94933,1.09654402,1.09654402,1.09654402,-1166.045874,-1166.045874,-1166.045874,0,0,0,85.94386642,2017/5/10,88.60606489,,
2017/5/11,1264.357646,-43.49322136,221.1718032,1264.357646,1264.357646,-1177.641833,-1177.641833,-1177.641833,-1.300729432,-1.300729432,-1.300729432,-1176.341103,-1176.341103,-1176.341103,0,0,0,86.715813,2017/5/11,89.64611297,,
2017/5/12,1277.822095,-55.17502491,232.0708079,1277.822095,1277.822095,-1188.565078,-1188.565078,-1188.565078,-2.093899262,-2.093899262,-2.093899262,-1186.471178,-1186.471178,-1186.471178,0,0,0,89.25701693,2017/5/12,92.95363908,,
2017/5/13,1291.286544,-45.66104948,233.9359475,1291.286544,1291.286544,-1198.004982,-1198.004982,-1198.004982,-1.48973613,-1.48973613,-1.48973613,-1196.515246,-1196.515246,-1196.515246,0,0,0,93.28156145,2017/5/13,95.60431522,,
2017/5/14,1304.263013,-30.16837016,240.1303806,1304.263013,1304.263013,-1204.143869,-1204.143869,-1204.143869,2.413788619,2.413788619,2.413788619,-1206.557658,-1206.557658,-1206.557658,0,0,0,100.1191444,2017/5/14,96.86446918,,
2017/5/15,1317.239483,-41.52604002,241.0832859,1317.239483,1317.239483,-1214.037485,-1214.037485,-1214.037485,2.648309598,2.648309598,2.648309598,-1216.685795,-1216.685795,-1216.685795,0,0,0,103.2019984,2017/5/15,98.70803312,,
2017/5/16,1330.215953,-34.56381685,235.5149632,1330.215953,1330.215953,-1228.262007,-1228.262007,-1228.262007,-1.274277413,-1.274277413,-1.274277413,-1226.987729,-1226.987729,-1226.987729,0,0,0,101.9539468,2017/5/16,100.3063963,,
2017/5/17,1343.192423,-32.74408609,237.5177279,1343.192423,1343.192423,-1236.453237,-1236.453237,-1236.453237,1.09654402,1.09654402,1.09654402,-1237.549781,-1237.549781,-1237.549781,0,0,0,106.7391866,2017/5/17,104.1463996,,
2017/5/18,1356.168893,-30.66115016,236.4622851,1356.168893,1356.168893,-1249.75475,-1249.75475,-1249.75475,-1.300729432,-1.300729432,-1.300729432,-1248.454021,-1248.454021,-1248.454021,0,0,0,106.4141432,2017/5/18,105.3441608,,
2017/5/19,1369.145363,-27.45114525,251.4860406,1369.145363,1369.145363,-1261.869685,-1261.869685,-1261.869685,-2.093899262,-2.093899262,-2.093899262,-1259.775785,-1259.775785,-1259.775785,0,0,0,107.2756785,2017/5/19,105.8015841,,
2017/5/20,1382.121833,-28.3621372,248.5653268,1382.121833,1382.121833,-1273.070994,-1273.070994,-1273.070994,-1.48973613,-1.48973613,-1.48973613,-1271.581258,-1271.581258,-1271.581258,0,0,0,109.0508394,2017/5/20,106.3342641,,
2017/5/21,1397.196281,-34.74869307,245.9565166,1397.196281,1397.196281,-1281.511384,-1281.511384,-1281.511384,2.413788619,2.413788619,2.413788619,-1283.925173,-1283.925173,-1283.925173,0,0,0,115.6848966,2017/5/21,109.0119454,,
2017/5/22,1412.270728,-24.20358729,248.2017743,1412.270728,1412.270728,-1294.200395,-1294.200395,-1294.200395,2.648309598,2.648309598,2.648309598,-1296.848704,-1296.848704,-1296.848704,0,0,0,118.070333,2017/5/22,111.2009734,,
2017/5/23,1427.345175,-15.44458802,247.4127341,1427.345175,1427.345175,-1311.651864,-1311.651864,-1311.651864,-1.274277413,-1.274277413,-1.274277413,-1310.377586,-1310.377586,-1310.377586,0,0,0,115.6933114,2017/5/23,112.0127431,,
2017/5/24,1442.419622,-20.56960189,247.749094,1442.419622,1442.419622,-1323.423963,-1323.423963,-1323.423963,1.09654402,1.09654402,1.09654402,-1324.520507,-1324.520507,-1324.520507,0,0,0,118.9956594,2017/5/24,113.9125747,,
2017/5/25,1457.49407,-25.73125237,255.6602818,1457.49407,1457.49407,-1340.568556,-1340.568556,-1340.568556,-1.300729432,-1.300729432,-1.300729432,-1339.267827,-1339.267827,-1339.267827,0,0,0,116.9255135,2017/5/25,116.2288909,,
2017/5/26,1472.568517,-11.34252128,255.3641324,1472.568517,1472.568517,-1356.684542,-1356.684542,-1356.684542,-2.093899262,-2.093899262,-2.093899262,-1354.590642,-1354.590642,-1354.590642,0,0,0,115.8839753,2017/5/26,116.8691987,,
2017/5/27,1489.5638,-14.54263614,245.7723439,1489.5638,1489.5638,-1371.929965,-1371.929965,-1371.929965,-1.48973613,-1.48973613,-1.48973613,-1370.440228,-1370.440228,-1370.440228,0,0,0,117.6338358,2017/5/27,118.5395618,,
2017/5/28,1506.559084,-19.43933525,251.3921643,1506.559084,1506.559084,-1384.334079,-1384.334079,-1384.334079,2.413788619,2.413788619,2.413788619,-1386.747868,-1386.747868,-1386.747868,0,0,0,122.2250047,2017/5/28,119.196946,,
2017/5/29,1523.554368,-5.368391287,255.6574552,1523.554368,1523.554368,-1400.77677,-1400.77677,-1400.77677,2.648309598,2.648309598,2.648309598,-1403.42508,-1403.42508,-1403.42508,0,0,0,122.7775973,2017/5/29,122.2271726,,
2017/5/30,1540.549651,-16.57393461,248.7283462,1540.549651,1540.549651,-1421.63852,-1421.63852,-1421.63852,-1.274277413,-1.274277413,-1.274277413,-1420.364242,-1420.364242,-1420.364242,0,0,0,118.9111312,2017/5/30,124.1999677,,
2017/5/31,1557.544935,-11.16194875,255.6819783,1557.544935,1557.544935,-1436.343055,-1436.343055,-1436.343055,1.09654402,1.09654402,1.09654402,-1437.439599,-1437.439599,-1437.439599,0,0,0,121.2018797,2017/5/31,125.4849086,,
2017/6/1,1574.540218,-16.23641245,261.1970349,1574.540218,1574.540218,-1455.809357,-1455.809357,-1455.809357,-1.300729432,-1.300729432,-1.300729432,-1454.508627,-1454.508627,-1454.508627,0,0,0,118.7308615,2017/6/1,126.7698495,,
2017/6/2,1591.535502,-33.3653238,250.0592124,1591.535502,1591.535502,-1473.507644,-1473.507644,-1473.507644,-2.093899262,-2.093899262,-2.093899262,-1471.413745,-1471.413745,-1471.413745,0,0,0,118.0278577,2017/6/2,129.0866166,,
2017/6/3,1608.245616,-13.11011401,255.4736678,1608.245616,1608.245616,-1489.47405,-1489.47405,-1489.47405,-1.48973613,-1.48973613,-1.48973613,-1487.984314,-1487.984314,-1487.984314,0,0,0,118.7715667,2017/6/3,130.3906937,,
2017/6/4,1624.955731,-8.667159069,262.9460969,1624.955731,1624.955731,-1501.625117,-1501.625117,-1501.625117,2.413788619,2.413788619,2.413788619,-1504.038906,-1504.038906,-1504.038906,0,0,0,123.330614,2017/6/4,131.8492958,,
2017/6/5,1641.665846,-11.69154556,260.4748063,1641.665846,1641.665846,-1516.739469,-1516.739469,-1516.739469,2.648309598,2.648309598,2.648309598,-1519.387779,-1519.387779,-1519.387779,0,0,0,124.9263765,2017/6/5,132.0719817,,
2017/6/6,1658.375961,-17.55625003,246.1197564,1658.375961,1658.375961,-1535.109793,-1535.109793,-1535.109793,-1.274277413,-1.274277413,-1.274277413,-1533.835516,-1533.835516,-1533.835516,0,0,0,123.2661676,2017/6/6,133.4650735,,
2017/6/7,1675.086075,-12.05512076,271.2941449,1675.086075,1675.086075,-1546.087226,-1546.087226,-1546.087226,1.09654402,1.09654402,1.09654402,-1547.18377,-1547.18377,-1547.18377,0,0,0,128.9988493,2017/6/7,135.1384922,,
2017/6/8,1691.79619,-12.11742326,268.7893226,1691.79619,1691.79619,-1560.534799,-1560.534799,-1560.534799,-1.300729432,-1.300729432,-1.300729432,-1559.234069,-1559.234069,-1559.234069,0,0,0,131.2613913,2017/6/8,136.0853908,,
2017/6/9,1708.506305,4.874240894,269.6647392,1708.506305,1708.506305,-1571.884513,-1571.884513,-1571.884513,-2.093899262,-2.093899262,-2.093899262,-1569.790613,-1569.790613,-1569.790613,0,0,0,136.6217923,2017/6/9,137.5098746,,
2017/6/10,1715.812933,14.35607423,273.0458494,1715.812933,1715.812933,-1580.152757,-1580.152757,-1580.152757,-1.48973613,-1.48973613,-1.48973613,-1578.663021,-1578.663021,-1578.663021,0,0,0,135.6601758,2017/6/10,139.1540218,,
2017/6/11,1723.119561,10.76203009,276.6488038,1723.119561,1723.119561,-1583.255184,-1583.255184,-1583.255184,2.413788619,2.413788619,2.413788619,-1585.668973,-1585.668973,-1585.668973,0,0,0,139.8643773,2017/6/11,140.1344997,,
2017/6/12,1730.42619,3.352424393,288.5607765,1730.42619,1730.42619,-1587.988387,-1587.988387,-1587.988387,2.648309598,2.648309598,2.648309598,-1590.636697,-1590.636697,-1590.636697,0,0,0,142.4378023,2017/6/12,141.3701777,,
2017/6/13,1737.732818,2.079735396,281.2289598,1737.732818,1737.732818,-1594.681545,-1594.681545,-1594.681545,-1.274277413,-1.274277413,-1.274277413,-1593.407268,-1593.407268,-1593.407268,0,0,0,143.0512729,2017/6/13,142.3824627,,
2017/6/14,1745.039446,6.066168253,295.0149679,1745.039446,1745.039446,-1592.740122,-1592.740122,-1592.740122,1.09654402,1.09654402,1.09654402,-1593.836666,-1593.836666,-1593.836666,0,0,0,152.2993241,2017/6/14,143.2969227,,
2017/6/15,1752.346075,29.70035703,294.2220929,1752.346075,1752.346075,-1593.098313,-1593.098313,-1593.098313,-1.300729432,-1.300729432,-1.300729432,-1591.797583,-1591.797583,-1591.797583,0,0,0,159.2477618,2017/6/15,143.8601278,,
2017/6/16,1740.970271,21.08936702,295.2771864,1740.970271,1740.970271,-1589.274834,-1589.274834,-1589.274834,-2.093899262,-2.093899262,-2.093899262,-1587.180935,-1587.180935,-1587.180935,0,0,0,151.6954371,2017/6/16,144.5196132,,
2017/6/17,1729.594468,18.26133649,291.8700981,1729.594468,1729.594468,-1581.386812,-1581.386812,-1581.386812,-1.48973613,-1.48973613,-1.48973613,-1579.897076,-1579.897076,-1579.897076,0,0,0,148.2076561,2017/6/17,147.4892388,,
2017/6/18,1718.218665,10.33808725,275.9579759,1718.218665,1718.218665,-1567.462913,-1567.462913,-1567.462913,2.413788619,2.413788619,2.413788619,-1569.876702,-1569.876702,-1569.876702,0,0,0,150.7557517,2017/6/18,148.3878032,,
2017/6/19,1706.842862,18.45412024,293.3302395,1706.842862,1706.842862,-1554.423127,-1554.423127,-1554.423127,2.648309598,2.648309598,2.648309598,-1557.071437,-1557.071437,-1557.071437,0,0,0,152.4197344,2017/6/19,150.1993936,,
2017/6/20,1695.467059,7.751752608,287.8008066,1695.467059,1695.467059,-1542.728391,-1542.728391,-1542.728391,-1.274277413,-1.274277413,-1.274277413,-1541.454114,-1541.454114,-1541.454114,0,0,0,152.7386677,2017/6/20,151.56015,,
2017/6/21,1684.091256,33.60016261,299.6608374,1684.091256,1684.091256,-1521.922208,-1521.922208,-1521.922208,1.09654402,1.09654402,1.09654402,-1523.018752,-1523.018752,-1523.018752,0,0,0,162.1690477,2017/6/21,153.651322,,
2017/6/22,1672.715452,32.91430486,297.1365742,1672.715452,1672.715452,-1503.08099,-1503.08099,-1503.08099,-1.300729432,-1.300729432,-1.300729432,-1501.78026,-1501.78026,-1501.78026,0,0,0,169.6344628,2017/6/22,154.9119583,,
2017/6/23,1638.821043,33.85444546,290.5056605,1638.821043,1638.821043,-1479.867774,-1479.867774,-1479.867774,-2.093899262,-2.093899262,-2.093899262,-1477.773875,-1477.773875,-1477.773875,0,0,0,158.9532689,2017/6/23,157.7162174,,
2017/6/24,1604.926634,5.904296712,285.1736907,1604.926634,1604.926634,-1452.544106,-1452.544106,-1452.544106,-1.48973613,-1.48973613,-1.48973613,-1451.054369,-1451.054369,-1451.054369,0,0,0,152.3825286,2017/6/24,160.2063877,,
2017/6/25,1571.032225,13.44506797,295.5811727,1571.032225,1571.032225,-1419.281267,-1419.281267,-1419.281267,2.413788619,2.413788619,2.413788619,-1421.695056,-1421.695056,-1421.695056,0,0,0,151.7509576,2017/6/25,160.6317651,,
2017/6/26,1537.137816,17.39832512,279.3630804,1537.137816,1537.137816,-1387.138312,-1387.138312,-1387.138312,2.648309598,2.648309598,2.648309598,-1389.786621,-1389.786621,-1389.786621,0,0,0,149.9995044,2017/6/26,161.5267852,,
2017/6/27,1503.243407,17.39597948,285.4815357,1503.243407,1503.243407,-1356.710097,-1356.710097,-1356.710097,-1.274277413,-1.274277413,-1.274277413,-1355.43582,-1355.43582,-1355.43582,0,0,0,146.5333099,2017/6/27,163.8444565,,
2017/6/28,1469.348998,14.49155494,281.345496,1469.348998,1469.348998,-1317.66752,-1317.66752,-1317.66752,1.09654402,1.09654402,1.09654402,-1318.764064,-1318.764064,-1318.764064,0,0,0,151.6814773,2017/6/28,164.5466908,,
2017/6/29,1435.454589,20.59493255,289.4653994,1435.454589,1435.454589,-1281.206676,-1281.206676,-1281.206676,-1.300729432,-1.300729432,-1.300729432,-1279.905946,-1279.905946,-1279.905946,0,0,0,154.2479128,2017/6/29,165.3422239,,
2017/6/30,1388.549104,8.399908804,279.966414,1388.549104,1388.549104,-1241.10161,-1241.10161,-1241.10161,-2.093899262,-2.093899262,-2.093899262,-1239.007711,-1239.007711,-1239.007711,0,0,0,147.4474944,2017/6/30,166.7657228,,
