¹Û²âÈÕÆÚ,¦¤X,¦¤Y,¦¤H
2018/4/1,0.9 ,-0.1 ,1.4 
2018/4/2,0.8 ,1.0 ,2.0 
2018/4/3,0.0 ,-0.3 ,0.3 
2018/4/4,-0.6 ,-2.0 ,0.6 
2018/4/5,0.3 ,-0.3 ,-2.1 
2018/4/6,0.3 ,0.1 ,-1.0 
2018/4/7,0.6 ,0.1 ,-0.4 
2018/4/8,-0.5 ,-1.2 ,0.5 
2018/4/9,0.2 ,0.0 ,0.2 
2018/4/10,0.5 ,0.7 ,-0.3 
2018/4/11,1.0 ,1.6 ,-0.7 
2018/4/12,-0.1 ,-0.5 ,-0.2 
2018/4/13,0.4 ,0.0 ,-0.1 
2018/4/14,0.1 ,-0.8 ,0.2 
2018/4/15,0.2 ,-1.0 ,0.4 
2018/4/16,-1.4 ,-2.5 ,1.9 
2018/4/17,-0.2 ,-0.9 ,2.8 
2018/4/18,1.0 ,1.2 ,6.8 
2018/4/19,1.0 ,0.4 ,4.0 
2018/4/20,0.9 ,0.6 ,0.3 
2018/4/21,0.9 ,0.3 ,-2.9 
2018/4/22,0.9 ,0.2 ,-6.3 
2018/4/23,-1.3 ,-3.8 ,0.0 
2018/4/24,0.0 ,-0.3 ,-1.1 
2018/4/25,0.5 ,0.4 ,-0.5 
2018/4/26,1.3 ,0.8 ,-1.2 
2018/4/27,0.5 ,-0.3 ,-0.3 
2018/4/28,-0.3 ,-0.7 ,0.1 
2018/4/29,-1.9 ,-1.0 ,0.7 
2018/4/30,0.2 ,0.1 ,-0.6 
2018/5/2,0.3 ,0.4 ,0.1 
2018/5/3,-0.7 ,-1.7 ,-0.1 
2018/5/4,-1.2 ,-2.9 ,0.3 
2018/5/5,-0.2 ,-0.9 ,-0.8 
2018/5/6,-0.7 ,-1.3 ,0.8 
2018/5/7,-1.3 ,-2.9 ,0.3 
2018/5/8,-1.4 ,-0.3 ,0.3 
2018/5/9,-1.4 ,0.5 ,-0.2 
2018/5/10,-1.1 ,-0.9 ,-0.4 
2018/5/11,-2.1 ,-2.4 ,1.2 
2018/5/12,1.1 ,-3.1 ,0.9 
2018/5/13,-2.9 ,-1.7 ,0.8 
2018/5/14,-1.2 ,-2.0 ,2.5 
2018/5/15,-3.2 ,-0.5 ,2.1 
2018/5/16,-1.7 ,-1.2 ,1.5 
2018/5/17,-1.9 ,-0.8 ,0.3 
2018/5/18,-3.1 ,-4.0 ,1.3 
2018/5/19,0.4 ,-2.1 ,3.2 
2018/5/20,-0.1 ,1.9 ,0.6 
2018/5/21,-2.0 ,-1.0 ,1.1 
2018/5/22,-2.0 ,-0.1 ,-0.5 
2018/5/23,-1.6 ,0.6 ,0.2 
2018/5/24,-1.4 ,0.9 ,0.6 
2018/5/25,-1.3 ,0.2 ,2.1 
2018/5/27,-0.9 ,1.5 ,0.0 
2018/5/28,-0.6 ,0.5 ,-0.8 
2018/5/29,-1.4 ,0.3 ,1.0 
2018/5/30,-1.2 ,0.8 ,1.1 
2018/5/31,0.1 ,1.6 ,2.1 
