¹Û²âÈÕÆÚ,¦¤X,¦¤Y,¦¤H
2018/4/1,5.4,8,12.5
2018/4/2,8,17.1,22.9
2018/4/3,6.599999999,25.4,28.6
2018/4/4,11.1,37.5,33.7
2018/4/5,8.8,41.2,38.6
2018/4/6,9,48,44.8
2018/4/7,7.299999999,48.1,50.6
2018/4/8,12.5,62.9,60.1
2018/4/9,14.5,71.8,66.9
2018/4/10,14.8,76.4,73.3
2018/4/11,16,83.1,79.9
2018/4/12,20,92.3,86.1
2018/4/13,17.6,93.5,91.6
2018/4/14,18.4,98.7,97.5
2018/4/15,17.6,101.9,103.2
2018/4/16,18.9,106.2,114.1
2018/4/17,24.5,120.1,122.4
2018/4/18,27.6,134,124
2018/4/19,26.8,134.9,126.5
2018/4/20,26,134.9,129
2018/4/21,25.2,135.3,131.5
2018/4/22,24.4,135.5,134
2018/4/23,25,141.6,142.3
2018/4/24,28.4,153.4,146
2018/4/25,30.3,159.1,149.2
2018/4/26,32.6,156.9666667,154.1
2018/4/27,31.9,161.2,158.2
2018/4/28,30,165.5,163
2018/4/29,28,169,166.8
2018/4/30,32.7,178.1,169.8
2018/5/2,36.7,192.7,177.9
2018/5/3,37.3,192.6,184.6
2018/5/4,39.1,198.4,190.6
2018/5/5,38.5,202.8,191
2018/5/6,40.4,207.3,200.4
2018/5/7,40.7,207.7,205.9
2018/5/8,37.6,211.2,207.2
2018/5/9,39.8,221.4,212.8
2018/5/10,39.5,220.7,215.7
2018/5/11,39.1,221.3,222.3
2018/5/12,38.4,227.9,226.6
2018/5/13,43.1,236,236.2
2018/5/14,43.6,242.8,244.1
2018/5/15,42.6,249.9,247.2
2018/5/16,47.1,252.3,258.2
2018/5/17,48.9,257,260.7
2018/5/18,46.6,259.3,264.1
2018/5/19,48.7,275.8,274.6
2018/5/20,55.1,289,280.1
2018/5/21,53.6,289.3,286.2
2018/5/22,54.2,303.9,293.7
2018/5/23,54.9,311.4,302.9
2018/5/24,60.1,321.1,311.7
2018/5/25,59.4,319,319.3
2018/5/27,68.3,348.9,333.8
2018/5/28,67.2,350.6,336.6
2018/5/29,66.2,354.6,348.3
2018/5/30,69.1,365.8,358.2
2018/5/31,71.1,372.2,367.5
2018/6/1,74.5,385.1,376.3
2018/6/2,77.2,394.7,385.4
2018/6/3,76.4,407.1,394.1
2018/6/4,79.3,411.8,405.2
2018/6/5,80.4,420.3,415.1
2018/6/6,83.7,432.6,432
2018/6/7,89.6,455,437.9
2018/6/8,88.6,458.8,450.2
2018/6/9,89.7,464.8,459.9
2018/6/10,92.3,478.2,471.8
2018/6/11,94.2,487.9,482.6
2018/6/12,97,502.6,493
2018/6/13,99,512.6,501.8
2018/6/14,101.4,529.4,518.7
2018/6/15,106,547.5,535.7
2018/6/16,114,577.9,565.1
2018/6/17,119.7,610.1,600.1
2018/6/18,128,645.6,634.9
2018/6/19,136.4,685.7,671.8
2018/6/20,147.8,731.6,709.4
2018/6/21,153.8,769.9,756
