¹Û²âÈÕÆÚ,¦¤X,¦¤Y,¦¤H
2018/4/1,4.1 ,4.2 ,6.7 
2018/4/2,5.5 ,9.3 ,11.6 
2018/4/3,3.8 ,12.5 ,11.9 
2018/4/4,4.3 ,10.3 ,16.7 
2018/4/5,4.3 ,17.8 ,17.0 
2018/4/6,5.4 ,24.9 ,21.2 
2018/4/7,6.8 ,28.3 ,24.7 
2018/4/8,6.0 ,24.9 ,27.5 
2018/4/9,6.8 ,33.3 ,32.4 
2018/4/10,7.5 ,37.4 ,33.9 
2018/4/11,8.3 ,43.6 ,37.1 
2018/4/12,8.3 ,40.9 ,39.6 
2018/4/13,9.8 ,47.0 ,42.7 
2018/4/14,10.6 ,48.7 ,45.5 
2018/4/15,11.8 ,52.6 ,48.5 
2018/4/16,8.9 ,44.9 ,54.0 
2018/4/17,9.6 ,53.3 ,58.3 
2018/4/18,13.2 ,63.1 ,61.1 
2018/4/19,13.5 ,63.3 ,58.6 
2018/4/20,13.8 ,66.0 ,59.8 
2018/4/21,14.1 ,67.4 ,59.2 
2018/4/22,14.4 ,66.2 ,59.5 
2018/4/23,15.3 ,63.1 ,67.3 
2018/4/24,13.5 ,69.1 ,65.1 
2018/4/25,15.6 ,75.6 ,65.7 
2018/4/26,15.8 ,76.3 ,66.8 
2018/4/27,15.9 ,75.4 ,69.3 
2018/4/28,16.0 ,75.4 ,72.6 
2018/4/29,15.0 ,75.0 ,75.1 
2018/4/30,18.6 ,80.4 ,75.9 
2018/5/2,19.2 ,85.2 ,80.5 
2018/5/3,19.8 ,90.0 ,85.1 
2018/5/4,20.9 ,93.4 ,91.2 
2018/5/5,19.5 ,91.1 ,87.5 
2018/5/6,20.3 ,94.0 ,91.5 
2018/5/7,20.5 ,90.8 ,95.0 
2018/5/8,20.8 ,100.3 ,95.6 
2018/5/9,20.4 ,105.0 ,96.8 
2018/5/10,19.6 ,103.9 ,97.6 
2018/5/11,23.2 ,102.0 ,104.4 
2018/5/12,26.1 ,105.2 ,107.4 
2018/5/13,22.4 ,109.7 ,109.6 
2018/5/14,21.4 ,113.2 ,113.3 
2018/5/15,21.6 ,118.0 ,121.0 
2018/5/16,25.9 ,120.0 ,127.1 
2018/5/17,28.2 ,123.4 ,130.4 
2018/5/18,28.5 ,126.7 ,132.3 
2018/5/19,30.7 ,140.7 ,135.0 
2018/5/20,31.9 ,150.9 ,139.9 
2018/5/21,31.6 ,146.2 ,148.1 
2018/5/22,32.0 ,159.0 ,147.1 
2018/5/23,31.4 ,163.7 ,152.3 
2018/5/24,34.2 ,168.6 ,157.9 
2018/5/25,36.8 ,169.4 ,162.5 
2018/5/27,37.3 ,178.1 ,169.0 
2018/5/28,39.7 ,185.1 ,170.0 
2018/5/29,38.9 ,181.9 ,176.6 
2018/5/30,41.7 ,192.3 ,183.0 
2018/5/31,42.6 ,195.3 ,188.6 
2018/6/1,45.7 ,205.9 ,194.2 
2018/6/2,47.7 ,212.7 ,199.8 
2018/6/3,44.9 ,217.8 ,205.4 
2018/6/4,49.3 ,225.8 ,212.2 
2018/6/5,50.1 ,232.3 ,218.4 
2018/6/6,52.5 ,238.1 ,224.9 
2018/6/7,54.1 ,248.7 ,233.3 
2018/6/8,54.4 ,250.0 ,238.4 
2018/6/9,56.5 ,253.6 ,244.1 
2018/6/10,55.8 ,257.4 ,249.8 
2018/6/11,56.5 ,261.1 ,255.5 
2018/6/12,60.5 ,278.2 ,261.5 
2018/6/13,62.5 ,287.8 ,266.4 
2018/6/14,63.2 ,292.8 ,279.6 
2018/6/15,66.8 ,306.3 ,292.2 
2018/6/16,72.2 ,329.0 ,313.0 
2018/6/17,76.5 ,351.0 ,333.9 
2018/6/18,82.1 ,374.4 ,360.3 
2018/6/19,88.9 ,401.0 ,381.2 
2018/6/20,93.6 ,424.2 ,401.2 
2018/6/21,98.8 ,448.5 ,428.9 
2018/6/22,104.4 ,469.7 ,450.3 
2018/6/23,110.3 ,498.9 ,473.0 
2018/6/24,113.3 ,515.4 ,494.0 
2018/6/25,119.5 ,545.9 ,514.6 
2018/6/26,121.3 ,560.9 ,538.3 
2018/6/27,128.3 ,578.2 ,554.1 
2018/6/28,133.2 ,599.5 ,576.2 
2018/6/29,136.2 ,620.6 ,593.4 
2018/6/30,143.0 ,645.1 ,612.5 
2018/7/1,148.5 ,666.1 ,631.1 
2018/7/2,150.6 ,678.3 ,649.7 
2018/7/3,156.5 ,696.1 ,661.3 
2018/7/4,159.9 ,721.1 ,678.3 
2018/7/5,162.4 ,726.2 ,693.9 
2018/7/6,168.0 ,748.4 ,712.7 
2018/7/7,170.7 ,763.5 ,728.4 
2018/7/8,173.5 ,779.0 ,742.0 
2018/7/9,178.7 ,797.4 ,765.8 
2018/7/10,184.0 ,823.8 ,779.2 
2018/7/11,186.0 ,831.4 ,797.1 
2018/7/12,190.3 ,853.1 ,809.7 
2018/7/13,193.2 ,865.5 ,826.8 
2018/7/14,196.4 ,879.2 ,842.7 
2018/7/15,202.6 ,903.0 ,857.5 
2018/7/16,205.5 ,918.6 ,873.4 
2018/7/17,208.6 ,935.1 ,886.6 
2018/7/18,210.7 ,943.2 ,901.0 
2018/7/19,215.9 ,964.4 ,915.0 
2018/7/20,219.5 ,981.7 ,930.5 
2018/7/21,224.1 ,995.8 ,947.1 
2018/7/22,224.6 ,1000.2 ,953.6 
2018/7/23,227.4 ,1016.1 ,964.3 
2018/7/24,229.2 ,1020.3 ,980.2 
2018/7/25,231.4 ,1031.8 ,991.7 
2018/7/26,234.9 ,1050.6 ,1003.2 
2018/7/27,239.1 ,1062.1 ,1019.2 
2018/7/28,241.3 ,1078.4 ,1028.4 
2018/7/29,242.9 ,1083.0 ,1042.8 
2018/7/30,245.9 ,1096.1 ,1053.9 
2018/7/31,247.3 ,1102.0 ,1066.7 
2018/8/1,250.4 ,1117.7 ,1069.2 
2018/8/2,252.7 ,1123.3 ,1084.5 
2018/8/3,256.0 ,1135.2 ,1090.9 
2018/8/4,257.2 ,1142.1 ,1104.2 
2018/8/5,262.2 ,1160.0 ,1115.9 
2018/8/6,264.1 ,1160.1 ,1122.5 
2018/8/7,265.1 ,1180.3 ,1131.7 
2018/8/8,268.3 ,1188.0 ,1143.5 
2018/8/9,270.5 ,1202.4 ,1151.1 
2018/8/10,272.8 ,1207.3 ,1160.9 
2018/8/11,274.8 ,1221.5 ,1168.7 
2018/8/12,275.4 ,1228.6 ,1175.5 
2018/8/13,278.5 ,1243.3 ,1183.9 
2018/8/14,278.7 ,1244.5 ,1192.5 
2018/8/15,281.4 ,1247.3 ,1203.7 
2018/8/16,284.3 ,1267.4 ,1214.3 
2018/8/17,285.9 ,1269.0 ,1220.8 
2018/8/18,287.4 ,1280.3 ,1230.3 
2018/8/19,289.9 ,1290.0 ,1236.9 
2018/8/20,290.5 ,1297.4 ,1245.5 
2018/8/21,292.9 ,1307.9 ,1252.9 
2018/8/22,298.4 ,1318.4 ,1260.9 
2018/8/23,298.0 ,1323.4 ,1268.8 
2018/8/24,301.3 ,1339.3 ,1282.2 
2018/8/25,300.7 ,1343.8 ,1287.4 
2018/8/26,303.8 ,1356.3 ,1293.2 
2018/8/27,304.4 ,1356.4 ,1302.4 
2018/8/28,308.4 ,1369.2 ,1310.3 
2018/8/29,307.9 ,1370.0 ,1318.0 
2018/8/30,309.7 ,1380.9 ,1319.9 
2018/8/31,310.3 ,1378.9 ,1331.6 
2018/9/1,311.0 ,1397.1 ,1339.5 
2018/9/2,316.1 ,1407.2 ,1341.2 
2018/9/3,316.9 ,1411.6 ,1351.0 
2018/9/4,319.3 ,1419.5 ,1355.1 
2018/9/5,320.1 ,1429.0 ,1363.0 
2018/9/6,323.3 ,1439.6 ,1367.5 
2018/9/7,323.8 ,1442.8 ,1375.9 
2018/9/8,325.4 ,1449.4 ,1380.7 
2018/9/9,327.4 ,1459.0 ,1387.7 
2018/9/10,328.9 ,1459.1 ,1393.3 
2018/9/11,329.7 ,1466.3 ,1402.0 
2018/9/12,330.9 ,1471.8 ,1408.5 
2018/9/13,331.7 ,1477.6 ,1415.3 
2018/9/14,333.9 ,1482.2 ,1420.1 
2018/9/15,335.8 ,1495.4 ,1427.1 
2018/9/16,337.7 ,1504.4 ,1433.2 
2018/9/17,339.6 ,1507.5 ,1439.8 
2018/9/18,337.9 ,1499.8 ,1449.8 
2018/9/19,341.6 ,1519.3 ,1452.4 
2018/9/20,341.9 ,1521.1 ,1457.5 
2018/9/21,344.4 ,1529.4 ,1464.6 
2018/9/22,347.0 ,1539.5 ,1471.9 
2018/9/23,349.6 ,1548.7 ,1479.1 
2018/9/24,349.5 ,1554.3 ,1484.2 
2018/9/25,350.6 ,1556.5 ,1491.1 
2018/9/26,351.7 ,1562.1 ,1494.1 
2018/9/27,351.7 ,1565.1 ,1498.1 
2018/9/28,355.0 ,1575.0 ,1507.9 
2018/9/29,355.8 ,1579.6 ,1510.1 
2018/9/30,357.2 ,1585.1 ,1515.2 
2018/10/1,358.1 ,1596.5 ,1521.8 
2018/10/2,360.3 ,1602.4 ,1526.8 
2018/10/3,361.6 ,1600.3 ,1534.0 
2018/10/4,364.3 ,1610.4 ,1536.5 
2018/10/5,362.5 ,1613.8 ,1542.2 
2018/10/6,365.6 ,1626.5 ,1548.4 
2018/10/7,366.9 ,1627.9 ,1554.5 
2018/10/8,366.3 ,1632.7 ,1558.2 
2018/10/9,367.2 ,1636.6 ,1561.2 
2018/10/10,369.8 ,1642.8 ,1566.1 
2018/10/11,370.9 ,1643.6 ,1577.7 
2018/10/12,374.0 ,1654.8 ,1581.5 
2018/10/13,372.7 ,1646.9 ,1590.6 
2018/10/14,375.2 ,1667.0 ,1592.5 
2018/10/15,376.4 ,1669.3 ,1597.5 
2018/10/16,377.3 ,1677.3 ,1602.2 
2018/10/17,378.7 ,1687.4 ,1606.1 
2018/10/18,379.2 ,1687.9 ,1610.4 
2018/10/19,379.7 ,1685.8 ,1616.2 
2018/10/20,380.9 ,1685.6 ,1621.5 
2018/10/21,382.8 ,1699.0 ,1623.2 
2018/10/22,381.4 ,1701.5 ,1628.7 
2018/10/23,382.0 ,1706.3 ,1632.6 
2018/10/24,385.8 ,1714.7 ,1643.1 
2018/10/25,384.9 ,1713.3 ,1649.8 
2018/10/26,389.9 ,1729.3 ,1652.8 
2018/10/27,390.3 ,1733.2 ,1660.7 
2018/10/28,390.2 ,1739.3 ,1669.4 
2018/10/29,394.0 ,1753.3 ,1673.6 
2018/10/30,396.1 ,1759.8 ,1687.7 
2018/10/31,396.4 ,1763.2 ,1686.2 
2018/11/1,396.9 ,1764.3 ,1705.3 
2018/11/2,399.7 ,1775.3 ,1701.3 
2018/11/3,400.3 ,1782.9 ,1708.5 
2018/11/4,401.3 ,1787.0 ,1710.5 
2018/11/5,403.3 ,1791.2 ,1719.0 
2018/11/6,404.4 ,1799.5 ,1721.0 
2018/11/7,405.3 ,1809.0 ,1726.1 
2018/11/8,405.9 ,1808.2 ,1742.6 
2018/11/9,408.2 ,1816.1 ,1739.9 
2018/11/10,408.3 ,1816.5 ,1753.8 
2018/11/11,408.9 ,1825.3 ,1754.6 
2018/11/12,410.3 ,1831.1 ,1755.8 
2018/11/13,411.4 ,1836.8 ,1759.1 
2018/11/14,410.5 ,1838.2 ,1764.3 
2018/11/15,412.8 ,1847.9 ,1769.6 
2018/11/16,415.2 ,1854.4 ,1773.4 
2018/11/17,415.5 ,1858.3 ,1778.3 
2018/11/18,417.6 ,1861.6 ,1780.6 
2018/11/19,418.6 ,1866.1 ,1788.6 
2018/11/20,418.5 ,1870.8 ,1792.4 
2018/11/21,420.7 ,1877.0 ,1796.4 
2018/11/22,421.5 ,1869.8 ,1812.5 
2018/11/23,422.9 ,1886.8 ,1807.2 
2018/11/24,423.9 ,1894.0 ,1815.1 
2018/11/25,423.5 ,1895.0 ,1814.3 
2018/11/26,424.3 ,1902.8 ,1826.3 
2018/11/27,425.5 ,1900.4 ,1824.9 
2018/11/28,428.1 ,1911.8 ,1834.5 
2018/11/29,427.2 ,1911.1 ,1831.9 
2018/11/30,427.6 ,1915.7 ,1839.0 
2018/12/1,428.7 ,1917.7 ,1839.6 
2018/12/2,431.5 ,1927.2 ,1844.4 
2018/12/3,432.0 ,1930.3 ,1846.6 
2018/12/4,431.9 ,1931.6 ,1857.2 
2018/12/5,430.8 ,1934.6 ,1867.4 
2018/12/6,432.8 ,1943.1 ,1860.0 
2018/12/7,434.7 ,1948.3 ,1862.1 
2018/12/8,436.7 ,1951.4 ,1866.0 
2018/12/9,437.8 ,1957.6 ,1872.6 
2018/12/10,438.8 ,1965.2 ,1877.0 
2018/12/11,439.0 ,1963.6 ,1885.0 
2018/12/12,440.3 ,1970.4 ,1882.7 
2018/12/13,439.2 ,1961.0 ,1902.0 
2018/12/14,442.1 ,1978.8 ,1893.0 
2018/12/15,442.6 ,1978.6 ,1897.3 
2018/12/16,443.0 ,1987.0 ,1902.1 
2018/12/17,444.8 ,1990.1 ,1902.6 
2018/12/18,445.3 ,1998.9 ,1910.5 
2018/12/19,445.0 ,1991.7 ,1911.7 
2018/12/20,446.1 ,2004.3 ,1914.2 
2018/12/21,447.4 ,2006.8 ,1916.1 
2018/12/22,448.6 ,2011.2 ,1919.7 
2018/12/23,450.0 ,2014.4 ,1924.5 
2018/12/24,450.8 ,2020.8 ,1925.1 
2018/12/25,449.9 ,2022.7 ,1928.4 
2018/12/26,450.8 ,2022.5 ,1929.9 
2018/12/27,450.6 ,2024.6 ,1933.3 
2018/12/28,452.4 ,2027.6 ,1935.0 
2018/12/29,453.8 ,2029.3 ,1940.0 
2018/12/30,454.1 ,2036.1 ,1943.9 
2018/12/31,454.4 ,2038.8 ,1951.4 
2019/1/1,454.6 ,2043.8 ,1952.0 
2019/1/2,456.4 ,2049.4 ,1958.9 
2019/1/3,457.2 ,2054.6 ,1964.8 
2019/1/4,457.8 ,2059.3 ,1968.4 
2019/1/5,460.4 ,2069.0 ,1974.9 
2019/1/6,459.9 ,2073.3 ,1980.1 
2019/1/7,460.6 ,2073.2 ,1984.9 
2019/1/8,462.2 ,2081.2 ,1987.3 
2019/1/9,462.7 ,2082.1 ,1991.9 
2019/1/10,463.4 ,2092.5 ,1997.4 
2019/1/11,464.9 ,2092.9 ,1998.6 
2019/1/12,464.6 ,2093.3 ,2004.5 
2019/1/13,466.5 ,2103.7 ,2007.4 
2019/1/14,467.6 ,2111.2 ,2008.1 
2019/1/15,467.5 ,2104.5 ,2011.7 
2019/1/16,466.9 ,2111.5 ,2017.4 
2019/1/17,469.1 ,2116.9 ,2019.6 
2019/1/18,468.9 ,2121.7 ,2022.2 
2019/1/19,468.8 ,2118.4 ,2024.8 
2019/1/20,468.7 ,2119.1 ,2026.6 
2019/1/21,468.6 ,2117.6 ,2029.2 
2019/1/22,469.2 ,2122.7 ,2031.8 
2019/1/23,467.1 ,2128.2 ,2034.7 
2019/1/24,468.8 ,2133.5 ,2038.4 
2019/1/25,470.6 ,2137.5 ,2042.0 
2019/1/26,473.2 ,2142.9 ,2045.1 
2019/1/27,475.2 ,2147.9 ,2047.6 
2019/1/28,474.7 ,2153.0 ,2049.4 
2019/1/29,475.6 ,2152.0 ,2051.1 
2019/1/30,474.6 ,2146.4 ,2052.3 
2019/1/31,475.1 ,2156.9 ,2055.0 
2019/2/1,475.0 ,2149.4 ,2056.3 
2019/2/2,474.9 ,2159.4 ,2060.8 
2019/2/3,475.2 ,2156.8 ,2063.1 
2019/2/4,475.7 ,2158.1 ,2062.3 
2019/2/5,476.5 ,2165.6 ,2065.1 
2019/2/6,476.5 ,2174.8 ,2066.2 
2019/2/7,475.6 ,2161.5 ,2066.8 
2019/2/8,477.5 ,2169.3 ,2069.6 
2019/2/9,478.5 ,2173.9 ,2068.5 
2019/2/10,477.6 ,2169.1 ,2070.4 
2019/2/11,477.8 ,2172.3 ,2071.4 
2019/2/12,478.5 ,2177.3 ,2074.9 
2019/2/13,477.9 ,2175.4 ,2076.5 
2019/2/14,477.6 ,2172.6 ,2075.6 
2019/2/15,479.1 ,2179.7 ,2078.4 
2019/2/16,477.9 ,2179.6 ,2077.5 
2019/2/17,478.6 ,2177.4 ,2080.4 
2019/2/18,477.9 ,2177.6 ,2078.6 
2019/2/19,478.1 ,2176.7 ,2084.9 
2019/2/20,478.5 ,2181.2 ,2082.1 
2019/2/21,480.1 ,2188.5 ,2083.9 
2019/2/22,478.4 ,2180.9 ,2087.4 
2019/2/23,480.0 ,2188.3 ,2087.2 
2019/2/24,478.2 ,2182.5 ,2085.9 
2019/2/25,478.6 ,2181.3 ,2088.1 
2019/2/26,479.7 ,2194.9 ,2088.6 
2019/2/27,480.0 ,2191.9 ,2091.1 
2019/2/28,479.6 ,2196.1 ,2093.9 
2019/3/1,480.6 ,2198.4 ,2095.2 
2019/3/2,480.5 ,2193.3 ,2094.2 
2019/3/3,480.5 ,2192.7 ,2098.2 
2019/3/4,478.3 ,2198.3 ,2098.0 
2019/3/5,479.5 ,2194.8 ,2098.9 
2019/3/6,481.1 ,2197.4 ,2099.0 
2019/3/7,480.0 ,2193.3 ,2101.7 
2019/3/8,482.1 ,2209.2 ,2105.2 
2019/3/9,482.0 ,2204.3 ,2102.9 
2019/3/10,482.1 ,2203.4 ,2104.5 
2019/3/11,481.8 ,2206.2 ,2107.0 
2019/3/12,481.9 ,2204.3 ,2107.3 
2019/3/13,482.1 ,2205.0 ,2108.7 
2019/3/14,482.1 ,2209.0 ,2107.1 
2019/3/15,483.1 ,2208.4 ,2110.2 
2019/3/16,482.6 ,2206.9 ,2109.0 
2019/3/17,483.5 ,2213.8 ,2110.0 
2019/3/18,483.2 ,2215.2 ,2114.2 
2019/3/19,485.0 ,2214.6 ,2114.8 
2019/3/20,485.4 ,2215.4 ,2114.0 
2019/3/21,486.7 ,2218.8 ,2118.5 
2019/3/22,487.1 ,2217.9 ,2118.4 
2019/3/23,488.8 ,2220.4 ,2116.6 
2019/3/24,488.3 ,2215.2 ,2122.6 
2019/3/25,486.3 ,2215.9 ,2126.7 
2019/3/26,487.8 ,2223.9 ,2127.4 
2019/3/27,487.4 ,2219.0 ,2123.0 
2019/3/28,488.7 ,2229.1 ,2122.9 
2019/3/29,486.4 ,2221.6 ,2125.6 
2019/3/30,487.3 ,2225.7 ,2124.0 
2019/3/31,488.3 ,2223.6 ,2122.7 
2019/4/1,489.0 ,2226.7 ,2121.8 
2019/4/2,488.9 ,2232.6 ,2124.2 
2019/4/3,488.5 ,2223.3 ,2126.0 
2019/4/4,488.5 ,2221.5 ,2128.1 
2019/4/5,488.9 ,2223.6 ,2124.0 
2019/4/6,488.7 ,2225.2 ,2125.6 
2019/4/7,489.2 ,2232.3 ,2126.4 
2019/4/8,486.9 ,2232.3 ,2124.4 
2019/4/9,489.8 ,2235.5 ,2126.1 
2019/4/10,489.3 ,2231.5 ,2127.3 
2019/4/11,489.2 ,2235.2 ,2129.6 
2019/4/12,487.1 ,2230.6 ,2129.8 
2019/4/13,489.7 ,2237.2 ,2131.9 
2019/4/14,489.5 ,2234.8 ,2129.5 
2019/4/15,489.2 ,2235.4 ,2131.7 
2019/4/16,489.7 ,2239.6 ,2131.5 
2019/4/17,490.3 ,2242.1 ,2133.0 
2019/4/18,488.0 ,2238.5 ,2134.7 
2019/4/19,488.5 ,2239.5 ,2134.2 
2019/4/20,488.9 ,2236.5 ,2133.8 
2019/4/21,489.3 ,2239.4 ,2134.9 
2019/4/22,489.0 ,2239.0 ,2135.9 
2019/4/23,489.8 ,2242.7 ,2135.0 
2019/4/24,489.1 ,2239.1 ,2136.7 
2019/4/25,490.1 ,2237.3 ,2137.1 
2019/4/26,489.5 ,2242.4 ,2137.1 
2019/4/27,488.2 ,2239.4 ,2137.7 
2019/4/28,489.6 ,2243.7 ,2137.0 
2019/4/29,489.0 ,2236.8 ,2138.7 
2019/4/30,489.6 ,2238.8 ,2137.4 
2019/5/1,488.8 ,2240.6 ,2136.9 
