¹Û²âÈÕÆÚ,¦¤X,¦¤Y,¦¤H
2018/4/1,10.0 ,10.1 ,6.0 
2018/4/2,13.6 ,12.4 ,8.3 
2018/4/3,9.0 ,13.6 ,5.5 
2018/4/4,7.5 ,6.7 ,6.7 
2018/4/5,5.2 ,7.3 ,2.5 
2018/4/6,3.2 ,5.4 ,0.5 
2018/4/7,1.7 ,1.5 ,-1.2 
2018/4/8,4.5 ,6.4 ,4.1 
2018/4/9,4.9 ,7.5 ,4.7 
2018/4/10,6.4 ,11.2 ,4.5 
2018/4/11,7.4 ,13.6 ,4.7 
2018/4/12,3.2 ,1.5 ,4.8 
2018/4/13,0.8 ,-0.8 ,3.1 
2018/4/14,-2.5 ,4.1 ,2.3 
2018/4/15,-5.3 ,-2.6 ,1.1 
2018/4/16,-2.9 ,-10.1 ,9.4 
2018/4/17,-0.4 ,-5.8 ,13.0 
2018/4/18,1.1 ,-0.2 ,6.4 
2018/4/19,1.9 ,0.8 ,5.1 
2018/4/20,2.6 ,1.1 ,3.8 
2018/4/21,3.4 ,1.7 ,2.5 
2018/4/22,4.2 ,-1.9 ,1.2 
2018/4/23,-0.2 ,-5.3 ,2.7 
2018/4/24,-1.5 ,-4.8 ,2.3 
2018/4/25,3.7 ,5.0 ,-0.4 
2018/4/26,1.5 ,9.4 ,0.3 
2018/4/27,-0.2 ,-1.5 ,0.9 
2018/4/28,-2.0 ,-8.2 ,3.4 
2018/4/29,-0.5 ,-3.8 ,4.7 
2018/4/30,3.0 ,4.2 ,0.1 
2018/5/2,4.7 ,8.5 ,0.2 
2018/5/3,3.5 ,0.8 ,2.1 
2018/5/4,3.7 ,-0.6 ,3.9 
2018/5/5,5.5 ,7.6 ,-0.9 
2018/5/6,-1.4 ,-8.9 ,5.4 
2018/5/7,3.1 ,-4.2 ,8.8 
2018/5/8,-0.3 ,-1.2 ,1.5 
2018/5/9,1.6 ,5.4 ,2.6 
2018/5/10,1.0 ,0.5 ,0.1 
2018/5/11,-2.0 ,-5.3 ,0.6 
2018/5/12,-0.9 ,-3.5 ,0.3 
2018/5/13,-0.6 ,-1.7 ,5.3 
2018/5/14,0.7 ,-0.9 ,7.8 
2018/5/15,-6.7 ,-5.9 ,5.9 
2018/5/16,-0.2 ,-3.2 ,8.5 
2018/5/17,-0.6 ,-4.4 ,5.2 
2018/5/18,-1.9 ,-7.5 ,1.5 
2018/5/19,2.3 ,-9.0 ,1.4 
2018/5/20,-4.8 ,-8.0 ,3.9 
2018/5/21,-2.7 ,-5.0 ,2.6 
2018/5/22,-7.6 ,-6.7 ,-1.5 
2018/5/23,-9.8 ,-7.3 ,-3.3 
2018/5/24,-3.4 ,-0.1 ,3.9 
2018/5/25,-4.5 ,-6.4 ,4.8 
2018/5/27,5.6 ,14.5 ,3.6 
2018/5/28,1.6 ,6.2 ,-1.8 
2018/5/29,1.9 ,8.2 ,1.4 
2018/5/30,2.5 ,7.9 ,1.9 
2018/5/31,2.9 ,8.6 ,3.5 
2018/6/1,-0.4 ,0.3 ,1.9 
2018/6/2,-1.8 ,-3.5 ,1.9 
2018/6/3,-4.7 ,0.1 ,3.4 
2018/6/4,3.4 ,7.9 ,5.3 
2018/6/5,6.0 ,13.6 ,7.0 
2018/6/6,-0.4 ,0.1 ,5.6 
2018/6/7,-3.5 ,-4.1 ,3.4 
2018/6/8,-3.0 ,-3.2 ,5.8 
2018/6/9,-4.1 ,-7.9 ,4.7 
2018/6/10,0.1 ,2.9 ,5.3 
2018/6/11,1.7 ,5.9 ,5.1 
2018/6/12,-3.2 ,-0.8 ,1.6 
2018/6/13,-4.5 ,-2.4 ,0.1 
2018/6/14,-1.1 ,5.1 ,2.4 
2018/6/15,-0.2 ,5.7 ,3.1 
2018/6/16,1.3 ,6.9 ,4.1 
2018/6/17,-1.2 ,4.3 ,3.4 
2018/6/18,0.7 ,6.3 ,4.4 
2018/6/19,0.0 ,5.9 ,-0.1 
2018/6/20,0.9 ,9.8 ,-1.2 
2018/6/21,-1.5 ,3.9 ,1.7 
2018/6/22,-3.2 ,-1.5 ,3.2 
2018/6/23,0.0 ,7.9 ,-0.2 
2018/6/24,-6.4 ,-3.3 ,0.8 
2018/6/25,-1.7 ,6.3 ,3.0 
2018/6/26,-7.5 ,0.4 ,2.8 
2018/6/27,-2.3 ,3.9 ,0.3 
2018/6/28,-6.5 ,-4.3 ,0.9 
2018/6/29,-5.7 ,1.6 ,-1.7 
2018/6/30,-3.9 ,-0.5 ,4.3 
2018/7/1,-5.8 ,-3.4 ,4.1 
2018/7/2,-5.6 ,-1.5 ,1.9 
2018/7/3,-1.9 ,0.5 ,2.3 
2018/7/4,-3.6 ,1.2 ,4.6 
2018/7/5,-4.3 ,-1.0 ,0.8 
2018/7/6,-5.4 ,-4.0 ,1.9 
2018/7/7,-6.7 ,-5.9 ,2.4 
2018/7/8,-4.2 ,3.3 ,0.5 
2018/7/9,-4.3 ,-1.0 ,2.1 
