¹Û²âÈÕÆÚ,¦¤X,¦¤Y,¦¤H
2018/4/1,7.2 ,15.6 ,17.0 
2018/4/2,8.9 ,28.2 ,28.4 
2018/4/3,7.6 ,39.8 ,40.9 
2018/4/4,4.9 ,44.7 ,48.0 
2018/4/5,2.5 ,54.0 ,55.8 
2018/4/6,-1.0 ,58.3 ,68.8 
2018/4/7,-6.9 ,58.1 ,77.0 
2018/4/8,2.5 ,80.8 ,87.8 
2018/4/9,-1.5 ,82.8 ,96.8 
2018/4/10,2.7 ,98.0 ,103.6 
2018/4/11,2.8 ,106.6 ,111.5 
2018/4/12,-0.4 ,108.5 ,122.3 
2018/4/13,-3.7 ,110.4 ,133.2 
2018/4/14,-6.9 ,112.3 ,140.3 
2018/4/15,-11.7 ,115.1 ,154.7 
2018/4/16,-5.9 ,127.6 ,163.6 
2018/4/17,-3.2 ,140.5 ,175.3 
2018/4/18,-0.5 ,152.9 ,180.9 
2018/4/19,-1.3 ,154.8 ,184.5 
2018/4/20,-4.6 ,161.3 ,189.6 
2018/4/21,-6.6 ,165.5 ,194.0 
2018/4/22,-9.2 ,170.8 ,198.8 
2018/4/23,-10.0 ,167.2 ,208.8 
2018/4/24,-5.5 ,181.0 ,213.7 
2018/4/25,-6.2 ,185.1 ,218.3 
2018/4/26,-4.5 ,181.3 ,224.3 
2018/4/27,-6.6 ,188.9 ,230.2 
2018/4/28,-8.7 ,196.5 ,237.9 
2018/4/29,-10.4 ,202.8 ,243.6 
2018/4/30,-10.2 ,206.1 ,248.4 
2018/5/2,-7.7 ,223.0 ,260.6 
2018/5/3,-9.0 ,224.1 ,269.1 
2018/5/4,-9.4 ,231.3 ,277.4 
2018/5/5,-8.2 ,238.1 ,280.9 
2018/5/6,-9.3 ,241.3 ,291.7 
2018/5/7,-10.5 ,242.3 ,297.0 
2018/5/8,-14.0 ,247.7 ,303.2 
2018/5/9,-11.9 ,259.1 ,308.2 
2018/5/10,-10.3 ,260.1 ,312.9 
2018/5/11,-15.6 ,262.2 ,319.4 
2018/5/12,-15.2 ,266.6 ,328.4 
2018/5/13,-15.0 ,274.1 ,338.3 
2018/5/14,-12.7 ,280.8 ,345.2 
2018/5/15,-18.9 ,289.9 ,354.3 
2018/5/16,-13.6 ,295.5 ,367.3 
2018/5/17,-14.0 ,302.8 ,373.4 
2018/5/18,-20.3 ,303.9 ,378.4 
2018/5/19,-21.1 ,313.7 ,389.7 
2018/5/20,-17.4 ,329.2 ,398.6 
2018/5/21,-19.4 ,334.5 ,409.6 
2018/5/22,-21.3 ,351.7 ,419.8 
2018/5/23,-22.5 ,363.2 ,428.4 
2018/5/24,-20.8 ,367.1 ,440.7 
2018/5/25,-26.2 ,365.7 ,453.2 
2018/5/27,-18.1 ,400.5 ,472.2 
2018/5/28,-23.2 ,401.4 ,478.3 
2018/5/29,-21.8 ,413.9 ,493.0 
2018/5/30,-26.1 ,418.1 ,506.2 
2018/5/31,-27.6 ,425.2 ,518.1 
2018/6/1,-26.3 ,439.7 ,532.2 
2018/6/2,-26.4 ,450.5 ,545.2 
2018/6/3,-28.3 ,464.7 ,556.3 
2018/6/4,-28.8 ,472.1 ,571.8 
2018/6/5,-30.0 ,482.9 ,585.1 
2018/6/6,-31.7 ,495.5 ,606.0 
2018/6/7,-28.0 ,518.6 ,618.7 
2018/6/8,-31.4 ,526.8 ,636.2 
2018/6/9,-35.4 ,533.0 ,651.2 
2018/6/10,-33.2 ,552.3 ,666.2 
2018/6/11,-34.1 ,565.0 ,681.8 
2018/6/12,-35.8 ,580.9 ,698.8 
2018/6/13,-36.8 ,594.3 ,712.3 
2018/6/14,-39.2 ,614.7 ,736.3 
2018/6/15,-40.6 ,634.1 ,761.8 
2018/6/16,-43.0 ,666.5 ,804.3 
2018/6/17,-46.6 ,706.2 ,853.7 
2018/6/18,-48.5 ,747.3 ,905.5 
2018/6/19,-51.5 ,795.4 ,960.8 
2018/6/20,-53.4 ,854.1 ,1022.3 
2018/6/21,-59.8 ,906.1 ,1086.9 
2018/6/22,-62.8 ,954.5 ,1142.3 
2018/6/23,-68.7 ,1004.7 ,1203.2 
2018/6/24,-75.3 ,1050.6 ,1259.5 
2018/6/25,-82.6 ,1093.0 ,1317.6 
2018/6/26,-86.3 ,1147.8 ,1380.1 
2018/6/27,-89.1 ,1180.3 ,1421.7 
2018/6/28,-92.5 ,1229.8 ,1480.8 
2018/6/29,-98.6 ,1268.0 ,1526.2 
2018/6/30,-100.1 ,1308.5 ,1578.7 
2018/7/1,-104.3 ,1347.6 ,1626.6 
2018/7/2,-108.4 ,1390.6 ,1679.0 
2018/7/3,-111.7 ,1416.1 ,1715.0 
2018/7/4,-112.8 ,1459.8 ,1758.4 
2018/7/5,-117.1 ,1491.4 ,1802.8 
2018/7/6,-121.7 ,1524.8 ,1848.5 
2018/7/7,-126.2 ,1558.0 ,1891.1 
2018/7/8,-130.9 ,1591.3 ,1929.5 
2018/7/9,-135.7 ,1630.6 ,1984.4 
2018/7/10,-136.0 ,1670.5 ,2024.9 
2018/7/11,-139.2 ,1704.2 ,2068.3 
2018/7/12,-144.8 ,1733.9 ,2103.8 
2018/7/13,-147.8 ,1773.2 ,2149.2 
2018/7/14,-154.8 ,1803.1 ,2193.5 
2018/7/15,-154.2 ,1843.5 ,2238.9 
2018/7/16,-159.0 ,1875.1 ,2277.2 
2018/7/17,-161.5 ,1909.1 ,2318.2 
2018/7/18,-166.2 ,1940.6 ,2357.7 
